,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
233,-0.01,-0.07,0.3,4.81,-18.38,-6.69,-9.08,3.24,1.95,0.61,0.22,-0.6,0.47,633617,9255,W
234,-0.01,-0.07,0.3,4.81,-18.38,-6.69,-9.16,3.36,1.49,0.61,0.22,-0.6,0.47,633658,9296,W
235,-0.01,-0.07,0.3,4.81,-18.38,-6.69,-9.62,3.13,2.37,0.61,0.22,-0.6,0.47,633696,9334,W
236,0.01,-0.12,0.9,4.81,-18.38,-6.69,-9.62,3.13,2.37,0.61,0.22,-0.6,0.47,633737,9375,W
237,0.31,-0.3,2.19,4.81,-18.38,-6.69,-9.62,3.13,2.37,0.61,0.22,-0.6,0.47,633777,9415,W
238,0.31,-0.3,2.19,4.81,-18.38,-6.69,-11.8,5.04,1.72,0.61,0.22,-0.6,0.47,633816,9454,W
239,0.31,-0.3,2.19,4.81,-18.38,-6.69,-13.71,6.3,0,0.61,0.22,-0.6,0.47,633857,9495,W
240,0.31,-0.3,2.19,4.81,-18.38,-6.69,-12.76,5.04,1.11,0.61,0.22,-0.6,0.47,633895,9533,W
241,-2.55,4.23,1.11,4.81,-18.38,-6.69,-12.76,5.04,1.11,0.61,0.22,-0.6,0.47,633935,9573,W
242,-2.55,4.23,1.11,4.81,-18.38,-6.69,-7.66,-0.36,1.11,0.61,0.22,-0.6,0.47,633976,9614,W
243,0.9,0.92,-0.2,4.81,-18.38,-6.69,-7.66,-0.36,1.11,0.61,0.22,-0.6,0.47,634017,9655,W
244,0.9,0.92,-0.2,4.81,-18.38,-6.69,-7.13,0.91,7.05,0.61,0.22,-0.6,0.47,634056,9694,W
245,0.9,0.92,-0.2,4.81,-18.38,-6.69,-5.71,1.4,3.41,0.61,0.22,-0.6,0.47,634095,9733,W
246,-0.54,0.65,-2.81,4.81,-18.38,-6.69,-5.71,1.4,3.41,0.61,0.22,-0.6,0.47,634135,9773,W
247,-1.2,0.96,-3.46,4.81,-18.38,-6.69,-5.71,1.4,3.41,0.61,0.22,-0.6,0.47,634175,9813,W
248,-1.2,0.96,-3.46,4.81,-18.38,-6.69,-6.51,6.96,2.3,0.61,0.22,-0.6,0.47,634216,9854,W
249,-1.2,0.96,-3.46,4.81,-18.38,-6.69,-8.73,8.34,1.84,0.61,0.22,-0.6,0.47,634257,9895,W
250,-1.2,0.96,-3.46,4.81,-18.38,-6.69,-9.58,13.05,4.17,0.61,0.22,-0.6,0.47,634295,9933,W
251,-1.05,0.44,-2.63,4.81,-18.38,-6.69,-9.58,13.05,4.17,0.61,0.22,-0.6,0.47,634335,9973,W
252,-1.05,0.44,-2.63,4.81,-18.38,-6.69,-11.45,15.39,0.65,0.61,0.22,-0.6,0.47,634377,10015,W
253,2.29,0.78,1.19,4.81,-18.38,-6.69,-11.45,15.39,0.65,0.61,0.22,-0.6,0.47,634418,10056,W
254,2.29,0.78,1.19,4.81,-18.38,-6.69,-9.43,3.2,1.49,0.61,0.22,-0.6,0.47,634458,10096,W
255,2.29,0.78,1.19,4.81,-18.38,-6.69,-10.77,2.97,1.11,0.61,0.22,-0.6,0.47,634496,10134,W
256,-0.19,-0.13,-0.09,4.81,-18.38,-6.69,-10.77,2.97,1.11,0.61,0.22,-0.6,0.47,634536,10174,W
257,-0.01,-0.05,-0.05,4.81,-18.38,-6.69,-10.77,2.97,1.11,0.61,0.22,-0.6,0.47,634576,10214,W
258,-0.01,-0.05,-0.05,4.81,-18.38,-6.69,-9.35,2.59,1.57,0.61,0.22,-0.6,0.47,634618,10256,W
259,-0.01,-0.05,-0.05,4.81,-18.38,-6.69,-9.39,2.59,1.49,0.61,0.22,-0.6,0.47,634658,10296,W
260,-0.01,-0.05,-0.05,4.81,-18.38,-6.69,-9.27,2.52,1.53,0.61,0.22,-0.6,0.47,634697,10335,W
261,-0.03,-0.01,0.04,4.81,-18.38,-6.69,-9.27,2.52,1.53,0.61,0.22,-0.6,0.47,634738,10376,W
262,-0.06,-0.07,0.09,4.81,-18.38,-6.69,-9.27,2.52,1.53,0.61,0.22,-0.6,0.47,634778,10416,W
263,-0.06,-0.07,0.09,4.81,-18.38,-6.69,-9.2,2.59,1.68,0.61,0.22,-0.6,0.47,634818,10456,W
264,-0.06,-0.07,0.09,4.81,-18.38,-6.69,-9.31,2.74,1.57,0.61,0.22,-0.6,0.47,634858,10496,W
265,-0.06,-0.07,0.09,4.81,-18.38,-6.69,-9.27,2.74,1.64,0.61,0.22,-0.6,0.47,634897,10535,W
266,-0.05,-0.04,0.23,4.81,-18.38,-6.69,-9.27,2.74,1.64,0.61,0.22,-0.6,0.47,634937,10575,W
267,-0.05,-0.04,0.23,4.81,-18.38,-6.69,-9.31,2.86,1.61,0.61,0.22,-0.6,0.47,634978,10616,W
268,-0.07,-0.13,0.49,4.81,-18.38,-6.69,-9.31,2.86,1.61,0.61,0.22,-0.6,0.47,635018,10656,W
269,-0.07,-0.13,0.49,4.81,-18.38,-6.69,-10.54,3.09,1.26,0.61,0.22,-0.6,0.47,635057,10695,W
270,-0.07,-0.13,0.49,4.81,-18.38,-6.69,-11.3,3.28,2.07,0.61,0.22,-0.6,0.47,635097,10735,W
271,-0.12,0.41,4.88,4.81,-18.38,-6.69,-11.3,3.28,2.07,0.61,0.22,-0.6,0.47,635137,10775,W
272,1.25,-1.31,5.38,4.81,-18.38,-6.69,-11.3,3.28,2.07,0.61,0.22,-0.6,0.47,635176,10814,W
273,1.25,-1.31,5.38,4.81,-18.38,-6.69,-18.31,1.75,0.46,0.61,0.22,-0.6,0.47,635216,10854,W
274,1.25,-1.31,5.38,4.81,-18.38,-6.69,-10.3,2.44,0.61,0.61,0.22,-0.6,0.47,635257,10895,W
275,1.25,-1.31,5.38,4.81,-18.38,-6.69,-1.5,1.63,0.19,0.61,0.22,-0.6,0.47,635296,10934,W
276,0.29,0.41,-1.05,4.81,-18.38,-6.69,-1.5,1.63,0.19,0.61,0.22,-0.6,0.47,635336,10974,W
277,0.29,0.41,-1.05,4.81,-18.38,-6.69,-4.94,2.48,0.61,0.61,0.22,-0.6,0.47,635376,11014,W
278,0.29,0.41,-1.05,4.81,-18.38,-6.69,-5.48,3.39,2.87,0.61,0.22,-0.6,0.47,635415,11053,W
279,0.29,0.41,-1.05,4.81,-18.38,-6.69,-6.51,4.12,1.72,0.61,0.22,-0.6,0.47,635455,11093,W
280,0.29,0.41,-1.05,4.81,-18.38,-6.69,-6.7,5,1.57,0.61,0.22,-0.6,0.47,635493,11131,W
281,-0.75,0.4,-2.4,4.81,-18.38,-6.69,-6.7,5,1.57,0.61,0.22,-0.6,0.47,635534,11172,W
282,-0.08,1.13,-1.98,4.81,-18.38,-6.69,-6.7,5,1.57,0.61,0.22,-0.6,0.47,635575,11213,W
283,-0.08,1.13,-1.98,4.81,-18.38,-6.69,-10.07,11.71,2.18,0.61,0.22,-0.6,0.47,635614,11252,W
284,-0.08,1.13,-1.98,4.81,-18.38,-6.69,-8.54,11.63,1.76,0.61,0.22,-0.6,0.47,635656,11294,W
285,-0.08,1.13,-1.98,4.81,-18.38,-6.69,-6.59,11.17,-0.04,0.61,0.22,-0.6,0.47,635695,11333,W
286,-0.73,-0.22,0,4.81,-18.38,-6.69,-6.59,11.17,-0.04,0.61,0.22,-0.6,0.47,635736,11374,W
287,0.09,0.44,0.79,4.81,-18.38,-6.69,-6.59,11.17,-0.04,0.61,0.22,-0.6,0.47,635777,11415,W
288,0.09,0.44,0.79,4.81,-18.38,-6.69,-11.19,4.12,1.8,0.61,0.22,-0.6,0.47,635816,11454,W
289,0.09,0.44,0.79,4.81,-18.38,-6.69,-8.39,2.86,-1.34,0.61,0.22,-0.6,0.47,635856,11494,W
290,0.09,0.44,0.79,4.81,-18.38,-6.69,-9.16,2.05,1.18,0.61,0.22,-0.6,0.47,635894,11532,W
291,0.1,-0.24,0.11,4.81,-18.38,-6.69,-9.16,2.05,1.18,0.61,0.22,-0.6,0.47,635933,11571,W
292,0.1,-0.24,0.11,4.81,-18.38,-6.69,-8.24,2.25,1.22,0.61,0.22,-0.6,0.47,635974,11612,W
293,-0.18,-0.1,-0.01,4.81,-18.38,-6.69,-8.24,2.25,1.22,0.61,0.22,-0.6,0.47,636014,11652,W
294,-0.18,-0.1,-0.01,4.81,-18.38,-6.69,-9.31,2.48,1.41,0.61,0.22,-0.6,0.47,636055,11693,W
295,-0.18,-0.1,-0.01,4.81,-18.38,-6.69,-9.46,2.29,1.3,0.61,0.22,-0.6,0.47,636094,11732,W
296,-0.18,-0.1,-0.01,4.81,-18.38,-6.69,-9.23,2.52,1.34,0.61,0.22,-0.6,0.47,636135,11773,W
297,0.08,-0.05,0.02,4.81,-18.38,-6.69,-9.23,2.52,1.34,0.61,0.22,-0.6,0.47,636176,11814,W
298,0.08,-0.05,0.02,4.81,-18.38,-6.69,-9.08,2.55,1.72,0.61,0.22,-0.6,0.47,636216,11854,W
299,0.08,-0.05,0.02,4.81,-18.38,-6.69,-9.2,2.52,1.53,0.61,0.22,-0.6,0.47,636257,11895,W
300,0.08,-0.05,0.02,4.81,-18.38,-6.69,-9.12,2.59,1.57,0.61,0.22,-0.6,0.47,636295,11933,W
301,0.03,-0.09,0.23,4.81,-18.38,-6.69,-9.12,2.59,1.57,0.61,0.22,-0.6,0.47,636335,11973,W
302,0,-0.07,0.26,4.81,-18.38,-6.69,-9.12,2.59,1.57,0.61,0.22,-0.6,0.47,636375,12013,W
303,0,-0.07,0.26,4.81,-18.38,-6.69,-9.62,2.55,1.53,0.61,0.22,-0.6,0.47,636413,12051,W
304,0,-0.07,0.26,4.81,-18.38,-6.69,-10.27,3.01,2.33,0.61,0.22,-0.6,0.47,636453,12091,W
305,0,-0.07,0.26,4.81,-18.38,-6.69,-10.96,3.55,3.1,0.61,0.22,-0.6,0.47,636492,12130,W
306,0.36,0.75,4.1,4.81,-18.38,-6.69,-10.96,3.55,3.1,0.61,0.22,-0.6,0.47,636532,12170,W
307,0.36,0.75,4.1,4.81,-18.38,-6.69,-12.99,5.2,0.38,0.61,0.22,-0.6,0.47,636573,12211,W
308,-0.37,1.1,-0.26,4.81,-18.38,-6.69,-12.99,5.2,0.38,0.61,0.22,-0.6,0.47,636612,12250,W
309,-0.37,1.1,-0.26,4.81,-18.38,-6.69,-9.31,1.36,1.88,0.61,0.22,-0.6,0.47,636653,12291,W
310,-0.37,1.1,-0.26,4.81,-18.38,-6.69,-4.02,4.35,-1.11,0.61,0.22,-0.6,0.47,636692,12330,W
311,-0.94,-0.21,-2.27,4.81,-18.38,-6.69,-4.02,4.35,-1.11,0.61,0.22,-0.6,0.47,636733,12371,W
312,-0.7,0.29,-2.99,4.81,-18.38,-6.69,-4.02,4.35,-1.11,0.61,0.22,-0.6,0.47,636774,12412,W
313,-0.7,0.29,-2.99,4.81,-18.38,-6.69,-5.17,7.99,-0.85,0.61,0.22,-0.6,0.47,636814,12452,W
314,-0.7,0.29,-2.99,4.81,-18.38,-6.69,-8.39,8.38,2.68,0.61,0.22,-0.6,0.47,636855,12493,T
315,-0.7,0.29,-2.99,4.81,-18.38,-6.69,-8.93,10.41,1.91,0.61,0.22,-0.6,0.47,636894,12532,T
316,-0.53,0.09,0.53,4.81,-18.38,-6.69,-8.93,10.41,1.91,0.61,0.22,-0.6,0.47,636935,12573,T
317,-0.53,0.09,0.53,4.81,-18.38,-6.69,-16.39,8.72,-1.34,0.61,0.22,-0.6,0.47,636976,12614,T
318,0.11,-1.1,-1.38,4.81,-18.38,-6.69,-16.39,8.72,-1.34,0.61,0.22,-0.6,0.47,637017,12655,T
319,0.11,-1.1,-1.38,4.81,-18.38,-6.69,-5.25,4.01,3.29,0.61,0.22,-0.6,0.47,637058,12696,T
320,0.11,-1.1,-1.38,4.81,-18.38,-6.69,-10.96,2.71,1.53,0.61,0.22,-0.6,0.47,637095,12733,T
321,-0.04,-0.04,0.05,4.81,-18.38,-6.69,-10.96,2.71,1.53,0.61,0.22,-0.6,0.47,637136,12774,T
322,-0.45,0.18,0.05,4.81,-18.38,-6.69,-10.96,2.71,1.53,0.61,0.22,-0.6,0.47,637177,12815,T
323,-0.45,0.18,0.05,4.81,-18.38,-6.69,-9.54,3.09,0.72,0.61,0.22,-0.6,0.47,637217,12855,T
324,-0.45,0.18,0.05,4.81,-18.38,-6.69,-8.93,3.13,1.99,0.61,0.22,-0.6,0.47,637257,12895,T
325,-0.45,0.18,0.05,4.81,-18.38,-6.69,-9.08,3.16,1.49,0.61,0.22,-0.6,0.47,637296,12934,T
326,0.15,0,0,4.81,-18.38,-6.69,-9.08,3.16,1.49,0.61,0.22,-0.6,0.47,637335,12973,T
327,-0.01,0.02,0.01,4.81,-18.38,-6.69,-9.08,3.16,1.49,0.61,0.22,-0.6,0.47,637375,13013,T
328,-0.01,0.02,0.01,4.81,-18.38,-6.69,-9.08,3.2,1.61,0.61,0.22,-0.6,0.47,637415,13053,T
329,-0.01,0.02,0.01,4.81,-18.38,-6.69,-9.04,3.13,1.68,0.61,0.22,-0.6,0.47,637455,13093,T
330,-0.01,0.02,0.01,4.81,-18.38,-6.69,-9,3.16,1.61,0.61,0.22,-0.6,0.47,637493,13131,T
331,0.09,0.01,0,4.81,-18.38,-6.69,-9,3.16,1.61,0.61,0.22,-0.6,0.47,637533,13171,T
332,0.09,0.01,0,4.81,-18.38,-6.69,-9.08,3.2,1.64,0.61,0.22,-0.6,0.47,637574,13212,T
333,0.03,-0.03,-0.01,4.81,-18.38,-6.69,-9.08,3.2,1.64,0.61,0.22,-0.6,0.47,637614,13252,T
334,0.03,-0.03,-0.01,4.81,-18.38,-6.69,-9,3.16,1.72,0.61,0.22,-0.6,0.47,637654,13292,T
335,0.03,-0.03,-0.01,4.81,-18.38,-6.69,-9.04,3.16,1.72,0.61,0.22,-0.6,0.47,637692,13330,T
336,-0.04,-0.03,-0.01,4.81,-18.38,-6.69,-9.04,3.16,1.72,0.61,0.22,-0.6,0.47,637732,13370,T
337,0.03,0,-0.01,4.81,-18.38,-6.69,-9.04,3.16,1.72,0.61,0.22,-0.6,0.47,637773,13411,T
338,0.03,0,-0.01,4.81,-18.38,-6.69,-9.04,3.2,1.68,0.61,0.22,-0.6,0.47,637813,13451,T
339,0.03,0,-0.01,4.81,-18.38,-6.69,-9.04,3.16,1.68,0.61,0.22,-0.6,0.47,637854,13492,T
340,0.03,0,-0.01,4.81,-18.38,-6.69,-9.04,3.05,1.61,0.61,0.22,-0.6,0.47,637892,13530,T
341,-0.05,-0.04,0.03,4.81,-18.38,-6.69,-9.04,3.05,1.61,0.61,0.22,-0.6,0.47,637932,13570,T
342,-0.05,-0.04,0.03,4.81,-18.38,-6.69,-9.04,3.16,1.68,0.61,0.22,-0.6,0.47,637972,13610,T
343,-0.05,-0.04,0.03,4.81,-18.38,-6.69,-9.04,3.13,1.68,0.61,0.22,-0.6,0.47,638014,13652,T
344,-0.05,-0.04,0.03,4.81,-18.38,-6.69,-9.04,3.13,1.72,0.61,0.22,-0.6,0.47,638054,13692,T
345,-0.05,-0.04,0.03,4.81,-18.38,-6.69,-9.04,3.13,1.68,0.61,0.22,-0.6,0.47,638093,13731,T
346,-0.02,-0.01,0,4.81,-18.38,-6.69,-9.04,3.13,1.68,0.61,0.22,-0.6,0.47,638134,13772,T
347,0,0,0,4.81,-18.38,-6.69,-9.04,3.13,1.68,0.61,0.22,-0.6,0.47,638174,13812,T
348,0,0,0,4.81,-18.38,-6.69,-9.04,3.13,1.72,0.61,0.22,-0.6,0.47,638215,13853,T
349,0,0,0,4.81,-18.38,-6.69,-9.04,3.13,1.68,0.61,0.22,-0.6,0.47,638256,13894,T
350,0,0,0,4.81,-18.38,-6.69,-9.08,3.16,1.64,0.61,0.22,-0.6,0.47,638295,13933,T
351,0.02,-0.03,0.01,4.81,-18.38,-6.69,-9.08,3.16,1.64,0.61,0.22,-0.6,0.47,638336,13974,T
352,0.01,-0.06,0.05,4.81,-18.38,-6.69,-9.08,3.16,1.64,0.61,0.22,-0.6,0.47,638375,14013,T
353,0.01,-0.06,0.05,4.81,-18.38,-6.69,-9.08,3.16,1.84,0.61,0.22,-0.6,0.47,638416,14054,T
354,0.01,-0.06,0.05,4.81,-18.38,-6.69,-9.12,3.2,1.72,0.61,0.22,-0.6,0.47,638455,14093,T
355,0.01,-0.06,0.05,4.81,-18.38,-6.69,-9,3.24,1.76,0.61,0.22,-0.6,0.47,638493,14131,T
356,-0.17,0.1,0,4.81,-18.38,-6.69,-9,3.24,1.76,0.61,0.22,-0.6,0.47,638533,14171,T
357,-0.17,0.1,0,4.81,-18.38,-6.69,-8.96,3.2,2.07,0.61,0.22,-0.6,0.47,638574,14212,T
358,-0.05,0.01,0.03,4.81,-18.38,-6.69,-8.96,3.2,2.07,0.61,0.22,-0.6,0.47,638615,14253,T
359,-0.05,0.01,0.03,4.81,-18.38,-6.69,-8.89,3.2,1.72,0.61,0.22,-0.6,0.47,638655,14293,T
360,-0.05,0.01,0.03,4.81,-18.38,-6.69,-9.04,3.16,1.72,0.61,0.22,-0.6,0.47,638693,14331,W
361,0.11,-0.13,0.05,4.81,-18.38,-6.69,-9.04,3.16,1.72,0.61,0.22,-0.6,0.47,638733,14371,W
362,-0.08,-0.07,0.01,4.81,-18.38,-6.69,-9.04,3.16,1.72,0.61,0.22,-0.6,0.47,638773,14411,W
363,-0.08,-0.07,0.01,4.81,-18.38,-6.69,-8.96,3.32,1.91,0.61,0.22,-0.6,0.47,638813,14451,W
364,-0.08,-0.07,0.01,4.81,-18.38,-6.69,-8.93,3.28,1.8,0.61,0.22,-0.6,0.47,638855,14493,W
365,-0.08,-0.07,0.01,4.81,-18.38,-6.69,-9.12,3.28,1.88,0.61,0.22,-0.6,0.47,638893,14531,W
366,0.12,-0.03,-0.03,4.81,-18.38,-6.69,-9.12,3.28,1.88,0.61,0.22,-0.6,0.47,638934,14572,W
367,0.12,-0.03,-0.03,4.81,-18.38,-6.69,-8.96,3.32,1.91,0.61,0.22,-0.6,0.47,638973,14611,W
368,0.12,-0.03,-0.03,4.81,-18.38,-6.69,-8.96,3.32,1.88,0.61,0.22,-0.6,0.47,639014,14652,W
369,0.12,-0.03,-0.03,4.81,-18.38,-6.69,-9.08,3.24,1.76,0.61,0.22,-0.6,0.47,639054,14692,W
370,0.12,-0.03,-0.03,4.81,-18.38,-6.69,-8.96,3.28,1.95,0.61,0.22,-0.6,0.47,639093,14731,W
371,0.04,-0.08,-0.05,4.81,-18.38,-6.69,-8.96,3.28,1.95,0.61,0.22,-0.6,0.47,639135,14773,W
372,0.01,0.04,-0.07,4.81,-18.38,-6.69,-8.96,3.28,1.95,0.61,0.22,-0.6,0.47,639175,14813,W
373,0.01,0.04,-0.07,4.81,-18.38,-6.69,-9.39,3.13,2.07,0.61,0.22,-0.6,0.47,639215,14853,W
374,0.01,0.04,-0.07,4.81,-18.38,-6.69,-8.66,3.28,1.95,0.61,0.22,-0.6,0.47,639255,14893,W
375,0.01,0.04,-0.07,4.81,-18.38,-6.69,-9.69,3.36,2.03,0.61,0.22,-0.6,0.47,639293,14931,W
376,-0.12,0.16,-0.32,4.81,-18.38,-6.69,-9.69,3.36,2.03,0.61,0.22,-0.6,0.47,639333,14971,W
377,0.04,1.28,-0.47,4.81,-18.38,-6.69,-9.69,3.36,2.03,0.61,0.22,-0.6,0.47,639373,15011,W
378,0.04,1.28,-0.47,4.81,-18.38,-6.69,-22.3,5.04,-7.51,0.61,0.22,-0.6,0.47,639414,15052,W
379,0.04,1.28,-0.47,4.81,-18.38,-6.69,-0.65,9.48,-2.42,0.61,0.22,-0.6,0.47,639455,15093,W
380,0.04,1.28,-0.47,4.81,-18.38,-6.69,-4.06,4.96,2.07,0.61,0.22,-0.6,0.47,639493,15131,W
381,5.25,-0.4,1.09,4.81,-18.38,-6.69,-4.06,4.96,2.07,0.61,0.22,-0.6,0.47,639533,15171,W
382,5.25,-0.4,1.09,4.81,-18.38,-6.69,-9.35,-0.21,4.21,0.61,0.22,-0.6,0.47,639574,15212,W
383,4.5,-0.89,-1.09,4.81,-18.38,-6.69,-9.35,-0.21,4.21,0.61,0.22,-0.6,0.47,639613,15251,W
384,4.5,-0.89,-1.09,4.81,-18.38,-6.69,-6.86,1.44,1.18,0.61,0.22,-0.6,0.47,639654,15292,W
385,4.5,-0.89,-1.09,4.81,-18.38,-6.69,-7.47,2.74,2.79,0.61,0.22,-0.6,0.47,639693,15331,W
386,3.71,-0.79,-2.27,4.81,-18.38,-6.69,-7.47,2.74,2.79,0.61,0.22,-0.6,0.47,639733,15371,W
387,3.9,-0.21,-1.76,4.81,-18.38,-6.69,-7.47,2.74,2.79,0.61,0.22,-0.6,0.47,639774,15412,W
388,3.9,-0.21,-1.76,4.81,-18.38,-6.69,-10.69,18.45,1.41,0.61,0.22,-0.6,0.47,639814,15452,W
389,3.9,-0.21,-1.76,4.81,-18.38,-6.69,-11.45,9.07,11.57,0.61,0.22,-0.6,0.47,639856,15494,W
390,3.9,-0.21,-1.76,4.81,-18.38,-6.69,-9.5,4.31,3.37,0.61,0.22,-0.6,0.47,639895,15533,W
391,-0.05,0.22,-0.24,4.81,-18.38,-6.69,-9.5,4.31,3.37,0.61,0.22,-0.6,0.47,639935,15573,W
392,-0.05,0.22,-0.24,4.81,-18.38,-6.69,-9.2,2.97,1.3,0.61,0.22,-0.6,0.47,639975,15613,W
393,-0.05,0.22,-0.24,4.81,-18.38,-6.69,-9.27,2.48,1.41,0.61,0.22,-0.6,0.47,640016,15654,W
394,-0.05,0.22,-0.24,4.81,-18.38,-6.69,-9.2,2.9,1.45,0.61,0.22,-0.6,0.47,640055,15693,W
395,-0.05,0.22,-0.24,4.81,-18.38,-6.69,-9.16,2.78,1.41,0.61,0.22,-0.6,0.47,640094,15732,W
396,-0.18,0.08,0.95,4.81,-18.38,-6.69,-9.16,2.78,1.41,0.61,0.22,-0.6,0.47,640135,15773,W
397,-0.15,-0.2,0.05,4.81,-18.38,-6.69,-9.16,2.78,1.41,0.61,0.22,-0.6,0.47,640175,15813,W
398,-0.15,-0.2,0.05,4.81,-18.38,-6.69,-8.89,3.2,1.91,0.61,0.22,-0.6,0.47,640215,15853,W
399,-0.15,-0.2,0.05,4.81,-18.38,-6.69,-9.16,3.39,1.53,0.61,0.22,-0.6,0.47,640254,15892,W
400,-0.15,-0.2,0.05,4.81,-18.38,-6.69,-9.54,3.28,1.41,0.61,0.22,-0.6,0.47,640293,15931,W
401,0.01,-0.02,-0.07,4.81,-18.38,-6.69,-9.54,3.28,1.41,0.61,0.22,-0.6,0.47,640333,15971,W
402,-0.06,-0.01,0.02,4.81,-18.38,-6.69,-9.54,3.28,1.41,0.61,0.22,-0.6,0.47,640373,16011,W
403,-0.06,-0.01,0.02,4.81,-18.38,-6.69,-8.7,3.39,1.64,0.61,0.22,-0.6,0.47,640414,16052,W
404,-0.06,-0.01,0.02,4.81,-18.38,-6.69,-10.77,3.55,1.26,0.61,0.22,-0.6,0.47,640454,16092,W
405,-0.06,-0.01,0.02,4.81,-18.38,-6.69,-11.76,3.63,1.3,0.61,0.22,-0.6,0.47,640494,16132,W
406,-0.29,-0.73,2.38,4.81,-18.38,-6.69,-11.76,3.63,1.3,0.61,0.22,-0.6,0.47,640535,16173,W
407,-0.29,-0.73,2.38,4.81,-18.38,-6.69,-21.64,7.3,-3.34,0.61,0.22,-0.6,0.47,640575,16213,W
408,3.84,-3.54,-0.19,4.81,-18.38,-6.69,-21.64,7.3,-3.34,0.61,0.22,-0.6,0.47,640616,16254,W
409,3.84,-3.54,-0.19,4.81,-18.38,-6.69,-6.51,0.48,-0.08,0.61,0.22,-0.6,0.47,640657,16295,W
410,3.84,-3.54,-0.19,4.81,-18.38,-6.69,-8.24,-0.28,1.68,0.61,0.22,-0.6,0.47,640695,16333,W
411,2.97,-1.8,-0.99,4.81,-18.38,-6.69,-8.24,-0.28,1.68,0.61,0.22,-0.6,0.47,640737,16375,W
412,1.71,-1.18,-1.42,4.81,-18.38,-6.69,-8.24,-0.28,1.68,0.61,0.22,-0.6,0.47,640777,16415,W
413,1.71,-1.18,-1.42,4.81,-18.38,-6.69,-6.13,2.86,-0.88,0.61,0.22,-0.6,0.47,640817,16455,W
414,1.71,-1.18,-1.42,4.81,-18.38,-6.69,-5.44,3.86,0.5,0.61,0.22,-0.6,0.47,640858,16496,W
415,1.71,-1.18,-1.42,4.81,-18.38,-6.69,-4.45,4.58,-0.08,0.61,0.22,-0.6,0.47,640898,16536,W
416,1.71,-1.18,-1.42,6.63,-24.69,-2.25,-4.45,4.58,-0.08,0.61,0.22,-0.6,0.47,640936,16574,W
417,0.79,0.88,-3.22,6.63,-24.69,-2.25,-4.45,4.58,-0.08,0.61,0.22,-0.6,0.47,640976,16614,W
418,0.79,0.88,-3.22,6.63,-24.69,-2.25,-7.2,17.84,2.18,0.61,0.22,-0.6,0.47,641016,16654,W
419,0.79,0.88,-3.22,6.63,-24.69,-2.25,-13.52,13.82,2.6,0.61,0.22,-0.6,0.47,641056,16694,W
420,0.79,0.88,-3.22,6.63,-24.69,-2.25,-10.8,3.97,-4.79,0.61,0.22,-0.6,0.47,641095,16733,W
421,0.29,0.28,1.21,6.63,-24.69,-2.25,-10.8,3.97,-4.79,0.61,0.22,-0.6,0.47,641136,16774,W
422,0.12,-0.21,0.01,6.63,-24.69,-2.25,-10.8,3.97,-4.79,0.61,0.22,-0.6,0.47,641176,16814,W
423,-0.19,0.04,0.02,6.63,-24.69,-2.25,-10.8,3.97,-4.79,0.61,0.22,-0.6,0.47,641216,16854,W
424,-0.19,0.04,0.02,6.63,-24.69,-2.25,-9.39,2.55,0.99,0.61,0.22,-0.6,0.47,641256,16894,W
425,-0.19,0.04,0.02,6.63,-24.69,-2.25,-9.04,2.86,1.45,0.61,0.22,-0.6,0.47,641295,16933,W
426,-0.41,0.01,0.31,6.63,-24.69,-2.25,-9.04,2.86,1.45,0.61,0.22,-0.6,0.47,641335,16973,W
427,0,-0.11,0.17,6.63,-24.69,-2.25,-9.04,2.86,1.45,0.61,0.22,-0.6,0.47,641375,17013,W
428,0,-0.11,0.17,6.63,-24.69,-2.25,-8.96,3.24,1.22,0.61,0.22,-0.6,0.47,641414,17052,W
429,0,-0.11,0.17,6.63,-24.69,-2.25,-9.54,2.86,0.92,0.61,0.22,-0.6,0.47,641455,17093,W
430,0,-0.11,0.17,6.63,-24.69,-2.25,-8.89,3.32,0.84,0.61,0.22,-0.6,0.47,641492,17130,W
431,0.21,-0.01,0.24,6.63,-24.69,-2.25,-8.89,3.32,0.84,0.61,0.22,-0.6,0.47,641531,17169,W
432,0.21,-0.01,0.24,6.63,-24.69,-2.25,-9.2,3.2,1.53,0.61,0.22,-0.6,0.47,641572,17210,W
433,0.03,0.04,0.01,6.63,-24.69,-2.25,-9.2,3.2,1.53,0.61,0.22,-0.6,0.47,641612,17250,W
434,0.03,0.04,0.01,6.63,-24.69,-2.25,-9.58,3.51,1.14,0.61,0.22,-0.6,0.47,641651,17289,W
435,0.03,0.04,0.01,6.63,-24.69,-2.25,-9.62,3.47,1.45,0.61,0.22,-0.6,0.47,641689,17327,W
436,0.03,-0.44,1.25,6.63,-24.69,-2.25,-9.62,3.47,1.45,0.61,0.22,-0.6,0.47,641728,17366,W
437,-0.34,-0.19,4.08,6.63,-24.69,-2.25,-9.62,3.47,1.45,0.61,0.22,-0.6,0.47,641767,17405,W
438,-0.34,-0.19,4.08,6.63,-24.69,-2.25,-19.5,5.7,-0.46,0.61,0.22,-0.6,0.47,641807,17445,W
439,-0.34,-0.19,4.08,6.63,-24.69,-2.25,-20.53,1.67,-1.11,0.61,0.22,-0.6,0.47,641847,17485,W
