,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
560,0.01,-0.2,-0.08,0.25,-34.44,7.19,-8.31,5.0,1.61,0.31,0.5,0.57,0.58,4584834,22889,T,-1.5834977566309627,-3.1104155528523694,-2.938301536589954,2.7855350810207478,-0.486946290657249,0.44383858507258617
561,0.01,-0.2,-0.08,3.19,-34.75,8.31,-8.31,5.0,1.61,0.31,0.5,0.57,0.58,4584872,22927,T,-1.9145125845586193,2.751606758149582,-3.055387674227791,2.7432009753635893,-0.43487284316505437,0.4501434804458338
562,-0.04,-0.26,-0.11,3.19,-34.75,8.31,-8.31,5.0,1.61,0.31,0.5,0.57,0.58,4584912,22967,T,-2.1775423070302042,2.3305720160386136,-3.001731963837606,2.649010872019747,-0.047399806255815226,0.2739823944782989
563,-0.13,-0.47,-0.13,3.19,-34.75,8.31,-8.31,5.0,1.61,0.31,0.5,0.57,0.58,4584952,23007,T,-1.8345752051378756,1.925781478146101,-3.0706540060728065,2.5026407882047064,0.5597168861240728,-0.026246580152043293
564,-0.13,-0.47,-0.13,3.19,-34.75,8.31,-8.24,4.73,2.07,0.31,0.5,0.57,0.58,4584992,23047,T,-0.8878667388139121,1.5338462117053897,2.9129413241721047,2.316575745137593,0.6922505081587982,-0.39823253737784053
565,-0.13,-0.47,-0.13,3.19,-34.75,8.31,-7.85,5.04,2.91,0.31,0.5,0.57,0.58,4585031,23086,T,-1.016064818650973,1.1494552993489957,2.5340739496778113,2.1079852944547315,0.5664478117667935,-0.813898195494098
566,-0.76,-0.54,-0.01,3.19,-34.75,8.31,-7.85,5.04,2.91,0.31,0.5,0.57,0.58,4585072,23127,T,-1.3362829184698277,0.7720722951720593,2.140517419338446,1.9019487134721467,0.34452437694686416,-1.2599945733064595
567,-0.13,2.68,-0.2,3.19,-34.75,8.31,-7.85,5.04,2.91,0.31,0.5,0.57,0.58,4585112,23167,T,-1.7009187981363814,0.40317004860777933,1.7385562971989872,1.783513038264955,0.07895835596905632,-1.7306476115157383
568,-0.13,2.68,-0.2,3.19,-34.75,8.31,-1.91,12.4,4.63,0.31,0.5,0.57,0.58,4585151,23206,T,-2.0801071149650414,0.045429301546044326,1.3218412207716057,3.012539272019719,-0.20918342182369157,-2.224403068928768
569,-0.13,2.68,-0.2,3.19,-34.75,8.31,-2.3,11.36,-2.84,0.31,0.5,0.57,0.58,4585192,23247,W,-2.462235340526048,-0.29704837305950615,0.8906986143253952,-2.4735663724614327,-0.5115285690919761,-2.7420910716990625
