,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime
689,0.01,0.0,0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,258784.0
690,0.01,0.0,0.0,24.44,15.94,-2.25,-9.62,1.4,0.88,-0.55,0.36,0.68,0.31,258823.0
691,0.01,0.0,0.0,24.44,15.94,-2.25,-9.46,1.29,0.8,-0.55,0.36,0.68,0.31,258861.0
692,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.46,1.29,0.8,-0.55,0.36,0.68,0.31,258900.0
693,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.46,1.29,0.8,-0.55,0.36,0.68,0.31,258940.0
694,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,258980.0
695,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,259021.0
696,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,259060.0
697,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,259100.0
698,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,259141.0
699,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,259182.0
700,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,259222.0
701,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,259261.0
702,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,259303.0
703,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,259343.0
704,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,259384.0
705,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.54,1.36,0.88,-0.55,0.36,0.68,0.31,259424.0
706,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.55,0.36,0.68,0.31,259463.0
707,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.55,0.36,0.68,0.31,259503.0
708,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.55,0.36,0.68,0.31,259543.0
709,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,259584.0
710,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.55,0.36,0.68,0.31,259623.0
711,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,259661.0
712,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,259701.0
713,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,259742.0
714,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,259782.0
715,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,259822.0
716,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,259860.0
717,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.55,0.36,0.68,0.31,259901.0
718,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.55,0.36,0.68,0.31,259941.0
719,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,259981.0
720,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,260022.0
721,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,260060.0
722,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,260100.0
723,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.88,-0.55,0.36,0.68,0.31,260139.0
724,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,260178.0
725,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,260218.0
726,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,260255.0
727,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,260295.0
728,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,260335.0
729,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,260413.0
730,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,260453.0
731,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.55,0.36,0.68,0.31,260493.0
732,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.55,0.36,0.68,0.31,260533.0
733,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,260573.0
734,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,260611.0
735,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,260652.0
736,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,260692.0
737,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,260731.0
738,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,260772.0
739,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,260810.0
740,0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,260850.0
741,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,260889.0
742,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,260929.0
743,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.55,0.36,0.68,0.31,260968.0
744,0.01,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.55,0.36,0.68,0.31,261006.0
745,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.55,0.36,0.68,0.31,261045.0
746,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,261085.0
747,0.01,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,261124.0
748,0.01,-0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261163.0
749,0.01,-0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261202.0
750,0.01,-0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261244.0
751,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261283.0
752,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,261323.0
753,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,261361.0
754,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,261402.0
755,0.01,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,261443.0
756,0.01,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,261482.0
757,0.01,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,261523.0
758,0.01,0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261560.0
759,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261600.0
760,0.0,0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261640.0
761,0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,261679.0
762,0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,261718.0
763,0.0,0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261754.0
764,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261793.0
765,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,261833.0
766,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,261874.0
767,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261912.0
768,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,261952.0
769,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,261993.0
770,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,262033.0
771,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,262073.0
772,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,262111.0
773,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,262152.0
774,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,262192.0
775,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,262232.0
776,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.54,1.36,0.84,-0.55,0.36,0.68,0.31,262273.0
777,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,262310.0
778,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,262350.0
779,0.01,0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,262390.0
780,0.01,0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.55,0.36,0.68,0.31,262431.0
781,0.01,0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.55,0.36,0.68,0.31,262471.0
782,0.01,0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,262509.0
783,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,262548.0
784,0.0,-0.01,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,262590.0
785,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,262630.0
786,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,262670.0
787,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,262709.0
788,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,262748.0
789,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,262788.0
790,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.55,0.36,0.68,0.31,262828.0
791,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.55,0.36,0.68,0.31,262868.0
792,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,262906.0
793,-0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,262946.0
794,-0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.55,0.36,0.68,0.31,262985.0
795,-0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,263025.0
796,-0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.55,0.36,0.68,0.31,263063.0
797,-0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263103.0
798,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263143.0
799,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,263184.0
800,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263223.0
801,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263261.0
802,0.01,-0.02,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263301.0
803,0.01,-0.02,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,263342.0
804,0.0,0.0,-0.01,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,263382.0
805,0.0,0.0,-0.01,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263420.0
806,0.0,0.0,-0.01,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263459.0
807,0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263499.0
808,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263538.0
809,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.49,0.46,0.6,0.43,263577.0
810,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.58,1.36,0.84,-0.49,0.46,0.6,0.43,263617.0
811,0.0,0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,263655.0
812,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,263694.0
813,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.36,0.88,-0.49,0.46,0.6,0.43,263734.0
814,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.88,-0.49,0.46,0.6,0.43,263773.0
815,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,263812.0
816,0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,263852.0
817,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,263890.0
818,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,263931.0
819,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,263971.0
820,0.0,-0.0,-0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.49,0.46,0.6,0.43,264010.0
821,0.01,0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.84,-0.49,0.46,0.6,0.43,264050.0
822,0.01,0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,264091.0
823,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,264130.0
824,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,264170.0
825,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,264208.0
826,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,264250.0
827,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,264289.0
828,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,264329.0
829,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,264370.0
830,0.0,-0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,264408.0
831,0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,264449.0
832,0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,264487.0
833,0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,264526.0
834,0.0,0.0,0.0,24.44,15.94,-2.25,-9.58,1.36,0.88,-0.49,0.46,0.6,0.43,264564.0
835,0.0,0.0,0.0,19.81,8.75,-6.63,-9.58,1.36,0.88,-0.49,0.46,0.6,0.43,264602.0
836,0.0,-0.0,0.0,19.81,8.75,-6.63,-9.58,1.36,0.88,-0.49,0.46,0.6,0.43,264641.0
837,0.0,-0.0,0.0,19.81,8.75,-6.63,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,264681.0
838,0.0,-0.0,0.0,19.81,8.75,-6.63,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,264721.0
839,0.0,-0.0,0.0,19.81,8.75,-6.63,-9.54,1.33,0.84,-0.49,0.46,0.6,0.43,264758.0
840,-0.0,0.0,0.0,19.81,8.75,-6.63,-9.54,1.33,0.84,-0.49,0.46,0.6,0.43,264797.0
841,-0.0,0.0,0.0,19.81,8.75,-6.63,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,264837.0
842,0.0,0.0,-0.0,19.81,8.75,-6.63,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,264875.0
843,0.0,0.0,-0.0,19.81,8.75,-6.63,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,264913.0
844,0.0,0.0,-0.0,21.81,8.38,-9.0,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,264951.0
845,0.0,0.0,-0.0,21.81,8.38,-9.0,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,264990.0
846,0.0,0.0,-0.0,21.81,8.38,-9.0,-9.54,1.33,0.84,-0.49,0.46,0.6,0.43,265031.0
847,0.0,0.0,-0.0,21.81,8.38,-9.0,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265070.0
848,0.0,0.0,-0.0,21.81,8.38,-9.0,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,265108.0
849,-0.0,0.0,0.0,21.81,8.38,-9.0,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,265147.0
850,-0.0,0.0,0.0,21.81,8.38,-9.0,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,265186.0
851,-0.0,0.0,0.0,21.81,8.38,-9.0,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265225.0
852,-0.0,0.0,0.0,21.81,8.38,-9.0,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,265264.0
853,-0.0,0.0,0.0,19.56,8.13,-7.69,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,265302.0
854,-0.0,0.0,0.0,19.56,8.13,-7.69,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265341.0
855,0.0,-0.0,0.0,19.56,8.13,-7.69,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265381.0
856,0.0,-0.0,0.0,19.56,8.13,-7.69,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265420.0
857,0.0,-0.0,0.0,19.56,8.13,-7.69,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,265457.0
858,0.0,-0.0,0.0,19.56,8.13,-7.69,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,265497.0
859,0.0,0.0,0.0,19.56,8.13,-7.69,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,265536.0
860,0.0,0.0,0.0,19.56,8.13,-7.69,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,265575.0
861,0.0,0.0,0.0,19.56,8.13,-7.69,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265613.0
862,0.0,0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265652.0
863,0.0,0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265691.0
864,0.0,0.0,-0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265730.0
865,0.0,0.0,-0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265806.0
866,0.0,-0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265844.0
867,0.0,-0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265883.0
868,0.0,-0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,265922.0
869,0.0,-0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,265960.0
870,-0.0,0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,266000.0
871,0.0,-0.0,-0.0,20.94,7.75,-9.44,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,266039.0
872,0.0,-0.0,-0.0,20.94,7.75,-9.44,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,266079.0
873,0.0,-0.0,-0.0,20.94,7.75,-9.44,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,266120.0
874,0.0,-0.0,-0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266158.0
875,-0.0,0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266198.0
876,0.0,-0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266235.0
877,0.0,-0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266275.0
878,0.0,-0.0,0.0,20.94,7.75,-9.44,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266313.0
879,0.0,-0.0,0.0,20.94,9.06,-6.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266351.0
880,0.0,0.0,-0.0,20.94,9.06,-6.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266390.0
881,0.0,0.0,-0.0,20.94,9.06,-6.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266430.0
882,0.0,0.0,-0.0,20.94,9.06,-6.25,-9.54,1.36,0.88,-0.49,0.46,0.6,0.43,266470.0
883,0.0,0.0,-0.0,20.94,9.06,-6.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266507.0
884,0.0,0.0,0.0,20.94,9.06,-6.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266546.0
885,0.0,0.0,0.0,20.94,9.06,-6.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266585.0
886,0.0,0.0,0.0,20.94,9.06,-6.25,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,266624.0
887,0.0,0.0,0.0,20.94,9.06,-6.25,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,266661.0
888,0.0,0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,266699.0
889,-0.0,0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,266738.0
890,-0.0,0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,266778.0
891,-0.0,0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,266817.0
892,-0.0,0.0,0.0,20.81,7.75,-7.81,-9.58,1.36,0.84,-0.49,0.46,0.6,0.43,266855.0
893,0.0,0.0,-0.0,20.81,7.75,-7.81,-9.58,1.36,0.84,-0.49,0.46,0.6,0.43,266894.0
894,0.0,0.0,-0.0,20.81,7.75,-7.81,-9.58,1.36,0.84,-0.49,0.46,0.6,0.43,266932.0
895,0.0,0.0,-0.0,20.81,7.75,-7.81,-9.58,1.36,0.84,-0.49,0.46,0.6,0.43,266973.0
896,0.0,0.0,-0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267010.0
897,0.0,0.0,-0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267049.0
898,0.0,0.0,-0.0,20.81,7.75,-7.81,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,267089.0
899,0.0,-0.0,0.0,20.81,7.75,-7.81,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,267128.0
900,0.0,-0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267168.0
901,0.0,-0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267205.0
902,-0.0,-0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267245.0
903,0.0,-0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267283.0
904,0.0,-0.0,0.0,20.81,7.75,-7.81,-9.54,1.33,0.88,-0.49,0.46,0.6,0.43,267322.0
905,0.0,-0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267360.0
906,0.0,0.0,-0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267399.0
907,0.0,0.0,-0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267440.0
908,0.0,0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.88,-0.49,0.46,0.6,0.43,267479.0
909,0.0,0.0,0.0,20.81,7.75,-7.81,-9.58,1.33,0.84,-0.49,0.46,0.6,0.43,267517.0
