,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgd,Ygd,Zgd,Xad,Yad,Zad,Xgdd,Ygdd,Zgdd,Xadd,Yadd,Zadd
2749,0.15,0.07,0.99,24.06,20.0,7.69,-9.92,2.86,2.79,0.61,-0.06,-0.79,0.02,764296,13651,W,1.0567856558085036,-1.5869506270659943,0.8201038652901939,2.900693943486681,0.1798843626464246,-0.430353048978397,0.0,0.0,0.0,-0.0225641025641025,0.0187179487179487,-0.0097435897435897,0.0,0.0,0.0,0.0004010519395134,-0.0001051939513477,0.0003221564760026
2750,0.15,0.07,0.99,24.06,20.0,7.69,-10.8,3.59,2.41,0.61,-0.06,-0.79,0.02,764335,13690,W,0.8660567303863347,-1.940474249098424,0.4969250856263359,2.79362776826994,-0.130475125021916,-0.6033375700151705,0.0,0.0,0.0,-0.0069230769230769,0.0146153846153846,0.0028205128205128,0.0003550295857988,-0.0004010519395134,0.0014792899408284,0.0001775147928994,-0.0003747534516765,-7.23208415516107e-05
2751,0.15,0.07,0.99,24.06,20.0,7.69,-11.07,4.16,2.52,0.61,-0.06,-0.79,0.02,764374,13729,W,0.6923318584820207,-2.25812252653598,0.1249122255912103,2.6652311354434577,-0.4845416168145974,-0.8260617450794433,0.0138461538461538,-0.0156410256410256,0.0576923076923076,0.0,0.0,0.0,-0.0003550295857988,0.0004010519395134,-0.0014792899408284,0.0004166666666666,0.0016217948717948,7.6923076923077e-05
2752,0.69,-0.54,3.24,24.06,20.0,7.69,-11.07,4.16,2.52,0.61,-0.06,-0.79,0.02,764413,13768,W,0.5411767341146626,-2.539505726723821,-0.2765699347738736,2.5309847823196185,-0.8808700537354168,-1.0956939775712329,0.0,0.0,0.0,0.01625,0.06325,0.003,0.0,0.0,0.0,0.0002782738095238,-0.0021050595238095,-0.0004857142857142
2753,0.69,-0.54,3.24,24.06,20.0,7.69,-10.42,6.69,2.64,0.61,-0.06,-0.79,0.02,764453,13808,W,0.4125911741287368,-2.7791084368558066,-0.6937582762465719,2.411402063885101,-1.3395537379103628,-1.4189957861404483,0.0,0.0,0.0,0.0273809523809523,-0.0209523809523809,-0.0164285714285714,0.0,0.0,0.0,-0.000812641723356,-0.0036499433106575,-0.0003826530612244
2754,0.69,-0.54,3.24,24.06,20.0,7.69,-9.27,5.81,1.95,0.61,-0.06,-0.79,0.02,764495,13850,W,0.2807332805931596,-2.9814359176293728,-1.116429219888306,2.3408534638305034,-1.94705154776119,-1.842873314307537,0.0,0.0,0.0,-0.0067499999999999,-0.17425,-0.0324999999999999,0.0,0.0,0.0,0.0015569078947368,0.0053891447368421,0.0008388157894736
2755,0.69,-0.54,3.24,24.06,20.0,7.69,-9.54,-1.16,0.65,0.61,-0.06,-0.79,0.02,764535,13890,W,0.1095807337724654,3.114050061907928,-1.536327070684198,2.385414529287316,-3.002987529229984,-2.663204386467042,0.0,0.0,0.0,0.0555263157894736,0.0413157894736842,0.0010526315789473,0.0002952503209242,-0.0001347881899871,-0.0030937098844672,-0.001461218836565,-0.0010872576177285,-2.7700831024930696e-05
2756,0.69,-0.54,3.24,24.06,20.0,7.69,-7.43,0.41,0.69,0.61,-0.06,-0.79,0.02,764573,13928,W,-0.1169528748297778,2.909388405452624,-1.946440849079302,2.630187371993172,2.010235449672056,1.91374082168754,0.0112195121951219,-0.0051219512195121,-0.1175609756097561,0.0,0.0,0.0,-0.0003093396787626,0.0001427721594289,0.0024092801903628,0.0,0.0,0.0
2757,1.15,-0.75,-1.58,24.06,20.0,7.69,-7.43,0.41,0.69,0.61,-0.06,-0.79,0.02,764614,13969,W,-0.3942996090838756,2.6680845807278795,-2.339597036400001,2.963541110151225,1.2882004973869432,1.1688914623524702,-0.0014634146341463,0.0007317073170731,-0.018780487804878,0.0,0.0,0.0,3.569303985722774e-05,-1.7846519928613938e-05,0.0004580606781677,-0.0001000625390869,0.0029706066291432,0.0006441525953721
2758,1.09,-0.72,-2.35,24.06,20.0,7.69,-7.43,0.41,0.69,0.61,-0.06,-0.79,0.02,764655,14010,W,-0.7038909460960289,2.398287692221462,-2.706994731264059,3.1235349719408654,0.8006878082423964,0.7464577716460261,0.0,0.0,0.0,-0.0041025641025641,0.1217948717948717,0.0264102564102564,0.0,0.0,0.0,-0.0009704783438366,-0.0023349529353281,-7.68108272798704e-05
2759,1.09,-0.72,-2.35,24.06,20.0,7.69,-7.59,5.16,1.72,0.61,-0.06,-0.79,0.02,764694,14049,W,-1.023834324788449,2.122799824793376,-3.0372029477840745,3.1196625493025207,0.4026859885383217,0.4077211733507359,0.0,0.0,0.0,-0.0419512195121951,0.0307317073170731,0.0234146341463414,0.0,0.0,0.0,0.0005353955978584,-0.001044804157926,-0.0004491374182034
2760,1.09,-0.72,-2.35,24.06,20.0,7.69,-9.31,6.42,2.68,0.61,-0.06,-0.79,0.02,764735,14090,W,-1.3368943996408895,1.86104187039962,2.96806583132963,3.039572294037049,0.0588286022221586,0.115743397011743,0.0,0.0,0.0,-0.0199999999999999,-0.0121052631578947,0.0049999999999999,-0.000783055198973,0.0005455712451861,0.0001412066752246,0.0005263157894736,0.0003185595567867,-0.0001315789473684
2761,1.09,-0.72,-2.35,24.06,20.0,7.69,-10.07,5.96,2.87,0.61,-0.06,-0.79,0.02,764773,14128,W,-1.6296667626939096,1.624512207525034,2.763893745027129,2.937715581283124,-0.2339430801334116,-0.1320280310565691,-0.0297560975609756,0.0207317073170731,0.0053658536585365,0.0,0.0,0.0,0.0007083368743095,-0.0006159882156312,-0.000188946488768,0.0,0.0,0.0
2762,-0.13,0.13,-2.13,24.06,20.0,7.69,-10.07,5.96,2.87,0.61,-0.06,-0.79,0.02,764814,14169,W,-1.8928374055574009,1.4123286126926151,2.644175021368372,2.844817041444172,-0.4654363395806786,-0.3204864438995669,-0.0007142857142857,-0.0045238095238095,-0.0023809523809523,0.0,0.0,0.0,1.7006802721088435e-05,0.0001077097505668,5.668934240362816e-05,0.0003948896631823,-0.0004878048780487,-0.0004413472706155
2763,-0.16,-0.06,-2.23,24.06,20.0,7.69,-10.07,5.96,2.87,0.61,-0.06,-0.79,0.02,764856,14211,W,-2.1289933522934628,1.1949047409412212,2.5774241442524275,2.7743043519941333,-0.6137905925075756,-0.4178671436498717,0.0,0.0,0.0,0.0165853658536585,-0.0204878048780487,-0.0185365853658536,0.0,0.0,0.0,-0.0005413444378346,0.0002260559190957,0.0007911957168352
2764,-0.16,-0.06,-2.23,24.06,20.0,7.69,-9.39,5.12,2.11,0.61,-0.06,-0.79,0.02,764897,14252,W,-2.3641469352076485,0.9218664822756352,2.503190035273755,2.719881626800761,-0.6238481762028204,-0.3903968117206284,0.0,0.0,0.0,-0.0056097560975609,-0.0112195121951219,0.0139024390243902,0.0,0.0,0.0,0.0002368858585396,0.0001985997345902,-0.0005329550481245
2765,-0.16,-0.06,-2.23,24.06,20.0,7.69,-9.62,4.66,2.68,0.61,-0.06,-0.79,0.02,764938,14293,W,-2.635194143346178,0.5721994728678587,2.3918952431429674,2.659566839172306,-0.4082735631069594,-0.2782063319037695,0.0,0.0,0.0,0.004102564102564,-0.003076923076923,-0.0079487179487179,-0.0005753595997498,0.0005190744215134,0.0003314571607254,-0.0001051939513477,7.889546351084819e-05,0.0002038132807363
2766,-0.16,-0.06,-2.23,24.06,20.0,7.69,-9.46,4.54,2.37,0.61,-0.06,-0.79,0.02,764977,14332,W,-2.96168637254064,0.1534512098774001,2.241861399688545,2.570829702795645,-0.1265740220569838,-0.2178089281300357,-0.0224390243902439,0.0202439024390243,0.0129268292682926,0.0,0.0,0.0,0.0005472932778108,-0.0004937537180249,-0.0003152885187388,-9.75609756097551e-05,0.000420731707317,0.0002560975609756
2767,-1.08,0.77,-1.7,24.06,20.0,7.69,-9.46,4.54,2.37,0.61,-0.06,-0.79,0.02,765018,14373,W,2.944228764745749,-0.3136704618254362,2.047083334817112,2.458384189316895,-0.0581844211129631,-0.2457878891419374,0.0,0.0,0.0,-0.0039999999999999,0.01725,0.0104999999999999,9.615384615384615e-05,-0.0001730769230769,0.0004038461538461,9.9999999999999e-05,-0.00043125,-0.0002625
2768,-1.08,0.77,-1.7,24.06,20.0,7.69,-9.62,5.23,2.79,0.61,-0.06,-0.79,0.02,765058,14413,W,2.5301857114791533,-0.8078548629625679,1.8030198726017723,2.3652645034358684,-0.1650287362776483,-0.3096707369391601,0.0038461538461538,-0.0069230769230769,0.0161538461538461,0.0,0.0,0.0,-9.861932938856015e-05,0.0001775147928994,-0.0004142011834319,0.001525641025641,0.0004935897435897,0.0003974358974358
2769,-0.93,0.5,-1.07,24.06,20.0,7.69,-9.62,5.23,2.79,0.61,-0.06,-0.79,0.02,765097,14452,W,2.0935357545134368,-1.3125764725672349,1.5079613093220456,2.3853355952690576,-0.3656761330403001,-0.3673623824237467,0.0,0.0,0.0,0.0594999999999999,0.0192499999999999,0.0155,0.0,0.0,0.0,-0.0009746794871794,-0.0002633012820512,-0.0010798076923076
2770,-0.93,0.5,-1.07,24.06,20.0,7.69,-7.24,6.0,3.41,0.61,-0.06,-0.79,0.02,765137,14492,W,1.6445123929344962,-1.818670301958327,1.1662288044101006,2.6986618549139574,-0.616466771219,-0.3996495004171521,0.0,0.0,0.0,0.0205128205128205,0.0087179487179487,-0.0276923076923076,0.0007371794871794,-0.0009679487179487,0.0015384615384615,-0.0005259697567389,-0.000223537146614,0.0007100591715976
2771,-0.93,0.5,-1.07,24.06,20.0,7.69,-6.44,6.34,2.33,0.61,-0.06,-0.79,0.02,765176,14531,W,1.186054824041391,-2.3232836524272,0.7838702518451084,-3.1302363363343866,-0.8948092094913872,-0.4095247395788287,0.02875,-0.03775,0.06,0.0,0.0,0.0,-0.00053125,0.00145,-0.00123125,0.0,0.0,0.0
2772,0.22,-1.01,1.33,24.06,20.0,7.69,-6.44,6.34,2.33,0.61,-0.06,-0.79,0.02,765216,14571,W,0.716327063000762,-2.825816097120516,0.3674958604106986,-3.000065593462083,-1.188402880748392,-0.4194934285570608,0.0075,0.02025,0.01075,0.0,0.0,0.0,-0.0001875,-0.00050625,-0.00026875,-0.0013124999999999,-0.0035187499999999,0.0001187499999999
2773,0.52,-0.2,1.76,24.06,20.0,7.69,-6.44,6.34,2.33,0.61,-0.06,-0.79,0.02,765256,14611,W,0.2325449304053244,2.9570582070062783,-0.0752300212351296,-3.076993464866116,-1.4890650446170446,-0.4479839515898874,0.0,0.0,0.0,-0.0524999999999999,-0.14075,0.0047499999999999,0.0,0.0,0.0,-0.00235,0.0041937499999999,0.0008437499999999
2774,0.52,-0.2,1.76,24.06,20.0,7.69,-8.54,0.71,2.52,0.61,-0.06,-0.79,0.02,765296,14651,W,-0.2694514346066193,2.460033012624561,-0.5347695370786621,3.058003338179267,-1.7890892220948995,-0.4945220835724682,0.0,0.0,0.0,-0.1465,0.027,0.0384999999999999,0.0,0.0,0.0,0.0070983974358974,-0.0010211538461538,-0.0023599358974358
2775,0.52,-0.2,1.76,24.06,20.0,7.69,-14.4,1.79,4.06,0.61,-0.06,-0.79,0.02,765336,14691,W,-0.7950026465953497,1.9698349622776647,-0.9993362651903552,2.898634137766248,-2.079050821070652,-0.5442796108942702,0.0,0.0,0.0,0.1374358974358974,-0.0138461538461538,-0.0558974358974358,-0.0003076923076923,0.0001025641025641,-0.0010833333333333,-0.0035239973701512,0.0003550295857988,0.0014332675871137
2776,0.52,-0.2,1.76,24.06,20.0,7.69,-9.04,1.25,1.88,0.61,-0.06,-0.79,0.02,765375,14730,W,-1.3371823809762398,1.5081152583430126,-1.4574174010269474,2.7645077108368192,-2.3410807071352764,-0.5695487255107772,-0.012,0.004,-0.0422499999999999,0.0,0.0,0.0,0.0003,-0.0001,0.00105625,-0.000140243902439,6.707317073170738e-05,0.0003231707317073
2777,0.04,-0.04,0.07,24.06,20.0,7.69,-9.04,1.25,1.88,0.61,-0.06,-0.79,0.02,765415,14770,W,-1.872047266579537,1.1202864991788797,-1.8998393767416808,2.68577806407531,-2.467803827788613,-0.5452637662918948,0.0,0.0,0.0,-0.0056097560975609,0.0026829268292682,0.0129268292682926,-6.707317073170732e-05,1.2195121951219511e-05,0.0,0.0001368233194527,-6.54372397382511e-05,-0.0003152885187388
2778,0.04,-0.04,0.07,24.06,20.0,7.69,-9.27,1.36,2.41,0.61,-0.06,-0.79,0.02,765456,14811,W,-2.373733121016016,0.8373703088331886,-2.317546383128785,2.679954122341651,-0.0315796643484579,-0.4712431740026703,-0.00275,0.0005,0.0,0.0,0.0,0.0,6.875e-05,-1.25e-05,0.0,-2.500000000000057e-05,2.4999999999999883e-05,-2.500000000000002e-05
2779,-0.07,-0.02,0.07,24.06,20.0,7.69,-9.27,1.36,2.41,0.61,-0.06,-0.79,0.02,765496,14851,W,-2.824082086507466,0.5772831281126939,-2.702276517069392,2.728792968772227,-0.0623283244422069,-0.386320682054673,0.0,0.0,0.0,-0.001,0.0009999999999999,-0.001,0.0,0.0,0.0,2.500000000000057e-05,6.410256410257814e-07,-4.551282051282069e-05
2780,-0.07,-0.02,0.07,24.06,20.0,7.69,-9.31,1.4,2.37,0.61,-0.06,-0.79,0.02,765536,14891,W,3.059801150533604,0.1191321033512585,-3.0633738122733427,2.779337784811761,-0.1567299811394727,-0.3282961297074055,0.0,0.0,0.0,0.0,0.001025641025641,-0.0028205128205128,5.0031269543464665e-05,1.876172607879925e-05,0.0,0.0,-2.62984878369494e-05,7.232084155161099e-05
2781,-0.07,-0.02,0.07,24.06,20.0,7.69,-9.31,1.44,2.26,0.61,-0.06,-0.79,0.02,765575,14930,W,2.7523072003063795,-0.9094563692704952,2.85708121687186,2.794324597198928,-0.2004616523225857,-0.2894907725131671,0.0019512195121951,0.0007317073170731,0.0,0.0,0.0,0.0,-4.759071980963712e-05,-1.784651992861392e-05,1.2195121951219508e-05,0.0,0.0,0.0
2782,0.01,0.01,0.07,24.06,20.0,7.69,-9.31,1.44,2.26,0.61,-0.06,-0.79,0.02,765616,14971,W,2.6883357767887883,-2.533194682154323,-0.6060915844826675,2.7810059769777635,-0.2247157160884665,-0.2477043042461831,0.0,0.0,0.0004999999999999,0.0,0.0,0.0,0.0,0.0,-1.2499999999999996e-05,2.631578947368482e-05,9.868421052631588e-05,4.605263157894756e-05
2783,0.01,0.01,0.09,24.06,20.0,7.69,-9.31,1.44,2.26,0.61,-0.06,-0.79,0.02,765656,15011,W,2.58553553893705,2.9155085871995845,-1.0262482344807031,2.7657843116775065,-0.2542771871552136,-0.2010854712846737,0.0,0.0,0.0,0.0010526315789473,0.0039473684210526,0.0018421052631579,0.0,0.0,0.0,-2.7700831024931387e-05,-0.0001038781163434,-9.452908587257656e-05
2784,0.01,0.01,0.09,24.06,20.0,7.69,-9.27,1.59,2.33,0.61,-0.06,-0.79,0.02,765694,15049,W,2.216455782450492,2.3217305665425885,-1.4542504396263567,2.7586560632824995,-0.2761019161165427,-0.1844334214449612,0.0,0.0,0.0,0.0,0.0,-0.00175,0.0,0.0,0.0,7.432432432432395e-05,-4.729729729729734e-05,0.0003005067567567
2785,0.01,0.01,0.09,24.06,20.0,7.69,-9.27,1.59,2.26,0.61,-0.06,-0.79,0.02,765734,15089,W,1.7599894467223542,1.7811443172376884,-1.9724003292559047,2.7561829222048924,-0.2880726911264133,-0.2179001552519786,0.0,0.0,0.0,0.0029729729729729,-0.0018918918918918,0.0102702702702702,-0.0002905405405405,-0.0004324324324324,-0.0001621621621621,-8.035062089116102e-05,5.11322132943755e-05,-0.0002775748721694
2786,0.01,0.01,0.09,24.06,20.0,7.69,-9.16,1.52,2.64,0.61,-0.06,-0.79,0.02,765771,15126,W,1.2849722067830958,1.258705986976702,-2.666048146687839,2.760429060632363,-0.2848617762708265,-0.2823421531068101,-0.01075,-0.016,-0.006,0.0,0.0,0.0,0.0007124999999999,0.00108125,0.0002625,0.0,0.0,0.0
2787,-0.42,-0.63,-0.15,24.06,20.0,7.69,-9.16,1.52,2.64,0.61,-0.06,-0.79,0.02,765811,15166,W,0.8028827038269996,0.7458667524855296,2.7410079225213413,2.771679531629601,-0.2686044087313674,-0.3530544683842375,0.01775,0.02725,0.0045,0.0,0.0,0.0,-0.0004437499999999,-0.00068125,-0.0001125,0.0002243589743589,7.051282051282043e-05,-5.128205128205133e-05
2788,0.29,0.46,0.03,24.06,20.0,7.69,-9.16,1.52,2.64,0.61,-0.06,-0.79,0.02,765851,15206,W,0.3186802685591703,0.23914490828134,1.9638858410350488,2.7871493102882554,-0.2524689325916002,-0.4057939374753461,0.0,0.0,0.0,0.0089743589743589,0.0028205128205128,-0.002051282051282,0.0,0.0,0.0,-0.0004662791100038,-7.23208415516107e-05,-4.861759922488657e-05
2789,0.29,0.46,0.03,24.06,20.0,7.69,-8.81,1.63,2.56,0.61,-0.06,-0.79,0.02,765890,15245,W,-0.164834505300595,-0.2632251132788729,1.4180113689740936,2.8021971361703306,-0.249576362226262,-0.4195367500879443,0.0,0.0,0.0,-0.0092105263157894,0.0,-0.0039473684210526,0.0,0.0,0.0,0.0002423822714681,0.0,0.0001038781163434
2790,0.29,0.46,0.03,24.06,20.0,7.69,-9.16,1.63,2.41,0.61,-0.06,-0.79,0.02,765928,15283,W,-0.6466137928795913,-0.7620206216655317,1.027634952720583,2.814074787849276,-0.2640578276270079,-0.3920795031660049,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001710526315789,-0.0003026315789473,5.263157894736842e-05,0.0,0.0,0.0
2791,0.29,0.46,0.03,26.5,8.25,23.56,-9.16,1.63,2.41,0.61,-0.06,-0.79,0.02,765966,15321,W,-1.1296975774342046,-1.2578312955825102,0.7388061434480865,2.8239984410481456,-0.2835948493535008,-0.3468175220239237,-0.0065,-0.0115,0.002,0.0,0.0,0.0,0.0001625,0.0002875,-5e-05,-4.487179487179506e-05,7.6923076923077e-05,2.5641025641025663e-05
2792,0.03,0.0,0.11,26.5,8.25,23.56,-9.16,1.63,2.41,0.61,-0.06,-0.79,0.02,766006,15361,W,-1.6517441390958223,-1.7554495229163254,0.5510859319629174,2.8351528820172427,-0.2789324223708389,-0.3121856593745024,0.0,0.0,0.0,-0.0017948717948718,0.003076923076923,0.001025641025641,0.0,0.0,0.0,4.60223537146616e-05,-0.0001039110982825,-2.62984878369494e-05
2793,0.03,0.0,0.11,26.5,8.25,23.56,-9.23,1.75,2.45,0.61,-0.06,-0.79,0.02,766045,15400,W,-2.3273528767848504,-2.26575724257429,0.9557006081705576,2.8493226167066066,-0.2285975309237895,-0.2943873842914339,0.0,0.0,0.0,0.0,-0.0009756097560975,0.0,0.0,0.0,0.0,-5.2735662491760095e-05,-2.8940302586941516e-05,0.0001516150296638
2794,0.03,0.0,0.11,26.5,8.25,23.56,-9.23,1.71,2.45,0.61,-0.06,-0.79,0.02,766086,15441,W,3.052055052078776,-2.8029337078854963,2.1899102595261186,2.863884516302792,-0.1102851112471289,-0.280861008776508,0.0,0.0,0.0,-0.0021621621621621,-0.0021621621621621,0.0062162162162162,3.465003465003465e-05,6.93000693000693e-06,4.158004158004159e-05,5.8436815193572e-05,5.8436815193572e-05,-0.0001680058436815
2795,0.03,0.0,0.11,26.5,8.25,23.56,-9.31,1.63,2.68,0.61,-0.06,-0.79,0.02,766123,15478,W,2.3019064178732185,2.908911738234272,2.11945408419931,2.872910271626969,0.1358424758963051,-0.2685974555245984,0.0012820512820512,0.0002564102564102,0.0015384615384615,0.0,0.0,0.0,-3.287310979618672e-05,-6.574621959237344e-06,-3.944773175542407e-05,-0.0001551956815114,0.0001282051282051,-0.0002361673414304
2796,0.08,0.01,0.17,26.5,8.25,23.56,-9.31,1.63,2.68,0.61,-0.06,-0.79,0.02,766162,15517,W,1.8241846185933663,2.284178884338786,1.8844112896656933,2.873441171387685,0.5379760485043643,-0.2659404263414059,0.0,0.0,0.0,-0.0060526315789473,0.005,-0.0092105263157894,0.0,0.0,0.0,-9.072022160664964e-05,-0.0001052631578947,0.0002423822714681
2797,0.08,0.01,0.17,26.5,8.25,23.56,-9.54,1.82,2.33,0.61,-0.06,-0.79,0.02,766200,15555,W,1.4573237058795652,1.6731174377449354,1.6319021194502985,2.8685868279486115,0.8351195110814242,-0.2752749100206075,0.0,0.0,0.0,-0.0095,0.001,0.0,0.0,0.0,0.0,0.0002638157894736,0.000303947368421,0.0003552631578947
2798,0.08,0.01,0.17,26.5,8.25,23.56,-9.92,1.86,2.33,0.61,-0.06,-0.79,0.02,766240,15595,W,1.0930843580963945,1.1717415577045187,1.3545097833660535,2.866661367862602,0.8329334585677105,-0.2876510789204051,0.0,0.0,0.0,0.0010526315789473,0.0131578947368421,0.0142105263157894,0.0,0.0,0.0,-2.770083102493016e-05,-0.0003462603878116,-0.0003739612188365
2799,0.08,0.01,0.17,26.5,8.25,23.56,-9.88,2.36,2.87,0.61,-0.06,-0.79,0.02,766278,15633,W,0.679378598672762,0.7343572258582061,1.0298540801214642,2.8767766483977297,0.6469814636854537,-0.2818007262163541,0.0,0.0,0.0,0.0,0.0,0.0,0.0003508771929824,0.0001214574898785,0.0012415654520917,0.0,0.0,0.0
2800,0.08,0.01,0.17,27.06,5.94,20.88,-9.88,2.36,2.87,0.61,-0.06,-0.79,0.02,766316,15671,W,0.2244863501300968,0.3013995187001779,0.6618089274616722,2.902852712332109,0.3684422848495127,-0.2375323313260852,0.0133333333333333,0.0046153846153846,0.0471794871794871,0.0,0.0,0.0,-0.0003418803418803,-0.0001183431952662,-0.0012097304404996,2.5015634771732912e-05,0.0012195121951219,-0.0003126954346466
2801,0.6,0.19,2.01,27.06,5.94,20.88,-9.88,2.36,2.87,0.61,-0.06,-0.79,0.02,766355,15710,W,-0.2544043493401997,-0.149761405160929,0.2624119924917579,2.928226705116981,0.0413473240770612,-0.1796200492047521,0.0,0.0,0.0,0.0009756097560975,0.047560975609756,-0.0121951219512195,0.0,0.0,0.0,-0.0002676977989292,-0.0006534571912323,0.0002036333684162
2802,0.6,0.19,2.01,27.06,5.94,20.88,-9.84,4.31,2.37,0.61,-0.06,-0.79,0.02,766396,15751,W,-0.7508705016879932,-0.6103458970690963,-0.1561469636896401,2.919036219891465,-0.3138542517025495,-0.1757241447847199,0.0,0.0,0.0,-0.01,0.0207692307692307,-0.0038461538461538,0.0,0.0,0.0,-0.0001821862348178,0.0002164434755527,0.0007463926087407
2803,0.6,0.19,2.01,27.06,5.94,20.88,-10.23,5.12,2.22,0.61,-0.06,-0.79,0.02,766435,15790,W,-1.2643840431513522,-1.0626660047358991,-0.5820220839202069,2.8534272960283387,-0.7007351568698637,-0.2588255609668244,0.0,0.0,0.0,-0.0171052631578947,0.0292105263157894,0.0252631578947368,-0.000125,-9.210526315789475e-05,0.0009671052631578,0.0004501385041551,-0.0007686980609418,-0.0006648199445983
2804,0.6,0.19,2.01,27.06,5.94,20.88,-10.88,6.23,3.18,0.61,-0.06,-0.79,0.02,766473,15828,W,-1.7950237383473209,-1.48916502605139,-1.004823820836718,2.735962897563888,-1.147249473018647,-0.4182207986334228,-0.00475,-0.0035,0.03675,0.0,0.0,0.0,0.00011875,8.750000000000001e-05,-0.00091875,-0.0002073170731707,-0.0034329268292682,4.26829268292682e-05
2805,0.41,0.05,3.48,27.06,5.94,20.88,-10.88,6.23,3.18,0.61,-0.06,-0.79,0.02,766513,15868,W,-2.341908754949521,-1.8691526105549603,-1.4166842664550494,2.5889783245693163,-1.723937011406239,-0.6324278663510574,0.0,0.0,0.0,-0.0082926829268292,-0.1373170731707317,0.0017073170731707,-0.0012695434646654,-0.0001063164477798,-0.003270794246404,0.0002022605591909,0.0033491969066032,-4.1641879833432384e-05
2806,0.41,0.05,3.48,27.06,5.94,20.88,-11.22,0.6,3.25,0.61,-0.06,-0.79,0.02,766554,15909,W,-2.901815717477687,-2.146346911694113,-1.8170674514199088,2.44112466573756,-2.606080095243962,-0.8813898187444162,-0.052051282051282,-0.0043589743589743,-0.1341025641025641,0.0,0.0,0.0,0.0013346482577251,0.000111768573307,0.0034385272846811,0.0004395604395604,-0.0009584859584859,-0.0004456654456654
2807,-1.62,-0.12,-1.75,27.06,5.94,20.88,-11.22,0.6,3.25,0.61,-0.06,-0.79,0.02,766593,15948,W,2.812689893358583,-2.133688627635669,-2.2103453510895226,2.3250918628658246,2.5423495363647923,-1.1516709631351354,0.0,0.0,0.0,0.0171428571428571,-0.0373809523809523,-0.0173809523809523,0.0,0.0,0.0,0.0019361590790162,0.0027581545438688,-0.0004286586429443
2808,-1.62,-0.12,-1.75,27.06,5.94,20.88,-10.5,-0.97,2.52,0.61,-0.06,-0.79,0.02,766635,15990,W,2.239488183963771,-1.5911687508201764,-2.5997209689270475,2.2887477613824307,1.7025002044095503,-1.4411243313426665,0.0,0.0,0.0,0.0984615384615384,0.0784615384615384,-0.0353846153846153,0.0010881801125703,0.0001876172607879,-0.0014321450906816,-0.0025246548323471,-0.0020118343195266,0.0009072978303747
2809,-1.62,-0.12,-1.75,27.06,5.94,20.88,-6.66,2.09,1.14,0.61,-0.06,-0.79,0.02,766674,16029,W,1.666424954521484,-1.3622130029303263,-2.9881670233671267,2.406813251406667,1.106810550513229,-1.7642362284720627,0.0424390243902439,0.0073170731707317,-0.0558536585365853,0.0,0.0,0.0,-0.0007668054729327,-0.0004162700773349,0.0019171624033313,0.0,0.0,0.0
2810,0.12,0.18,-4.04,27.06,5.94,20.88,-6.66,2.09,1.14,0.61,-0.06,-0.79,0.02,766715,16070,W,1.0989082374802348,-1.497493913920371,2.9078184331106844,2.691862684444948,0.610570689635018,-2.192794978491015,0.011,-0.00975,0.02275,0.0,0.0,0.0,-0.000275,0.00024375,-0.00056875,-0.0016812499999999,0.00498125,-0.0003312499999999
2811,0.56,-0.21,-3.13,27.06,5.94,20.88,-6.66,2.09,1.14,0.61,-0.06,-0.79,0.02,766755,16110,W,0.5401238791408355,-1.7561604411874503,2.5250378852420634,2.935669862639607,0.1589356335770638,2.932902035095423,0.0,0.0,0.0,-0.0672499999999999,0.19925,-0.0132499999999999,0.0,0.0,0.0,0.0016324695121951,-0.0047678353658536,0.0006544207317073
2812,0.56,-0.21,-3.13,27.06,5.94,20.88,-9.35,10.06,0.61,0.61,-0.06,-0.79,0.02,766795,16150,W,-0.0107621756791345,-2.073270584436002,2.1488210196973445,3.020124695302132,-0.2697300353615668,1.3306280821057617,0.0,0.0,0.0,-0.0019512195121951,0.0085365853658536,0.0129268292682926,0.0,0.0,0.0,0.0011045012889153,-0.0008336002684604,-0.0002402416144236
2813,0.56,-0.21,-3.13,27.06,5.94,20.88,-9.43,10.41,1.14,0.61,-0.06,-0.79,0.02,766836,16191,W,-0.5576012102227003,-2.422958923914584,1.7794659998146412,3.0092812424974174,-0.685875293312042,0.8508064341527201,0.0,0.0,0.0,0.0433333333333333,-0.0256410256410256,0.003076923076923,-0.0003189493433395,-0.0005503439649781,0.0019887429643527,-0.0011111111111111,0.0006574621959237,-7.889546351084819e-05
2814,0.56,-0.21,-3.13,27.06,5.94,20.88,-7.74,9.41,1.26,0.61,-0.06,-0.79,0.02,766875,16230,W,-1.1029185515088074,-2.791919557570855,1.415304966903102,2.966667328097514,-1.0961057741551488,0.5441479192672054,-0.0124390243902439,-0.0214634146341463,0.0775609756097561,0.0,0.0,0.0,0.0003033908387864,0.000523497917906,-0.001891731112433,-0.0012195121951219,-0.0072607879924953,0.0005503439649781
