,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgd,Ygd,Zgd,Xad,Yad,Zad,Xgdd,Ygdd,Zgdd,Xadd,Yadd,Zadd
3606,0.0,0.0,-0.01,-2.31,-19.75,-3.81,-9.12,3.16,1.45,0.63,0.19,-0.61,0.44,422262,21082,T,1.338666554362281,-2.7746294407764904,2.0237614743782304,2.7884515412114794,-0.3576467793924122,-0.3425965593390079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902438504e-05,0.0,0.0
3607,0.0,0.0,-0.01,-2.31,-19.75,-3.81,-9.12,3.16,1.45,0.63,0.19,-0.61,0.44,422302,21122,T,0.8282846057130633,3.0241159815010463,1.5954165779768543,2.788760282321158,-0.3541700580139068,-0.3452266937490479,0.0,0.0,0.0,0.0009756097560975,0.0,0.0,6.0975609756097564e-06,0.0,6.0975609756097564e-06,-2.379535990481805e-05,0.0,0.0
3608,0.0,0.0,-0.01,-2.31,-19.75,-3.81,-9.08,3.16,1.45,0.63,0.19,-0.61,0.44,422343,21163,T,0.3442687602512008,2.8618239816870803,0.9763124400497436,2.7898647734850632,-0.3522621824786329,-0.3488543749884297,0.00025,0.0,0.00025,0.0,0.0,0.0,-6.25e-06,0.0,-6.25e-06,0.0,0.0,0.0
3609,0.01,0.0,0.0,-2.31,-19.75,-3.81,-9.08,3.16,1.45,0.63,0.19,-0.61,0.44,422383,21203,T,-0.1324760795300001,2.9988045240898566,-0.1798919331718013,2.7909409424970075,-0.3521746494861382,-0.3516649709906285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6298487836948813e-05,0.0,0.0
3610,0.01,0.0,0.0,-2.31,-19.75,-3.81,-9.08,3.16,1.45,0.63,0.19,-0.61,0.44,422422,21242,T,-0.6293021571284076,2.681353041903878,-0.937270671745722,2.791085481611671,-0.3535813353280548,-0.3525443561508671,0.0,0.0,0.0,-0.001025641025641,0.0,0.0,0.0,0.0,-6.253908692933083e-06,2.6298487836948813e-05,0.0,0.0
3611,0.01,0.0,0.0,-2.31,-19.75,-3.81,-9.12,3.16,1.45,0.63,0.19,-0.61,0.44,422461,21281,T,-1.2227141260332737,2.283735937116133,-1.2591443254963948,2.790013202533028,-0.3560553822893553,-0.3523156763816142,0.0,0.0,-0.0002439024390243,0.0,0.0,0.0,-6.0975609756097564e-06,0.0,5.9488399762046405e-06,0.0,0.0,0.0
3612,0.01,0.0,-0.01,-2.31,-19.75,-3.81,-9.12,3.16,1.45,0.63,0.19,-0.61,0.44,422502,21322,T,-2.1777801307156563,1.897190415720804,-1.4867261670103435,2.7882341232781824,-0.3592454241545034,-0.3527302996439018,-0.00025,0.0,0.0,0.0,0.0,0.0,6.25e-06,0.0,0.0,2.4390243902438504e-05,0.0,0.0
3613,0.0,0.0,-0.01,-2.31,-19.75,-3.81,-9.12,3.16,1.45,0.63,0.19,-0.61,0.44,422542,21362,T,2.772092610634337,1.5908856687424695,-1.688174291769517,2.7866438144168857,-0.3628924128955754,-0.3548700313784755,0.0,0.0,0.0,0.0009756097560975,0.0,0.0,0.0,0.0,0.0,-4.818560380725656e-05,0.0,0.0
3614,0.0,0.0,-0.01,-2.31,-19.75,-3.81,-9.08,3.16,1.45,0.63,0.19,-0.61,0.44,422583,21403,T,2.069068187060716,1.4436460124974764,-1.8613973436709743,2.7860853635998764,-0.3664800482524713,-0.359513779611173,0.0,0.0,0.0,-0.0009999999999999,0.0,0.0,0.0,0.0,0.0,5.064102564102456e-05,-1.923076923076939e-05,0.0
3615,0.0,0.0,-0.01,-2.31,-19.75,-3.81,-9.12,3.16,1.45,0.63,0.19,-0.61,0.44,422623,21443,T,1.6770596225679593,1.478908921651215,-2.015392714896524,2.78697234527711,-0.3696576556525547,-0.3678424127732672,0.0,0.0,0.0,0.001025641025641,-0.0007692307692307,0.0,6.410256410256411e-06,1.2820512820512822e-05,-1.923076923076923e-05,-2.6298487836948813e-05,1.97238658777122e-05,0.0
3616,0.0,0.0,-0.01,-2.31,-19.75,-3.81,-9.08,3.13,1.45,0.63,0.19,-0.61,0.44,422662,21482,T,1.385043492178589,1.5625427598201505,-2.171355456896561,2.789035669479824,-0.3722770034350265,-0.3801942409083428,0.00025,0.0005,-0.00075,0.0,0.0,0.0,-1.5243902439024405e-07,-1.859756097560976e-05,6.55487804878049e-06,0.0,0.0,0.0
3617,0.01,0.02,-0.04,-2.31,-19.75,-3.81,-9.08,3.13,1.45,0.63,0.19,-0.61,0.44,422702,21522,T,1.1313261107869177,1.5220611078871906,-2.344713602721811,2.791721316482826,-0.3746029979109445,-0.3959441758053168,0.0002439024390243,-0.0002439024390243,-0.0004878048780487,0.0,0.0,0.0,-5.9488399762046405e-06,5.9488399762046405e-06,1.189767995240928e-05,-2.379535990481805e-05,0.0,-2.3795359904818586e-05
3618,0.02,0.01,-0.06,-2.31,-19.75,-3.81,-9.08,3.13,1.45,0.63,0.19,-0.61,0.44,422743,21563,T,0.8817778115046777,1.3435756199765947,-2.540882210746662,2.794616072608388,-0.3778328905769482,-0.4148911700316523,0.0,0.0,0.0,-0.0009756097560975,0.0,-0.0009756097560975,0.0,0.0,0.0,4.8810994676549854e-05,-2.5015634771732356e-05,4.881099467655094e-05
3619,0.02,0.01,-0.06,-2.31,-19.75,-3.81,-9.12,3.13,1.41,0.63,0.19,-0.61,0.44,422784,21604,T,0.6102887767536248,1.0693984998085038,-2.762185459344196,2.797456520956929,-0.3835433264472157,-0.437262818991026,0.0,0.0,0.0,0.001025641025641,-0.001025641025641,0.001025641025641,0.0,0.0,0.0,-5.259697567389763e-05,2.62984878369494e-05,-7.232084155161084e-05
3620,0.02,0.01,-0.06,-2.31,-19.75,-3.81,-9.08,3.09,1.45,0.63,0.19,-0.61,0.44,422823,21643,T,0.3058321425966596,0.7403396449706007,-3.00937829494129,2.799928570523962,-0.3922998541611129,-0.4627471989101834,0.0,0.0,0.0,-0.001025641025641,0.0,-0.0017948717948717,2.564102564102564e-05,3.846153846153846e-05,-4.487179487179488e-05,2.6298487836948813e-05,0.0,4.602235371466144e-05
3621,0.02,0.01,-0.06,-2.31,-19.75,-3.81,-9.12,3.09,1.38,0.63,0.19,-0.61,0.44,422862,21682,T,-0.0313135189687665,0.3804274645219136,3.0019401584008327,2.801528367974895,-0.4029564980114006,-0.4884065252870088,0.0009999999999999,0.0015,-0.00175,0.0,0.0,0.0,-2.4999999999999994e-05,-3.75e-05,4.3750000000000006e-05,-2.4390243902439588e-05,-2.439024390243905e-05,-2.439024390243891e-05
3622,0.06,0.07,-0.13,-2.31,-19.75,-3.81,-9.12,3.09,1.38,0.63,0.19,-0.61,0.44,422902,21722,T,-0.394044392302275,0.0032685764170247,2.708678096843295,2.8018325337416825,-0.4129810044456826,-0.5080801699188731,0.0,0.0,0.0,-0.0009756097560975,-0.0009756097560975,-0.0009756097560975,-1.2507817385866165e-05,0.0,3.1269543464665416e-05,2.379535990481911e-05,2.3795359904818586e-05,2.379535990481845e-05
3623,0.06,0.07,-0.13,-2.31,-19.75,-3.81,-9.16,3.05,1.34,0.63,0.19,-0.61,0.44,422943,21763,T,-0.7676182460530617,-0.381105072591581,2.4051610930164973,2.800863408667426,-0.4193351478335087,-0.5144297396554545,-0.0005128205128205,0.0,0.0012820512820512,0.0,0.0,0.0,1.3149243918474685e-05,0.0,-3.287310979618672e-05,-2.5641025641025098e-05,-5.128205128205104e-05,-5.128205128205133e-05
3624,0.04,0.07,-0.08,-2.31,-19.75,-3.81,-9.16,3.05,1.34,0.63,0.19,-0.61,0.44,422982,21802,T,-1.1346998199436251,-0.7635222362068215,2.107574593268286,2.799013578192854,-0.4199375439086013,-0.5017642799930848,0.0,0.0,0.0,-0.0009999999999999,-0.0019999999999999,-0.002,0.0,0.0,0.0,2.499999999999947e-05,2.43589743589741e-05,2.4358974358974383e-05
3625,0.04,0.07,-0.08,-2.31,-19.75,-3.81,-9.2,2.97,1.26,0.63,0.19,-0.61,0.44,423022,21842,T,-1.493184202705251,-1.1178660063059709,1.823943716652508,2.7969286147923955,-0.414019678564171,-0.4708726919637145,0.0,0.0,0.0,0.0,-0.001025641025641,-0.001025641025641,-3.1269543464665416e-05,-4.377736085053159e-05,3.1269543464665416e-05,0.0,2.62984878369494e-05,2.62984878369494e-05
3626,0.04,0.07,-0.08,-2.31,-19.75,-3.81,-9.2,2.93,1.22,0.63,0.19,-0.61,0.44,423061,21881,T,-1.8551465696901688,-1.3924732923541865,1.5515151351798722,2.795745590297353,-0.4019567073369629,-0.4336681264914243,-0.0012195121951219,-0.0017073170731707,0.0012195121951219,0.0,0.0,0.0,2.3646638905413445e-05,4.773944080904224e-05,-1.1451516954193932e-05,0.0,0.0,0.0
3627,-0.01,0.0,-0.03,-2.31,-19.75,-3.81,-9.2,2.93,1.22,0.63,0.19,-0.61,0.44,423102,21922,T,-2.233073892036269,-1.5231642227383813,1.2805635799572828,2.795598810506269,-0.3853105904712671,-0.4053046592364174,-0.00025,0.00025,0.00075,0.0,0.0,0.0,6.25e-06,-6.25e-06,-1.875e-05,0.0,-1.8750000000000158e-05,2.500000000000002e-05
3628,-0.02,0.01,0.0,-2.31,-19.75,-3.81,-9.2,2.93,1.22,0.63,0.19,-0.61,0.44,423142,21962,T,-2.637364981207879,-1.5293777898182432,0.9994361875754436,2.794972621030994,-0.3659614524152605,-0.3885138031892737,0.0,0.0,0.0,0.0,-0.00075,0.001,0.0,0.0,0.0,-1.7857142857143536e-05,1.8750000000000158e-05,-4.880952380952385e-05
3629,-0.02,0.01,0.0,-2.31,-19.75,-3.81,-9.2,2.9,1.26,0.63,0.19,-0.61,0.44,423182,22002,T,-3.084926046636724,-1.6452471625881189,0.6911698151619253,2.792238765382697,-0.3453833484717672,-0.3716349046420023,0.0,0.0,0.0,-0.0007142857142857,0.0,-0.0009523809523809,0.0,0.0,0.0,1.7006802721089082e-05,0.0,2.2675736961451268e-05
3630,-0.02,0.01,0.0,-2.31,-19.75,-3.81,-9.23,2.9,1.22,0.63,0.19,-0.61,0.44,423224,22044,T,2.657411189485396,-1.994891460628004,0.3218910596805203,2.7888213129359185,-0.3421689944292255,-0.3739266462858039,0.0,0.0,0.0,0.0,0.0,0.0,-2.6315789473684205e-05,-1.3157894736842106e-05,5.263157894736842e-05,0.0,0.0,0.0
3631,-0.02,0.01,0.0,-2.31,-19.75,-3.81,-9.23,2.9,1.22,0.63,0.19,-0.61,0.44,423262,22082,T,1.8415679663857767,-2.504925684157622,-0.1089240136124967,2.782567391117608,-0.3606995601607982,-0.3790297965557394,-0.0009999999999999,-0.0005,0.002,0.0,0.0,0.0,2.4999999999999994e-05,1.25e-05,-5e-05,-2.4390243902438504e-05,4.268292682926847e-05,-2.439024390243905e-05
3632,-0.06,-0.01,0.08,-2.31,-19.75,-3.81,-9.23,2.9,1.22,0.63,0.19,-0.61,0.44,423302,22122,T,0.4608401193506339,-3.076908724461644,-0.5533445314849819,2.772017433269097,-0.2780295223474531,0.1529710857273235,0.0,0.0,0.0,-0.0009756097560975,0.0017073170731707,-0.0009756097560975,5.353955978584176e-05,-7.13860797144557e-05,-4.759071980963712e-05,2.379535990481805e-05,-4.164187983343265e-05,2.3795359904818586e-05
3633,-0.06,-0.01,0.08,-2.31,-19.75,-3.81,-9.27,2.97,1.18,0.63,0.19,-0.61,0.44,423343,22163,T,-0.0937435380486775,2.70892872914557,-1.0684274654995265,2.758341710069929,0.4400836522236211,1.2123730718147718,0.0021951219512195,-0.0029268292682926,-0.0019512195121951,0.0,0.0,0.0,-5.353955978584176e-05,7.13860797144557e-05,4.759071980963712e-05,0.0001890243902439,2.439024390243877e-05,9.756097560975618e-05
3634,0.03,-0.13,0.0,-2.31,-19.75,-3.81,-9.27,2.97,1.18,0.63,0.19,-0.61,0.44,423384,22204,T,-0.3053765960869772,2.328653571576247,-1.7362268778269314,2.7382644349587304,1.1045122839845816,1.1487316518864668,0.0,0.0,0.0,0.0077499999999999,0.0009999999999999,0.004,0.0,0.0,0.0,-0.0003253289473684,1.3157894736844858e-06,-5.394736842105282e-05
3635,0.03,-0.13,0.0,-2.31,-19.75,-3.81,-8.96,3.01,1.34,0.63,0.19,-0.61,0.44,423424,22244,T,-0.5840494374289946,2.009585070051632,-2.4915214805893924,2.704742933351645,1.0868642380938736,0.8763847283214332,0.0,0.0,0.0,-0.0052631578947368,0.0010526315789473,0.0018421052631578,-2.631578947368421e-05,7.894736842105263e-05,4.605263157894738e-05,0.0001385041551246,-2.770083102493077e-05,-4.84764542936287e-05
3636,0.03,-0.13,0.0,-2.31,-19.75,-3.81,-9.16,3.05,1.41,0.63,0.19,-0.61,0.44,423462,22282,T,-0.8996468472884136,1.712246136047231,3.103735310606872,2.6531924098431614,0.886783937249113,0.5424173554748579,-0.001,0.003,0.00175,0.0,0.0,0.0,-9.085365853658536e-05,0.0001140243902439,-0.0002205792682926,0.0,0.0,0.0
3637,-0.01,-0.01,0.07,-2.31,-19.75,-3.81,-9.16,3.05,1.41,0.63,0.19,-0.61,0.44,423502,22322,W,-1.2289031487626834,1.419071028551512,2.533018813906671,2.5904820562718105,0.6224002481069012,0.1800367073918876,-0.0046341463414634,0.007560975609756,-0.0070731707317073,0.0,0.0,0.0,0.0001130279595478,-0.0001844140392623,0.0001725163593099,0.0010548780487804,0.0030853658536585,0.0025243902439024
3638,-0.2,0.3,-0.22,-2.31,-19.75,-3.81,-9.16,3.05,1.41,0.63,0.19,-0.61,0.44,423543,22363,W,-1.5670745537325848,1.1213108853924818,2.044590116860968,2.5380475838769856,0.3290674017481192,-0.1981327517963618,0.0,0.0,0.0,0.04325,0.1265,0.1035,0.0,0.0,0.0,-0.0025507621951219,-0.0012722560975609,-0.0020753048780487
3639,-0.2,0.3,-0.22,-2.31,-19.75,-3.81,-7.43,8.11,5.55,0.63,0.19,-0.61,0.44,423583,22403,W,-1.9126536092418496,0.8139542139013329,1.6048091035556522,2.532977973106689,0.0227681099193935,-0.5846032148577447,0.0,0.0,0.0,-0.058780487804878,0.075609756097561,0.0204878048780487,0.0,0.0,0.0,0.0032324509220701,-0.0033868233194527,-0.0035362879238548
3640,-0.2,0.3,-0.22,-2.31,-19.75,-3.81,-9.84,11.21,6.39,0.63,0.19,-0.61,0.44,423624,22444,W,-2.2609988353245827,0.4977661893562852,1.194543947061823,2.6235901523070204,-0.2866224497306826,-0.9732657602749611,0.0,0.0,0.0,0.07375,-0.06325,-0.1244999999999999,-0.0036062499999999,0.00104375,0.00078125,-0.00184375,0.00158125,0.0031125
3641,-0.2,0.3,-0.22,-2.31,-19.75,-3.81,-6.89,8.68,1.41,0.63,0.19,-0.61,0.44,423664,22484,W,-2.607305550180322,0.1768346014082477,0.8037636191738496,2.816636050676768,-0.5901540762204164,-1.3557665925582376,-0.14425,0.0417499999999999,0.03125,0.0,0.0,0.0,0.004225,-0.001625,-0.0007375,0.0,0.0,0.0
3642,-5.97,1.97,1.03,-2.31,-19.75,-3.81,-6.89,8.68,1.41,0.63,0.19,-0.61,0.44,423704,22524,W,-2.9466589400874144,-0.1434808190683915,0.4290620655492158,2.9982171376613445,-0.8772681521277396,-1.7189285308473323,0.0247499999999999,-0.02325,0.00175,0.0,0.0,0.0,-0.0006187499999999,0.00058125,-4.375000000000004e-05,-0.0008187499999999,-0.00179375,-0.0008562499999999
3643,-4.98,1.04,1.1,-2.31,-19.75,-3.81,-6.89,8.68,1.41,0.63,0.19,-0.61,0.44,423744,22564,W,3.0101354307453607,-0.4587373033337112,0.0714258290002348,3.065390003344916,-1.1331487622883174,-2.041601312600365,0.0,0.0,0.0,-0.0327499999999999,-0.07175,-0.0342499999999999,0.0,0.0,0.0,4.999999999999944e-05,0.00040625,0.00070625
3644,-4.98,1.04,1.1,-2.31,-19.75,-3.81,-8.2,5.81,0.04,0.63,0.19,-0.61,0.44,423784,22604,W,2.7059165132536127,-0.7625585028395384,-0.2639920120908539,3.0348117280591103,-1.3331773769160635,-2.2835341967089646,0.0,0.0,0.0,-0.03075,-0.0554999999999999,-0.006,0.0,0.0,0.0,0.0008969551282051,0.0016310897435897,0.000425641025641
3645,-4.98,1.04,1.1,-2.31,-19.75,-3.81,-9.43,3.59,-0.2,0.63,0.19,-0.61,0.44,423824,22644,W,2.43964475766592,-1.0381929848031404,-0.5691056720461942,2.9546660047456967,-1.4319916854825083,-2.379097722115441,0.0,0.0,0.0,0.0051282051282051,0.0097435897435897,0.011025641025641,0.0013214990138067,-0.000387902695595,-0.0001512163050624,-0.0001314924391847,-0.000249835634451,-0.0002827087442472
3646,-4.98,1.04,1.1,-2.31,-19.75,-3.81,-9.23,3.97,0.23,0.63,0.19,-0.61,0.44,423863,22683,W,2.240581831543626,-1.222223015927693,-0.835683437853062,2.863002894264417,-1.3589690378276216,-2.315559110921728,0.0515384615384615,-0.0151282051282051,-0.0058974358974359,0.0,0.0,0.0,-0.0013214990138067,0.000387902695595,0.0001512163050624,0.0001876172607879,-0.0001688555347091,-0.0003627267041901
3647,-2.97,0.45,0.87,-2.31,-19.75,-3.81,-9.23,3.97,0.23,0.63,0.19,-0.61,0.44,423902,22722,W,2.1639153265864195,-0.65653797446009,-1.0577964301632112,2.787002733688551,-1.0905976144796703,-2.279686636942549,0.0,0.0,0.0,0.0073170731707317,-0.0065853658536585,-0.0141463414634146,-9.756097560975593e-05,0.0002012195121951,-0.0002134146341463,-0.0001784651992861,0.0001606186793575,0.0003450327186198
3648,-2.97,0.45,0.87,-2.31,-19.75,-3.81,-8.93,3.7,-0.35,0.63,0.19,-0.61,0.44,423943,22763,W,2.2805143475635545,0.6269296841247166,-1.2371415050462973,2.7514667420677306,-0.8116881140552673,-2.3663616512866814,-0.0039999999999999,0.00825,-0.0087499999999999,0.0,0.0,0.0,9.99999999999998e-05,-0.00020625,0.0002187499999999,0.0001219512195121,-0.0004695121951219,-0.0006036585365853
3649,-3.13,0.78,0.52,-2.31,-19.75,-3.81,-8.93,3.7,-0.35,0.63,0.19,-0.61,0.44,423983,22803,W,2.529186146749619,0.5635798309091246,-1.3898911616941911,2.777494844684416,-0.7440312867007889,-2.509792825219636,0.0,0.0,0.0,0.0048780487804877,-0.018780487804878,-0.0241463414634146,0.0,0.0,0.0,-0.0001703246814239,0.0005094085600676,0.0008585115376185
3650,-3.13,0.78,0.52,-2.31,-19.75,-3.81,-8.73,2.93,-1.34,0.63,0.19,-0.61,0.44,424024,22844,W,2.7169909375638097,0.3887831919767061,-1.5319470742892765,2.8634685573973697,-0.8746162462611219,-2.7308480610576904,0.0,0.0,0.0,-0.0021052631578947,0.0021052631578947,0.0110526315789473,-0.0001091142490372,0.0003401797175866,-9.627727856225932e-05,5.540166204986154e-05,-5.540166204986123e-05,-0.0002908587257617
3651,-3.13,0.78,0.52,-2.31,-19.75,-3.81,-8.81,3.01,-0.92,0.63,0.19,-0.61,0.44,424062,22882,W,2.789232473027898,0.1890620901808964,-1.6557129135843338,2.971071744152036,-1.1234209848500416,-3.0590760464462448,-0.0041463414634146,0.0129268292682926,-0.0036585365853658,0.0,0.0,0.0,0.0002657644259369,-0.0003579714455681,-5.101130279595477e-05,0.0,0.0,0.0
3652,-3.3,1.31,0.37,-2.31,-19.75,-3.81,-8.81,3.01,-0.92,0.63,0.19,-0.61,0.44,424103,22923,W,2.757889709569456,-0.0297677301011528,-1.7404081235457194,3.041966007773248,-1.4605417722638192,2.824382140316952,0.00675,-0.00175,-0.00575,0.0,0.0,0.0,-0.00016875,4.375000000000004e-05,0.00014375,-0.000575,-0.000575,-0.00043125
3653,-3.03,1.24,0.14,-2.31,-19.75,-3.81,-8.81,3.01,-0.92,0.63,0.19,-0.61,0.44,424143,22963,W,2.6474869072317464,-0.2646476417075351,-1.7566798019771066,3.047328575995142,-1.9489478750723368,2.389427910138752,0.0,0.0,0.0,-0.023,-0.023,-0.01725,0.0,0.0,0.0,0.0007823170731707,0.0005993902439024,0.000571493902439
3654,-3.03,1.24,0.14,-2.31,-19.75,-3.81,-9.73,2.09,-1.61,0.63,0.19,-0.61,0.44,424183,23003,W,2.4731997872955853,-0.51758037365776,-1.6985961125865885,2.993824118146593,3.019581205345635,1.938321872446572,0.0,0.0,0.0,0.0082926829268292,0.0009756097560975,0.0056097560975609,0.0,0.0,0.0,-0.0014583581201665,-0.0021518441403926,-0.000490481856038
3655,-3.03,1.24,0.14,-2.31,-19.75,-3.81,-9.39,2.13,-1.38,0.63,0.19,-0.61,0.44,424224,23044,W,2.244344304236172,-0.7915711943028436,-1.6474155813941835,2.90251967756731,1.4339003463950402,1.481917710860476,0.0,0.0,0.0,-0.0514999999999999,-0.08725,-0.0145,0.0,0.0,0.0,0.0012874999999999,0.00218125,0.0003625
3656,-3.03,1.24,0.14,-2.31,-19.75,-3.81,-11.45,-1.36,-1.96,0.63,0.19,-0.61,0.44,424264,23084,W,1.9710473351156548,-1.08608281295979,-1.710510416530128,2.7961883164287453,0.8639497371790156,1.0259821973665768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007023809523809,0.0046071428571428,0.0042678571428571
3657,-3.03,1.24,0.14,35.06,19.69,-5.63,-11.45,-1.36,-1.96,0.63,0.19,-0.61,0.44,424304,23124,W,1.6647616492649735,-1.396614587312749,-1.900599000446256,2.696314774865075,0.443828010493115,0.5736734898999786,0.0,0.0,0.0,0.028095238095238,0.1842857142857143,0.1707142857142857,0.0019583333333333,-0.000720238095238,-0.0001547619047619,-0.0006689342403628,-0.0043877551020408,-0.0040646258503401
3658,-3.03,1.24,0.14,35.06,19.69,-5.63,-10.27,6.38,5.21,0.63,0.19,-0.61,0.44,424346,23166,W,1.3327742717721769,-1.7193514920201218,-2.189115410210595,2.6239407562738126,0.0673443435080465,0.1273550221171441,0.08225,-0.03025,-0.0065,0.0,0.0,0.0,-0.00205625,0.00075625,0.0001625,0.0006410256410256,-0.0022820512820512,-0.0025064102564102
3659,0.26,0.03,-0.12,35.06,19.69,-5.63,-10.27,6.38,5.21,0.63,0.19,-0.61,0.44,424386,23206,W,0.9780461230577528,-2.052180893525703,-2.5499041355509777,2.5981503249885143,-0.2815437894656025,-0.3079703079493993,0.0,0.0,0.0,0.0256410256410256,-0.0912820512820512,-0.1002564102564102,0.0,0.0,0.0,-0.0006837606837606,0.0022419460880999,0.0026232741617357
3660,0.26,0.03,-0.12,35.06,19.69,-5.63,-9.27,2.82,1.3,0.63,0.19,-0.61,0.44,424425,23245,W,0.5991690213362446,-2.394872203070908,-2.9573395484554235,2.6272055261534613,-0.5977915968396981,-0.7237540474702007,0.0,0.0,0.0,-0.001025641025641,-0.0038461538461538,0.002051282051282,0.0,0.0,0.0,2.6298487836949982e-05,9.86193293885601e-05,-5.259697567389865e-05
3661,0.26,0.03,-0.12,35.06,19.69,-5.63,-9.31,2.67,1.38,0.63,0.19,-0.61,0.44,424464,23284,W,0.1894842098988549,-2.745716186467432,2.9011251266546703,2.693007514860168,-0.8607975609343872,-1.104870880505294,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001410256410256,3.205128205128205e-05,2.564102564102564e-05,0.0,0.0,0.0
3662,0.26,0.03,-0.12,35.38,18.75,-5.69,-9.31,2.67,1.38,0.63,0.19,-0.61,0.44,424503,23323,W,-0.2680892954318631,-3.09725712017988,2.482085340925697,2.756760924219116,-1.018856672315977,-1.4119858503007274,-0.0055,0.00125,0.0009999999999999,0.0,0.0,0.0,0.0001374999999999,-3.125e-05,-2.4999999999999994e-05,-2.564102564102509e-05,-0.0001217948717948,-0.0001025641025641
3663,0.04,0.08,-0.08,35.38,18.75,-5.69,-9.31,2.67,1.38,0.63,0.19,-0.61,0.44,424543,23363,W,-0.8073697543710704,2.8869939671458824,2.0810206607817747,2.791989013932892,-0.9580898077123248,-1.5070823982990802,0.0,0.0,0.0,-0.001025641025641,-0.0048717948717948,-0.0041025641025641,0.0,0.0,0.0,2.6298487836948813e-05,4.79947403024325e-05,7.955292570677179e-05
3664,0.04,0.08,-0.08,35.38,18.75,-5.69,-9.35,2.48,1.22,0.63,0.19,-0.61,0.44,424582,23402,W,-1.4433945110439896,-0.9033496195126464,1.7031948920368165,2.800331326692672,-0.6449682341888845,-0.9416417170731388,0.0,0.0,0.0,0.0,-0.003,-0.001,0.0,0.0,0.0,-5.40540540540541e-05,2.770270270270288e-05,-2.229729729729717e-05
3665,0.04,0.08,-0.08,35.38,18.75,-5.69,-9.35,2.36,1.18,0.63,0.19,-0.61,0.44,424622,23442,W,-2.033851202895377,-1.2293760814218306,1.344327459677111,2.795574446276893,-0.4227156833525561,-0.4346546572587476,0.0,0.0,0.0,-0.0021621621621621,-0.0018918918918918,-0.0018918918918918,-6.756756756756757e-05,-2.7027027027027027e-05,9.45945945945946e-05,5.8436815193572e-05,5.113221329437534e-05,5.113221329437534e-05
3666,0.04,0.08,-0.08,35.38,18.75,-5.69,-9.43,2.29,1.11,0.63,0.19,-0.61,0.44,424659,23479,W,-2.3873768160024804,-1.6570172863596715,0.9940051178200447,2.7871915312620827,-0.3371725578881255,-0.364594246308036,-0.0025,-0.001,0.0035,0.0,0.0,0.0,2.403846153846154e-05,-1.987179487179488e-05,-4.903846153846155e-05,0.0,0.0,0.0
3667,-0.06,0.04,0.06,35.38,18.75,-5.69,-9.43,2.29,1.11,0.63,0.19,-0.61,0.44,424699,23519,W,-2.619766582118019,-2.120823102936062,0.6414096883678598,2.7809630514114465,-0.2734848710313574,-0.3254273502446596,-0.0015384615384615,-0.0017948717948717,0.0015384615384615,0.0,0.0,0.0,3.944773175542406e-05,4.602235371466141e-05,-3.944773175542406e-05,0.0001221001221001,0.0001159951159951,0.0001404151404151
3668,-0.12,-0.03,0.12,35.38,18.75,-5.69,-9.43,2.29,1.11,0.63,0.19,-0.61,0.44,424738,23558,W,-2.8682919278653234,-2.6055681830024287,0.2861841958882158,2.779130619397232,-0.2365726448267803,-0.3032444428133175,0.0,0.0,0.0,0.0047619047619047,0.0045238095238095,0.0054761904761904,0.0,0.0,0.0,-0.0002086167800453,-0.0001077097505668,-0.0002672902494331
3669,-0.12,-0.03,0.12,35.38,18.75,-5.69,-9.23,2.48,1.34,0.63,0.19,-0.61,0.44,424780,23600,W,-3.134735302495036,-3.1389646761247865,-0.0739613842047461,2.7811363451851228,-0.2371631531438609,-0.3194887291604928,0.0,0.0,0.0,-0.004,0.0,-0.00575,0.0,0.0,0.0,0.000151282051282,4.4871794871794766e-05,0.0002142628205128
3670,-0.12,-0.03,0.12,35.38,18.75,-5.69,-9.39,2.48,1.11,0.63,0.19,-0.61,0.44,424820,23640,W,2.873610205783331,2.238549066934488,-0.4606030986226488,2.785887305976595,-0.2569682491465822,-0.3515321301331505,0.0,0.0,0.0,0.002051282051282,0.0017948717948717,0.0028205128205128,-6.410256410256416e-06,2.5641025641025643e-05,-1.2820512820512816e-05,-5.259697567389879e-05,-4.60223537146613e-05,-7.23208415516107e-05
3671,-0.12,-0.03,0.12,35.38,18.75,-5.69,-9.31,2.55,1.22,0.63,0.19,-0.61,0.44,424859,23679,W,2.6237302679112653,-0.0133026789975213,-1.094069006531354,2.790613128805712,-0.2768191669925129,-0.3829397811039329,-0.00025,0.001,-0.0004999999999999,0.0,0.0,0.0,6.250000000000005e-06,-2.5e-05,1.2499999999999996e-05,-2.4390243902438504e-05,-1.829268292682915e-05,-4.878048780487809e-05
