,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
270,0.17,0.16,-0.14,15.31,22.56,-19.56,-9.27,2.02,2.45,0.38,0.47,0.12,0.79,570119,10568,W
271,0.09,0.21,-0.14,15.31,22.56,-19.56,-9.27,2.02,2.45,0.38,0.47,0.12,0.79,570159,10608,W
272,0.09,0.21,-0.14,15.31,22.56,-19.56,-9.23,1.79,1.99,0.38,0.47,0.12,0.79,570199,10648,W
273,0.09,0.21,-0.14,15.31,22.56,-19.56,-9.23,1.79,2.14,0.38,0.47,0.12,0.79,570240,10689,W
274,0.09,0.21,-0.14,15.31,22.56,-19.56,-9.39,1.79,2.14,0.38,0.47,0.12,0.79,570277,10726,W
275,-0.04,0.07,0.13,15.31,22.56,-19.56,-9.39,1.79,2.14,0.38,0.47,0.12,0.79,570317,10766,W
276,-0.04,0.07,0.13,15.31,22.56,-19.56,-9.23,1.9,2.14,0.38,0.47,0.12,0.79,570357,10806,W
277,-0.04,0.07,0.13,15.31,22.56,-19.56,-9.2,1.9,2.18,0.38,0.47,0.12,0.79,570398,10847,W
278,-0.04,0.07,0.13,15.31,22.56,-19.56,-9.2,2.02,2.22,0.38,0.47,0.12,0.79,570438,10887,W
279,-0.04,0.07,0.13,15.31,22.56,-19.56,-9.2,2.09,2.14,0.38,0.47,0.12,0.79,570475,10924,W
280,-0.09,-0.06,0.13,15.31,22.56,-19.56,-9.2,2.09,2.14,0.38,0.47,0.12,0.79,570515,10964,W
281,-0.06,-0.06,0.14,15.31,22.56,-19.56,-9.2,2.09,2.14,0.38,0.47,0.12,0.79,570556,11005,W
282,-0.06,-0.06,0.14,15.31,22.56,-19.56,-9.2,2.17,2.18,0.38,0.47,0.12,0.79,570595,11044,W
283,-0.06,-0.06,0.14,15.31,22.56,-19.56,-9.2,2.09,2.18,0.38,0.47,0.12,0.79,570635,11084,W
284,-0.06,-0.06,0.14,15.31,22.56,-19.56,-9.23,2.17,2.22,0.38,0.47,0.12,0.79,570673,11122,W
285,-0.15,0.11,0.38,15.31,22.56,-19.56,-9.23,2.17,2.22,0.38,0.47,0.12,0.79,570713,11162,W
286,-0.01,0.02,0.94,15.31,22.56,-19.56,-9.23,2.17,2.22,0.38,0.47,0.12,0.79,570753,11202,W
287,-0.01,0.02,0.94,15.31,22.56,-19.56,-9.12,2.67,2.56,0.38,0.47,0.12,0.79,570791,11240,W
288,-0.01,0.02,0.94,15.31,22.56,-19.56,-9.73,3.16,2.37,0.38,0.47,0.12,0.79,570829,11278,W
289,0.69,0.07,2.59,15.31,22.56,-19.56,-9.73,3.16,2.37,0.38,0.47,0.12,0.79,570869,11318,W
290,0.54,1.01,4.14,15.31,22.56,-19.56,-9.73,3.16,2.37,0.38,0.47,0.12,0.79,570909,11358,W
291,0.54,1.01,4.14,15.31,22.56,-19.56,-10.73,6.3,0.57,0.38,0.47,0.12,0.79,570949,11398,W
292,0.54,1.01,4.14,15.31,22.56,-19.56,-12.41,7.04,0.8,0.38,0.47,0.12,0.79,570990,11439,W
293,0.54,1.01,4.14,15.31,22.56,-19.56,-11.91,-1.7,4.25,0.38,0.47,0.12,0.79,571028,11477,W
294,-3.46,0.83,-0.39,15.31,22.56,-19.56,-11.91,-1.7,4.25,0.38,0.47,0.12,0.79,571069,11518,W
295,-3.46,0.83,-0.39,15.31,22.56,-19.56,-8.39,-1.85,1.3,0.38,0.47,0.12,0.79,571111,11560,W
296,0.1,-0.28,-2.86,15.31,22.56,-19.56,-8.39,-1.85,1.3,0.38,0.47,0.12,0.79,571151,11600,W
297,0.1,-0.28,-2.86,15.31,22.56,-19.56,-6.47,5.2,3.71,0.38,0.47,0.12,0.79,571191,11640,W
298,-0.47,0.21,-3.23,15.31,22.56,-19.56,-8.43,4.7,3.45,0.38,0.47,0.12,0.79,571271,11720,W
299,-0.13,0.01,-3.63,15.31,22.56,-19.56,-8.43,4.7,3.45,0.38,0.47,0.12,0.79,571311,11760,W
300,-0.13,0.01,-3.63,15.31,22.56,-19.56,-10.57,7.27,2.87,0.38,0.47,0.12,0.79,571351,11800,W
301,-0.13,0.01,-3.63,15.31,22.56,-19.56,-10.15,10.02,4.02,0.38,0.47,0.12,0.79,571392,11841,W
302,-0.13,0.01,-3.63,15.31,22.56,-19.56,-9.35,11.44,4.32,0.38,0.47,0.12,0.79,571431,11880,W
303,-1.44,-0.15,-1.28,15.31,22.56,-19.56,-9.35,11.44,4.32,0.38,0.47,0.12,0.79,571472,11921,W
304,0.21,-0.44,2.58,15.31,22.56,-19.56,-9.35,11.44,4.32,0.38,0.47,0.12,0.79,571512,11961,W
305,0.21,-0.44,2.58,15.31,22.56,-19.56,-12.57,-4.46,1.41,0.38,0.47,0.12,0.79,571553,12002,W
306,0.21,-0.44,2.58,15.31,22.56,-19.56,-9.16,2.78,2.83,0.38,0.47,0.12,0.79,571593,12042,W
307,0.21,-0.44,2.58,15.31,22.56,-19.56,-9.46,1.55,1.72,0.38,0.47,0.12,0.79,571632,12081,W
308,0.21,-0.44,2.58,29.06,13.69,-2.94,-9.46,1.55,1.72,0.38,0.47,0.12,0.79,571671,12120,W
309,0.21,-0.44,2.58,29.06,13.69,-2.94,-9.2,1.79,2.22,0.38,0.47,0.12,0.79,571711,12160,W
310,-0.07,-0.05,0.07,29.06,13.69,-2.94,-9.2,1.79,2.22,0.38,0.47,0.12,0.79,571750,12199,W
311,-0.07,-0.05,0.07,29.06,13.69,-2.94,-9.23,1.79,2.37,0.38,0.47,0.12,0.79,571790,12239,W
312,-0.07,-0.05,0.07,29.06,13.69,-2.94,-9.2,1.79,2.3,0.38,0.47,0.12,0.79,571828,12277,W
313,0.05,-0.01,0.08,29.06,13.69,-2.94,-9.2,1.79,2.3,0.38,0.47,0.12,0.79,571868,12317,W
314,0.05,0.01,0.05,29.06,13.69,-2.94,-9.2,1.79,2.3,0.38,0.47,0.12,0.79,571908,12357,W
315,0.05,0.01,0.05,29.06,13.69,-2.94,-9.2,1.79,2.45,0.38,0.47,0.12,0.79,571945,12394,W
316,0.05,0.01,0.05,29.06,13.69,-2.94,-9.27,1.9,2.49,0.38,0.47,0.12,0.79,571985,12434,W
317,0.05,0.01,0.05,29.06,13.69,-2.94,-9.2,1.94,2.3,0.38,0.47,0.12,0.79,572022,12471,W
318,-0.08,-0.09,0.11,29.06,13.69,-2.94,-9.2,1.94,2.3,0.38,0.47,0.12,0.79,572060,12509,W
319,-0.08,-0.09,0.11,29.06,13.69,-2.94,-9.2,1.94,2.33,0.38,0.47,0.12,0.79,572100,12549,W
320,-0.08,-0.09,0.11,29.06,13.69,-2.94,-9.16,2.05,2.45,0.38,0.47,0.12,0.79,572140,12589,W
321,-0.08,-0.09,0.11,29.06,13.69,-2.94,-9.12,1.98,2.45,0.38,0.47,0.12,0.79,572179,12628,W
322,0.17,-0.06,0.37,29.06,13.69,-2.94,-9.12,1.98,2.45,0.38,0.47,0.12,0.79,572218,12667,W
323,-0.26,0.09,0.36,29.06,13.69,-2.94,-9.12,1.98,2.45,0.38,0.47,0.12,0.79,572258,12707,W
324,-0.26,0.09,0.36,29.06,13.69,-2.94,-9.31,2.32,2.41,0.38,0.47,0.12,0.79,572297,12746,W
325,-0.26,0.09,0.36,29.06,13.69,-2.94,-9.27,2.78,2.52,0.38,0.47,0.12,0.79,572336,12785,W
326,-0.26,0.09,0.36,29.06,13.69,-2.94,-9.69,3.24,2.45,0.38,0.47,0.12,0.79,572374,12823,W
327,0.89,-0.04,2.31,29.06,13.69,-2.94,-9.69,3.24,2.45,0.38,0.47,0.12,0.79,572412,12861,W
328,0.89,-0.04,2.31,29.06,13.69,-2.94,-13.33,5.46,2.52,0.38,0.47,0.12,0.79,572451,12900,W
329,0.89,-0.04,2.31,29.06,13.69,-2.94,-13.79,6.27,1.88,0.38,0.47,0.12,0.79,572492,12941,W
330,0.89,-0.04,2.31,29.06,13.69,-2.94,-12.45,2.25,1.76,0.38,0.47,0.12,0.79,572530,12979,W
331,-0.42,1.3,2.76,29.06,13.69,-2.94,-12.45,2.25,1.76,0.38,0.47,0.12,0.79,572569,13018,W
332,-0.42,1.3,2.76,29.06,13.69,-2.94,-6.09,-1.51,-0.16,0.38,0.47,0.12,0.79,572610,13059,W
333,0.11,-0.27,-1.48,29.06,13.69,-2.94,-6.09,-1.51,-0.16,0.38,0.47,0.12,0.79,572650,13099,W
334,0.11,-0.27,-1.48,29.06,13.69,-2.94,-7.13,4.51,1.14,0.38,0.47,0.12,0.79,572690,13139,W
335,0.11,-0.27,-1.48,29.06,13.69,-2.94,-5.63,5.46,1.8,0.38,0.47,0.12,0.79,572728,13177,W
336,0.39,-0.11,-2.38,29.06,13.69,-2.94,-5.63,5.46,1.8,0.38,0.47,0.12,0.79,572770,13219,W
337,1.18,-0.43,-2.54,29.06,13.69,-2.94,-5.63,5.46,1.8,0.38,0.47,0.12,0.79,572809,13258,W
338,1.18,-0.43,-2.54,29.06,13.69,-2.94,-7.93,6.77,-0.04,0.38,0.47,0.12,0.79,572849,13298,W
339,1.18,-0.43,-2.54,29.06,13.69,-2.94,-8.43,7.07,0.46,0.38,0.47,0.12,0.79,572890,13339,W
340,1.18,-0.43,-2.54,29.06,13.69,-2.94,-8.24,7.04,0.88,0.38,0.47,0.12,0.79,572928,13377,W
341,-0.86,0.4,-2.43,29.06,13.69,-2.94,-8.24,7.04,0.88,0.38,0.47,0.12,0.79,572967,13416,W
342,-0.99,0.71,-1.91,29.06,13.69,-2.94,-8.24,7.04,0.88,0.38,0.47,0.12,0.79,573006,13455,W
343,-0.99,0.71,-1.91,29.06,13.69,-2.94,-9.04,7.88,3.45,0.38,0.47,0.12,0.79,573048,13497,W
344,-0.99,0.71,-1.91,29.06,13.69,-2.94,-6.4,8.95,1.11,0.38,0.47,0.12,0.79,573087,13536,W
345,-0.99,0.71,-1.91,29.06,13.69,-2.94,-6.44,10.21,4.06,0.38,0.47,0.12,0.79,573126,13575,W
346,1.14,-0.53,2.03,29.06,13.69,-2.94,-6.44,10.21,4.06,0.38,0.47,0.12,0.79,573166,13615,W
347,1.14,-0.53,2.03,29.06,13.69,-2.94,-9.88,-0.93,3.6,0.38,0.47,0.12,0.79,573207,13656,W
348,0.03,-0.04,0.02,29.06,13.69,-2.94,-9.88,-0.93,3.6,0.38,0.47,0.12,0.79,573247,13696,W
349,0.03,-0.04,0.02,29.06,13.69,-2.94,-9.46,2.09,2.37,0.38,0.47,0.12,0.79,573287,13736,W
350,0.03,-0.04,0.02,29.06,13.69,-2.94,-9.27,1.75,2.3,0.38,0.47,0.12,0.79,573325,13774,W
351,0.03,-0.04,0.02,29.06,13.69,-2.94,-9.2,1.94,1.99,0.38,0.47,0.12,0.79,573364,13813,W
352,-0.01,0.15,-0.1,29.06,13.69,-2.94,-9.2,1.94,1.99,0.38,0.47,0.12,0.79,573403,13852,W
353,-0.01,0.15,-0.1,29.06,13.69,-2.94,-9.2,1.98,1.95,0.38,0.47,0.12,0.79,573442,13891,W
354,-0.01,0.15,-0.1,29.06,13.69,-2.94,-9.31,1.75,2.22,0.38,0.47,0.12,0.79,573480,13929,W
355,0.05,-0.01,0.05,29.06,13.69,-2.94,-9.31,1.75,2.22,0.38,0.47,0.12,0.79,573520,13969,W
356,0.07,0.04,0.03,29.06,13.69,-2.94,-9.31,1.75,2.22,0.38,0.47,0.12,0.79,573560,14009,W
357,0.07,0.04,0.03,29.06,13.69,-2.94,-9.27,1.75,2.14,0.38,0.47,0.12,0.79,573599,14048,W
358,0.07,0.04,0.03,29.06,13.69,-2.94,-9.27,1.79,2.22,0.38,0.47,0.12,0.79,573638,14087,W
359,0.07,0.04,0.03,29.06,13.69,-2.94,-9.23,1.82,2.18,0.38,0.47,0.12,0.79,573676,14125,W
360,-0.09,-0.05,0.06,29.06,13.69,-2.94,-9.23,1.82,2.18,0.38,0.47,0.12,0.79,573715,14164,W
361,0.05,-0.05,0.12,29.06,13.69,-2.94,-9.23,1.82,2.18,0.38,0.47,0.12,0.79,573754,14203,W
362,0.05,-0.05,0.12,29.06,13.69,-2.94,-9.27,1.86,2.14,0.38,0.47,0.12,0.79,573792,14241,W
363,0.05,-0.05,0.12,29.06,13.69,-2.94,-9.23,1.86,2.3,0.38,0.47,0.12,0.79,573830,14279,W
364,-0.08,-0.03,0.14,29.06,13.69,-2.94,-9.23,1.86,2.3,0.38,0.47,0.12,0.79,573870,14319,W
365,-0.01,-0.02,0.21,29.06,13.69,-2.94,-9.23,1.86,2.3,0.38,0.47,0.12,0.79,573908,14357,W
366,-0.01,-0.02,0.21,29.06,13.69,-2.94,-9.35,2.17,2.11,0.38,0.47,0.12,0.79,573948,14397,W
367,-0.01,-0.02,0.21,29.06,13.69,-2.94,-9.65,2.21,2.22,0.38,0.47,0.12,0.79,573989,14438,W
368,-0.01,-0.02,0.21,29.06,13.69,-2.94,-9.31,2.13,2.87,0.38,0.47,0.12,0.79,574027,14476,W
369,0.45,0.19,1.55,29.06,13.69,-2.94,-9.31,2.13,2.87,0.38,0.47,0.12,0.79,574067,14516,W
370,0.45,0.19,1.55,29.06,13.69,-2.94,-10,3.39,2.68,0.38,0.47,0.12,0.79,574106,14555,W
371,0.45,0.19,1.55,29.06,13.69,-2.94,-10.07,4.01,2.41,0.38,0.47,0.12,0.79,574146,14595,W
372,0.45,0.19,1.55,29.06,13.69,-2.94,-9.81,5.5,1.91,0.38,0.47,0.12,0.79,574185,14634,W
373,0.45,0.19,1.55,29.06,13.69,-2.94,-11.3,6.38,2.75,0.38,0.47,0.12,0.79,574222,14671,W
374,-0.18,0.36,2.79,29.06,13.69,-2.94,-11.3,6.38,2.75,0.38,0.47,0.12,0.79,574261,14710,W
375,-0.18,0.36,2.79,29.06,13.69,-2.94,-10.88,-1.93,4.82,0.38,0.47,0.12,0.79,574301,14750,W
376,-0.18,0.36,2.79,29.06,13.69,-2.94,-6.59,0.06,0.95,0.38,0.47,0.12,0.79,574342,14791,W
377,-0.18,0.36,2.79,29.06,13.69,-2.94,-5.52,0.94,0.27,0.38,0.47,0.12,0.79,574379,14828,W
378,0.2,-0.37,-2.6,29.06,13.69,-2.94,-5.52,0.94,0.27,0.38,0.47,0.12,0.79,574418,14867,W
379,0.2,-0.37,-2.6,29.06,13.69,-2.94,-9.31,5.96,2.37,0.38,0.47,0.12,0.79,574459,14908,W
380,0.52,0.45,-2.66,29.06,13.69,-2.94,-9.31,5.96,2.37,0.38,0.47,0.12,0.79,574499,14948,W
381,0.52,0.45,-2.66,29.06,13.69,-2.94,-8.85,13.78,1.45,0.38,0.47,0.12,0.79,574538,14987,W
382,0.52,0.45,-2.66,29.06,13.69,-2.94,-9.23,12.63,1.34,0.38,0.47,0.12,0.79,574577,15026,W
383,-0.62,-0.35,-0.42,29.06,13.69,-2.94,-9.23,12.63,1.34,0.38,0.47,0.12,0.79,574617,15066,W
384,1.1,-0.53,1.26,29.06,13.69,-2.94,-9.23,12.63,1.34,0.38,0.47,0.12,0.79,574658,15107,W
385,1.1,-0.53,1.26,29.06,13.69,-2.94,-9.5,2.13,3.06,0.38,0.47,0.12,0.79,574697,15146,W
386,1.1,-0.53,1.26,29.06,13.69,-2.94,-9.31,2.02,2.07,0.38,0.47,0.12,0.79,574738,15187,W
387,1.1,-0.53,1.26,29.06,13.69,-2.94,-9.2,1.75,2.22,0.38,0.47,0.12,0.79,574776,15225,W
388,-0.14,-0.16,-0.03,29.06,13.69,-2.94,-9.2,1.75,2.22,0.38,0.47,0.12,0.79,574815,15264,W
389,-0.14,-0.16,-0.03,29.06,13.69,-2.94,-9.2,1.75,2.56,0.38,0.47,0.12,0.79,574855,15304,T
390,-0.14,-0.16,-0.03,29.06,13.69,-2.94,-9.23,1.75,2.52,0.38,0.47,0.12,0.79,574895,15344,T
391,-0.14,-0.16,-0.03,29.06,13.69,-2.94,-9.23,1.75,2.41,0.38,0.47,0.12,0.79,574936,15385,T
392,-0.14,-0.16,-0.03,29.06,13.69,-2.94,-9.2,1.75,2.41,0.38,0.47,0.12,0.79,574974,15423,T
393,-0.01,-0.01,0.03,29.06,13.69,-2.94,-9.2,1.75,2.41,0.38,0.47,0.12,0.79,575014,15463,T
394,-0.01,-0.01,0.03,29.06,13.69,-2.94,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,575054,15503,T
395,-0.01,-0.01,0.03,29.06,13.69,-2.94,-9.23,1.75,2.45,0.38,0.47,0.12,0.79,575093,15542,T
396,-0.01,-0.01,0.03,29.06,13.69,-2.94,-9.2,1.79,2.45,0.38,0.47,0.12,0.79,575131,15580,T
397,-0.01,-0.01,0.03,24.88,18.94,5.56,-9.2,1.79,2.45,0.38,0.47,0.12,0.79,575170,15619,T
398,-0.01,-0.01,0.03,24.88,18.94,5.56,-9.2,1.79,2.52,0.38,0.47,0.12,0.79,575210,15659,T
399,-0.01,0,0.03,24.88,18.94,5.56,-9.2,1.79,2.52,0.38,0.47,0.12,0.79,575249,15698,T
400,-0.01,0,0.03,24.88,18.94,5.56,-9.16,1.82,2.52,0.38,0.47,0.12,0.79,575288,15737,T
401,-0.01,0,0.03,24.88,18.94,5.56,-9.2,1.79,2.49,0.38,0.47,0.12,0.79,575326,15775,T
402,-0.01,0,0.03,24.88,18.94,5.56,-9.2,1.82,2.52,0.38,0.47,0.12,0.79,575366,15815,T
403,0,-0.01,0.01,24.88,18.94,5.56,-9.2,1.82,2.52,0.38,0.47,0.12,0.79,575404,15853,T
404,0,-0.01,0.01,24.88,18.94,5.56,-9.2,1.82,2.52,0.38,0.47,0.12,0.79,575442,15891,T
405,0,-0.01,0.01,24.88,18.94,5.56,-9.2,1.82,2.52,0.38,0.47,0.12,0.79,575481,15930,T
406,0,-0.01,0.01,24.81,18.69,6.63,-9.2,1.82,2.52,0.38,0.47,0.12,0.79,575519,15968,T
407,0.01,0.01,0,24.81,18.69,6.63,-9.2,1.82,2.52,0.38,0.47,0.12,0.79,575559,16008,T
408,0.01,0.01,0,24.81,18.69,6.63,-9.2,1.82,2.49,0.38,0.47,0.12,0.79,575598,16047,T
409,0.01,0.01,0,24.81,18.69,6.63,-9.2,1.82,2.49,0.38,0.47,0.12,0.79,575637,16086,T
410,0.01,0.01,0,24.81,18.69,6.63,-9.2,1.82,2.49,0.38,0.47,0.12,0.79,575675,16124,T
411,-0.01,-0.01,0.01,24.81,18.69,6.63,-9.2,1.82,2.49,0.38,0.47,0.12,0.79,575713,16162,T
412,0.02,0,0.02,24.81,18.69,6.63,-9.2,1.82,2.49,0.38,0.47,0.12,0.79,575751,16200,T
413,0.02,0,0.02,24.81,18.69,6.63,-9.2,1.82,2.49,0.38,0.47,0.12,0.79,575790,16239,T
414,0.02,0,0.02,24.81,18.69,6.63,-9.2,1.86,2.49,0.38,0.47,0.12,0.79,575826,16275,T
415,0.02,0.01,0,24.81,18.69,6.63,-9.2,1.86,2.49,0.38,0.47,0.12,0.79,575866,16315,T
416,0.01,0,0.02,24.81,18.69,6.63,-9.2,1.86,2.49,0.38,0.47,0.12,0.79,575905,16354,T
417,0.01,0,0.02,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,575943,16392,T
418,0.01,0,0.02,24.81,18.69,6.63,-9.2,1.9,2.45,0.38,0.47,0.12,0.79,575981,16430,T
419,0.01,0,0.02,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576019,16468,T
420,0,0,0,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576097,16546,T
421,0,0,0,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576136,16585,T
422,0,0,0,24.81,18.69,6.63,-9.16,1.9,2.45,0.38,0.47,0.12,0.79,576174,16623,T
423,0,-0.01,-0.01,24.81,18.69,6.63,-9.16,1.9,2.45,0.38,0.47,0.12,0.79,576212,16661,T
424,0,0,-0.01,24.81,18.69,6.63,-9.16,1.9,2.45,0.38,0.47,0.12,0.79,576251,16700,T
425,0,0,-0.01,24.81,18.69,6.63,-9.2,1.9,2.45,0.38,0.47,0.12,0.79,576291,16740,T
426,0,0,-0.01,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576329,16778,T
427,0,0,-0.01,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576369,16818,T
428,-0.01,-0.01,-0.01,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576409,16858,T
429,-0.01,-0.01,-0.01,24.81,18.69,6.63,-9.2,1.9,2.45,0.38,0.47,0.12,0.79,576448,16897,T
430,-0.01,-0.01,-0.01,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576489,16938,T
431,-0.01,-0.01,-0.01,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576527,16976,T
432,-0.01,0,-0.02,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576567,17016,T
433,-0.03,-0.01,-0.03,24.81,18.69,6.63,-9.2,1.86,2.45,0.38,0.47,0.12,0.79,576607,17056,T
434,-0.03,-0.01,-0.03,24.81,18.69,6.63,-9.2,1.86,2.49,0.38,0.47,0.12,0.79,576648,17097,T
435,-0.03,-0.01,-0.03,24.81,18.69,6.63,-9.2,1.82,2.45,0.38,0.47,0.12,0.79,576688,17137,T
436,-0.03,-0.01,-0.03,24.81,18.69,6.63,-9.16,1.82,2.49,0.38,0.47,0.12,0.79,576726,17175,W
437,-0.01,0,-0.03,24.81,18.69,6.63,-9.16,1.82,2.49,0.38,0.47,0.12,0.79,576765,17214,W
438,-0.01,0,-0.03,24.81,18.69,6.63,-9.2,1.79,2.49,0.38,0.47,0.12,0.79,576806,17255,W
439,0.01,0.04,-0.04,24.81,18.69,6.63,-9.2,1.79,2.49,0.38,0.47,0.12,0.79,576846,17295,W
440,0.01,0.04,-0.04,24.81,18.69,6.63,-9.2,1.79,2.45,0.38,0.47,0.12,0.79,576885,17334,W
441,0.01,0.04,-0.04,24.81,18.69,6.63,-9.2,1.79,2.37,0.38,0.47,0.12,0.79,576922,17371,W
442,0,0.01,-0.04,24.81,18.69,6.63,-9.2,1.79,2.37,0.38,0.47,0.12,0.79,576961,17410,W
443,0.01,0.01,-0.05,24.81,18.69,6.63,-9.2,1.79,2.37,0.38,0.47,0.12,0.79,576999,17448,W
444,0.01,0.01,-0.05,24.81,18.69,6.63,-9.23,1.75,2.41,0.38,0.47,0.12,0.79,577039,17488,W
445,0.01,0.01,-0.05,24.81,18.69,6.63,-9.2,1.75,2.41,0.38,0.47,0.12,0.79,577076,17525,W
446,0.03,0.02,-0.02,24.81,18.69,6.63,-9.2,1.75,2.41,0.38,0.47,0.12,0.79,577116,17565,W
447,0.02,0,-0.02,24.81,18.69,6.63,-9.2,1.75,2.41,0.38,0.47,0.12,0.79,577156,17605,W
448,0.02,0,-0.02,24.81,18.69,6.63,-9.23,1.75,2.37,0.38,0.47,0.12,0.79,577193,17642,W
449,0.02,0,-0.02,24.81,18.69,6.63,-9.23,1.75,2.37,0.38,0.47,0.12,0.79,577231,17680,W
450,0.02,0,-0.02,24.81,18.69,6.63,-9.23,1.75,2.37,0.38,0.47,0.12,0.79,577269,17718,W
451,0.03,-0.01,-0.04,24.81,18.69,6.63,-9.23,1.75,2.37,0.38,0.47,0.12,0.79,577308,17757,W
452,-0.01,-0.02,-0.04,24.81,18.69,6.63,-9.23,1.75,2.37,0.38,0.47,0.12,0.79,577348,17797,W
453,-0.01,-0.02,-0.04,24.81,18.69,6.63,-9.23,1.75,2.41,0.38,0.47,0.12,0.79,577388,17837,W
454,-0.01,-0.02,-0.04,24.81,18.69,6.63,-9.23,1.75,2.37,0.38,0.47,0.12,0.79,577426,17875,W
455,0.02,0.02,-0.03,24.81,18.69,6.63,-9.23,1.75,2.37,0.38,0.47,0.12,0.79,577466,17915,W
456,0.04,0.02,-0.01,24.81,18.69,6.63,-9.23,1.75,2.37,0.38,0.47,0.12,0.79,577505,17954,W
457,0.04,0.02,-0.01,24.81,18.69,6.63,-9.23,1.75,2.33,0.38,0.47,0.12,0.79,577543,17992,W
458,0.04,0.02,-0.01,24.81,18.69,6.63,-9.23,1.75,2.37,0.38,0.47,0.12,0.79,577582,18031,W
459,0.04,0.02,-0.01,24.81,18.69,6.63,-9.27,1.75,2.33,0.38,0.47,0.12,0.79,577619,18068,W
460,-0.01,0.01,0.02,24.81,18.69,6.63,-9.27,1.75,2.33,0.38,0.47,0.12,0.79,577658,18107,W
461,-0.01,0.01,0.02,24.81,18.69,6.63,-9.31,1.75,2.3,0.38,0.47,0.12,0.79,577697,18146,W
462,-0.01,0.01,0.02,24.81,18.69,6.63,-9.31,1.79,2.41,0.38,0.47,0.12,0.79,577737,18186,W
463,-0.01,0.01,0.02,24.81,18.69,6.63,-9.12,1.75,2.52,0.38,0.47,0.12,0.79,577774,18223,W
464,0.02,0.02,0.05,24.81,18.69,6.63,-9.12,1.75,2.52,0.38,0.47,0.12,0.79,577812,18261,W
465,0.03,0.01,0.02,24.81,18.69,6.63,-9.12,1.75,2.52,0.38,0.47,0.12,0.79,577851,18300,W
466,0.03,0.01,0.02,24.81,18.69,6.63,-9.27,1.82,2.3,0.38,0.47,0.12,0.79,577889,18338,W
467,0.03,0.01,0.02,24.81,18.69,6.63,-9.43,1.82,2.22,0.38,0.47,0.12,0.79,577926,18375,W
468,0.24,-0.19,-0.26,24.81,18.69,6.63,-9.43,1.82,2.22,0.38,0.47,0.12,0.79,577965,18414,W
469,2.62,-0.52,-1.28,24.81,18.69,6.63,-9.43,1.82,2.22,0.38,0.47,0.12,0.79,578004,18453,W
470,2.62,-0.52,-1.28,24.81,18.69,6.63,-9.96,1.94,-0.12,0.38,0.47,0.12,0.79,578043,18492,W
471,2.62,-0.52,-1.28,24.81,18.69,6.63,-9.08,2.93,0.57,0.38,0.47,0.12,0.79,578082,18531,W
472,2.62,-0.52,-1.28,24.81,18.69,6.63,-8.7,4.01,-0.23,0.38,0.47,0.12,0.79,578119,18568,W
473,5.44,-1.25,-1.21,24.81,18.69,6.63,-8.7,4.01,-0.23,0.38,0.47,0.12,0.79,578159,18608,W
474,5.44,-1.25,-1.21,24.81,18.69,6.63,-9.35,3.09,2.37,0.38,0.47,0.12,0.79,578199,18648,W
475,5.44,-1.25,-1.21,24.81,18.69,6.63,-8.96,1.94,2.45,0.38,0.47,0.12,0.79,578239,18688,W
476,5.44,-1.25,-1.21,24.81,18.69,6.63,-8.24,3.28,1.57,0.38,0.47,0.12,0.79,578276,18725,W
477,5.44,-1.25,-1.21,13.94,1.69,-17.94,-8.24,3.28,1.57,0.38,0.47,0.12,0.79,578316,18765,W
478,4.21,-0.53,-1.37,13.94,1.69,-17.94,-8.24,3.28,1.57,0.38,0.47,0.12,0.79,578356,18805,W
479,4.21,-0.53,-1.37,13.94,1.69,-17.94,-7.7,5.58,2.14,0.38,0.47,0.12,0.79,578396,18845,W
480,4.21,-0.53,-1.37,13.94,1.69,-17.94,-7.7,6,1.72,0.38,0.47,0.12,0.79,578436,18885,W
481,4.21,-0.53,-1.37,13.94,1.69,-17.94,-10.92,8.07,4.75,0.38,0.47,0.12,0.79,578473,18922,W
482,1.29,-0.47,-0.47,13.94,1.69,-17.94,-10.92,8.07,4.75,0.38,0.47,0.12,0.79,578513,18962,W
483,1.29,-0.47,-0.47,13.94,1.69,-17.94,-8.16,3.01,1.57,0.38,0.47,0.12,0.79,578555,19004,W
484,-0.23,-0.26,-0.45,13.94,1.69,-17.94,-8.16,3.01,1.57,0.38,0.47,0.12,0.79,578595,19044,W
