,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
259,0.29,-0.71,0.75,24.44,23.94,6.38,-11.07,3.24,4.29,-0.61,0.12,0.78,0.11,632937,10307,W
260,0.29,-0.71,0.75,24.44,23.94,6.38,-9.16,1.63,2.71,-0.61,0.12,0.78,0.11,632977,10347,W
261,0.29,-0.71,0.75,24.44,23.94,6.38,-9.5,1.67,2.07,-0.61,0.12,0.78,0.11,633015,10385,W
262,0.29,-0.71,0.75,26.25,21.19,7.06,-9.5,1.67,2.07,-0.61,0.12,0.78,0.11,633054,10424,W
263,-0.07,0.07,-0.11,26.25,21.19,7.06,-9.5,1.67,2.07,-0.61,0.12,0.78,0.11,633093,10463,W
264,-0.01,0.01,-0.09,26.25,21.19,7.06,-9.5,1.67,2.07,-0.61,0.12,0.78,0.11,633133,10503,W
265,-0.01,0.01,-0.09,26.25,21.19,7.06,-9.43,1.48,2.11,-0.61,0.12,0.78,0.11,633172,10542,W
266,-0.01,0.01,-0.09,26.25,21.19,7.06,-9.35,1.44,2.11,-0.61,0.12,0.78,0.11,633211,10581,W
267,-0.04,0.06,-0.01,26.25,21.19,7.06,-9.35,1.44,2.11,-0.61,0.12,0.78,0.11,633250,10620,W
268,-0.04,-0.02,0.05,26.25,21.19,7.06,-9.35,1.44,2.11,-0.61,0.12,0.78,0.11,633290,10660,W
269,-0.04,-0.02,0.05,26.25,21.19,7.06,-9.31,1.52,2.18,-0.61,0.12,0.78,0.11,633331,10701,W
270,-0.04,-0.02,0.05,26.25,21.19,7.06,-9.27,1.48,2.14,-0.61,0.12,0.78,0.11,633372,10742,W
271,-0.04,-0.02,0.05,26.25,21.19,7.06,-9.27,1.59,2.26,-0.61,0.12,0.78,0.11,633410,10780,W
272,0.02,-0.01,0.1,26.25,21.19,7.06,-9.27,1.59,2.26,-0.61,0.12,0.78,0.11,633450,10820,W
273,0.02,-0.01,0.1,26.25,21.19,7.06,-9.16,1.55,2.14,-0.61,0.12,0.78,0.11,633490,10860,W
274,-0.1,-0.08,0.13,26.25,21.19,7.06,-9.16,1.55,2.14,-0.61,0.12,0.78,0.11,633529,10899,W
275,-0.1,-0.08,0.13,26.25,21.19,7.06,-9.27,1.67,2.26,-0.61,0.12,0.78,0.11,633568,10938,W
276,-0.1,-0.08,0.13,26.25,21.19,7.06,-9.31,1.67,2.22,-0.61,0.12,0.78,0.11,633606,10976,W
277,-0.09,-0.12,0.22,26.25,21.19,7.06,-9.31,1.67,2.22,-0.61,0.12,0.78,0.11,633646,11016,W
278,-0.09,-0.12,0.22,26.25,21.19,7.06,-9.39,2.02,2.18,-0.61,0.12,0.78,0.11,633686,11056,W
279,-0.09,-0.12,0.22,26.25,21.19,7.06,-9.58,2.02,1.99,-0.61,0.12,0.78,0.11,633724,11094,W
280,-0.09,-0.12,0.22,26.25,21.19,7.06,-9.84,1.98,2.3,-0.61,0.12,0.78,0.11,633762,11132,W
281,0.29,0.17,1.46,26.25,21.19,7.06,-9.84,1.98,2.3,-0.61,0.12,0.78,0.11,633803,11173,W
282,0.6,0.59,2.28,26.25,21.19,7.06,-9.84,1.98,2.3,-0.61,0.12,0.78,0.11,633842,11212,W
283,0.93,0.18,3.35,26.25,21.19,7.06,-9.84,1.98,2.3,-0.61,0.12,0.78,0.11,633880,11250,W
284,0.93,0.18,3.35,26.25,21.19,7.06,-10.61,6.69,1.38,-0.61,0.12,0.78,0.11,633919,11289,W
285,0.93,0.18,3.35,26.25,21.19,7.06,-12.22,6.46,0.42,-0.61,0.12,0.78,0.11,633956,11326,W
286,-1.21,1.65,4.19,26.25,21.19,7.06,-12.22,6.46,0.42,-0.61,0.12,0.78,0.11,633995,11365,W
287,-2.03,0.69,-0.22,26.25,21.19,7.06,-12.22,6.46,0.42,-0.61,0.12,0.78,0.11,634035,11405,W
288,-2.03,0.69,-0.22,26.25,21.19,7.06,-6.32,0.29,-0.27,-0.61,0.12,0.78,0.11,634075,11445,W
289,-2.03,0.69,-0.22,26.25,21.19,7.06,-7.59,-1.47,0.46,-0.61,0.12,0.78,0.11,634114,11484,W
290,0.34,-0.16,-2.34,26.25,21.19,7.06,-7.59,-1.47,0.46,-0.61,0.12,0.78,0.11,634155,11525,W
291,0.13,0.2,-2.93,26.25,21.19,7.06,-7.59,-1.47,0.46,-0.61,0.12,0.78,0.11,634193,11563,W
292,0.13,0.2,-2.93,26.25,21.19,7.06,-9.39,6.61,2.91,-0.61,0.12,0.78,0.11,634233,11603,W
293,0.13,0.2,-2.93,26.25,21.19,7.06,-9.5,5.35,3.79,-0.61,0.12,0.78,0.11,634273,11643,W
294,0.13,0.2,-2.93,26.25,21.19,7.06,-10.07,4.81,1.3,-0.61,0.12,0.78,0.11,634311,11681,W
295,0.13,0.2,-2.93,26.94,10.94,4.31,-10.07,4.81,1.3,-0.61,0.12,0.78,0.11,634351,11721,W
296,-1,0.63,-2.93,26.94,10.94,4.31,-10.07,4.81,1.3,-0.61,0.12,0.78,0.11,634391,11761,W
297,-1,0.63,-2.93,26.94,10.94,4.31,-10.61,7.15,4.13,-0.61,0.12,0.78,0.11,634432,11802,W
298,-1,0.63,-2.93,26.94,10.94,4.31,-9.73,9.26,3.41,-0.61,0.12,0.78,0.11,634473,11843,W
299,-1,0.63,-2.93,26.94,10.94,4.31,-8.01,8.38,2.64,-0.61,0.12,0.78,0.11,634511,11881,W
300,0.07,-0.26,-0.08,26.94,10.94,4.31,-8.01,8.38,2.64,-0.61,0.12,0.78,0.11,634551,11921,W
301,0.07,-0.26,-0.08,26.94,10.94,4.31,-6.51,8.84,2.18,-0.61,0.12,0.78,0.11,634592,11962,W
302,1.29,0.24,2.56,26.94,10.94,4.31,-6.51,8.84,2.18,-0.61,0.12,0.78,0.11,634632,12002,W
303,1.29,0.24,2.56,26.94,10.94,4.31,-11.53,2.02,4.63,-0.61,0.12,0.78,0.11,634671,12041,W
304,1.29,0.24,2.56,26.94,10.94,4.31,-12.45,2.9,3.64,-0.61,0.12,0.78,0.11,634708,12078,W
305,0.2,0.39,0.62,26.94,10.94,4.31,-12.45,2.9,3.64,-0.61,0.12,0.78,0.11,634748,12118,W
306,-0.13,0.16,0.02,26.94,10.94,4.31,-12.45,2.9,3.64,-0.61,0.12,0.78,0.11,634786,12156,W
307,-0.13,0.16,0.02,26.94,10.94,4.31,-9.43,1.33,2.14,-0.61,0.12,0.78,0.11,634826,12196,W
308,-0.13,0.16,0.02,26.94,10.94,4.31,-9.31,1.33,2.07,-0.61,0.12,0.78,0.11,634864,12234,W
309,-0.13,0.16,0.02,30.94,14,6.06,-9.31,1.33,2.07,-0.61,0.12,0.78,0.11,634903,12273,W
310,-0.09,0.14,0.05,30.94,14,6.06,-9.31,1.33,2.07,-0.61,0.12,0.78,0.11,634942,12312,W
311,-0.09,0.14,0.05,30.94,14,6.06,-9.35,1.33,2.14,-0.61,0.12,0.78,0.11,634982,12352,W
312,-0.09,0.14,0.05,30.94,14,6.06,-9.31,1.4,2.11,-0.61,0.12,0.78,0.11,635022,12392,W
313,-0.09,0.14,0.05,30.94,14,6.06,-9.27,1.52,2.18,-0.61,0.12,0.78,0.11,635060,12430,W
314,0.13,0.04,0.18,30.94,14,6.06,-9.27,1.52,2.18,-0.61,0.12,0.78,0.11,635100,12470,W
315,0.04,-0.06,0.12,30.94,14,6.06,-9.27,1.52,2.18,-0.61,0.12,0.78,0.11,635138,12508,W
316,0.04,-0.06,0.12,30.94,14,6.06,-9.35,1.67,2.11,-0.61,0.12,0.78,0.11,635176,12546,W
317,0.04,-0.06,0.12,30.94,14,6.06,-9.31,1.71,2.18,-0.61,0.12,0.78,0.11,635215,12585,W
318,0.04,-0.06,0.12,30.94,14,6.06,-9.31,1.71,2.18,-0.61,0.12,0.78,0.11,635253,12623,W
319,-0.04,-0.03,0.21,30.94,14,6.06,-9.31,1.71,2.18,-0.61,0.12,0.78,0.11,635293,12663,W
320,-0.04,-0.03,0.21,30.94,14,6.06,-9.35,1.82,2.11,-0.61,0.12,0.78,0.11,635332,12702,W
321,-0.04,-0.03,0.21,30.94,14,6.06,-9.27,1.82,2.3,-0.61,0.12,0.78,0.11,635373,12743,W
322,-0.04,-0.03,0.21,30.94,14,6.06,-9.35,2.09,2.07,-0.61,0.12,0.78,0.11,635411,12781,W
323,-0.03,0.18,0.7,30.94,14,6.06,-9.35,2.09,2.07,-0.61,0.12,0.78,0.11,635451,12821,W
324,-0.03,0.18,0.7,30.94,14,6.06,-9.73,2.32,2.18,-0.61,0.12,0.78,0.11,635491,12861,W
325,0.91,0.52,2.2,30.94,14,6.06,-9.73,2.32,2.18,-0.61,0.12,0.78,0.11,635531,12901,W
326,0.91,0.52,2.2,30.94,14,6.06,-11.84,4.51,1.84,-0.61,0.12,0.78,0.11,635570,12940,W
327,0.91,0.52,2.2,30.94,14,6.06,-13.02,4.7,1.91,-0.61,0.12,0.78,0.11,635608,12978,W
328,1.09,0.26,4.64,30.94,14,6.06,-13.02,4.7,1.91,-0.61,0.12,0.78,0.11,635646,13016,W
329,-1.07,0.85,3.68,30.94,14,6.06,-13.02,4.7,1.91,-0.61,0.12,0.78,0.11,635685,13055,W
330,-1.07,0.85,3.68,30.94,14,6.06,-11.03,-2.04,1.45,-0.61,0.12,0.78,0.11,635724,13094,W
331,-1.07,0.85,3.68,30.94,14,6.06,-6.21,0.37,-0.31,-0.61,0.12,0.78,0.11,635763,13133,W
332,0.06,-0.31,-1.07,30.94,14,6.06,-6.21,0.37,-0.31,-0.61,0.12,0.78,0.11,635803,13173,W
333,0.06,-0.31,-1.07,30.94,14,6.06,-6.05,3.09,0.92,-0.61,0.12,0.78,0.11,635843,13213,W
334,0.52,-0.26,-2.28,30.94,14,6.06,-6.05,3.09,0.92,-0.61,0.12,0.78,0.11,635883,13253,W
335,0.52,-0.26,-2.28,30.94,14,6.06,-7.74,6.69,1.76,-0.61,0.12,0.78,0.11,635922,13292,W
336,0.52,-0.26,-2.28,30.94,14,6.06,-8.12,6.92,1.34,-0.61,0.12,0.78,0.11,635961,13331,W
337,-0.19,-0.02,-2.45,30.94,14,6.06,-8.12,6.92,1.34,-0.61,0.12,0.78,0.11,636001,13371,W
338,-0.1,0.22,-2.31,30.94,14,6.06,-8.12,6.92,1.34,-0.61,0.12,0.78,0.11,636041,13411,W
339,-0.1,0.22,-2.31,30.94,14,6.06,-9.27,5.54,1.41,-0.61,0.12,0.78,0.11,636081,13451,W
340,-0.1,0.22,-2.31,30.94,14,6.06,-9.96,5.31,1.95,-0.61,0.12,0.78,0.11,636122,13492,W
341,-0.1,0.22,-2.31,30.94,14,6.06,-10.15,5.2,1.76,-0.61,0.12,0.78,0.11,636160,13530,W
342,-0.71,0.51,-1.94,30.94,14,6.06,-10.15,5.2,1.76,-0.61,0.12,0.78,0.11,636200,13570,W
343,-0.71,0.51,-1.94,30.94,14,6.06,-10.27,5.66,1.3,-0.61,0.12,0.78,0.11,636240,13610,W
344,-0.71,0.51,-1.94,30.94,14,6.06,-9,6.11,0.99,-0.61,0.12,0.78,0.11,636280,13650,W
345,-0.71,0.51,-1.94,30.94,14,6.06,-7.24,6.34,1.53,-0.61,0.12,0.78,0.11,636320,13690,W
346,-0.71,0.51,-1.94,30.94,14,6.06,-8.58,6.15,4.36,-0.61,0.12,0.78,0.11,636358,13728,W
347,1.21,-0.33,1.27,30.94,14,6.06,-8.58,6.15,4.36,-0.61,0.12,0.78,0.11,636399,13769,W
348,1.17,0.22,2.16,30.94,14,6.06,-8.58,6.15,4.36,-0.61,0.12,0.78,0.11,636438,13808,W
349,1.17,0.22,2.16,30.94,14,6.06,-13.83,2.09,4.63,-0.61,0.12,0.78,0.11,636477,13847,W
350,1.17,0.22,2.16,30.94,14,6.06,-10.96,1.9,3.25,-0.61,0.12,0.78,0.11,636516,13886,W
351,1.17,0.22,2.16,30.94,14,6.06,-9.16,1.44,1.91,-0.61,0.12,0.78,0.11,636553,13923,W
352,1.17,0.22,2.16,30.94,14,6.06,-9.23,0.98,1.99,-0.61,0.12,0.78,0.11,636593,13963,W
353,0,0.11,0.1,30.94,14,6.06,-9.23,0.98,1.99,-0.61,0.12,0.78,0.11,636632,14002,W
354,0,0.11,0.1,30.94,14,6.06,-9.39,1.17,1.99,-0.61,0.12,0.78,0.11,636670,14040,W
355,0,0.11,0.1,30.94,14,6.06,-9.46,1.17,2.14,-0.61,0.12,0.78,0.11,636708,14078,W
356,0.13,0.38,0.05,30.94,14,6.06,-9.46,1.17,2.14,-0.61,0.12,0.78,0.11,636747,14117,W
357,0.07,0.05,-0.01,30.94,14,6.06,-9.46,1.17,2.14,-0.61,0.12,0.78,0.11,636785,14155,W
358,0.07,0.05,-0.01,30.94,14,6.06,-9.39,1.06,1.84,-0.61,0.12,0.78,0.11,636824,14194,W
359,0.07,0.05,-0.01,30.94,14,6.06,-9.35,1.14,1.91,-0.61,0.12,0.78,0.11,636862,14232,W
360,-0.04,-0.04,0.03,30.94,14,6.06,-9.35,1.14,1.91,-0.61,0.12,0.78,0.11,636902,14272,W
361,0.05,0.02,0.09,30.94,14,6.06,-9.35,1.14,1.91,-0.61,0.12,0.78,0.11,636942,14312,W
362,0.05,0.02,0.09,30.94,14,6.06,-9.35,1.25,1.95,-0.61,0.12,0.78,0.11,636981,14351,W
363,0.05,0.02,0.09,30.94,14,6.06,-9.35,1.25,1.91,-0.61,0.12,0.78,0.11,637020,14390,W
364,0.05,0.02,0.09,30.94,14,6.06,-9.31,1.33,1.99,-0.61,0.12,0.78,0.11,637058,14428,W
365,-0.03,-0.1,0.08,30.94,14,6.06,-9.31,1.33,1.99,-0.61,0.12,0.78,0.11,637095,14465,W
366,-0.04,-0.08,0.09,30.94,14,6.06,-9.31,1.33,1.99,-0.61,0.12,0.78,0.11,637134,14504,W
367,-0.04,-0.08,0.09,30.94,14,6.06,-9.31,1.44,2.07,-0.61,0.12,0.78,0.11,637174,14544,W
368,-0.04,-0.08,0.09,30.94,14,6.06,-9.35,1.44,1.99,-0.61,0.12,0.78,0.11,637212,14582,W
369,-0.07,-0.05,0.04,30.94,14,6.06,-9.35,1.44,1.99,-0.61,0.12,0.78,0.11,637252,14622,W
370,-0.04,-0.04,0.1,30.94,14,6.06,-9.35,1.44,1.99,-0.61,0.12,0.78,0.11,637292,14662,W
371,-0.04,-0.04,0.1,30.94,14,6.06,-9.31,1.52,2.14,-0.61,0.12,0.78,0.11,637332,14702,W
372,-0.04,-0.04,0.1,30.94,14,6.06,-9.35,1.55,2.07,-0.61,0.12,0.78,0.11,637372,14742,W
373,-0.04,-0.04,0.1,30.94,14,6.06,-9.58,1.63,2.07,-0.61,0.12,0.78,0.11,637410,14780,W
374,-0.28,0.09,0.29,30.94,14,6.06,-9.58,1.63,2.07,-0.61,0.12,0.78,0.11,637450,14820,W
375,-0.28,0.09,0.29,30.94,14,6.06,-9.54,1.48,2.22,-0.61,0.12,0.78,0.11,637490,14860,W
376,-0.28,0.09,0.29,30.94,14,6.06,-9.81,1.63,2.64,-0.61,0.12,0.78,0.11,637529,14899,W
377,-0.28,0.09,0.29,30.94,14,6.06,-10.46,3.09,2.07,-0.61,0.12,0.78,0.11,637568,14938,W
378,-0.28,0.09,0.29,30.94,14,6.06,-10.5,3.47,2.45,-0.61,0.12,0.78,0.11,637605,14975,W
379,0.65,-0.18,3.01,30.94,14,6.06,-10.5,3.47,2.45,-0.61,0.12,0.78,0.11,637644,15014,W
380,0.65,-0.18,3.01,30.94,14,6.06,-10.96,5.27,2.71,-0.61,0.12,0.78,0.11,637684,15054,W
381,0.65,-0.18,3.01,30.94,14,6.06,-12.26,0.56,5.02,-0.61,0.12,0.78,0.11,637724,15094,W
382,0.65,-0.18,3.01,30.94,14,6.06,-7.55,-1.05,2.64,-0.61,0.12,0.78,0.11,637762,15132,W
383,-1.63,-0.32,-1.16,30.94,14,6.06,-7.55,-1.05,2.64,-0.61,0.12,0.78,0.11,637802,15172,W
384,-1.63,-0.32,-1.16,30.94,14,6.06,-7.09,1.1,0.19,-0.61,0.12,0.78,0.11,637844,15214,W
385,-0.06,-0.14,-2.53,30.94,14,6.06,-7.09,1.1,0.19,-0.61,0.12,0.78,0.11,637883,15253,W
386,-0.06,-0.14,-2.53,30.94,14,6.06,-7.89,6.04,1.14,-0.61,0.12,0.78,0.11,637923,15293,W
387,-0.06,-0.14,-2.53,30.94,14,6.06,-8.54,7.61,1.72,-0.61,0.12,0.78,0.11,637962,15332,W
388,0.56,0.04,-1.81,30.94,14,6.06,-8.54,7.61,1.72,-0.61,0.12,0.78,0.11,638002,15372,W
389,0.77,-0.13,-1.25,30.94,14,6.06,-8.54,7.61,1.72,-0.61,0.12,0.78,0.11,638042,15412,W
390,0.77,-0.13,-1.25,30.94,14,6.06,-8.58,5.66,0.34,-0.61,0.12,0.78,0.11,638082,15452,W
391,0.77,-0.13,-1.25,30.94,14,6.06,-8.04,5.46,0.99,-0.61,0.12,0.78,0.11,638121,15491,W
392,0.77,-0.13,-1.25,30.94,14,6.06,-8.81,7.07,5.02,-0.61,0.12,0.78,0.11,638159,15529,W
393,-0.68,-0.28,-0.31,30.94,14,6.06,-8.81,7.07,5.02,-0.61,0.12,0.78,0.11,638199,15569,W
394,-0.68,-0.28,-0.31,30.94,14,6.06,-9.62,1.75,3.02,-0.61,0.12,0.78,0.11,638240,15610,W
395,-0.68,-0.28,-0.31,30.94,14,6.06,-9.12,1.94,2.26,-0.61,0.12,0.78,0.11,638281,15651,W
396,-0.68,-0.28,-0.31,30.94,14,6.06,-9.27,1.79,2.26,-0.61,0.12,0.78,0.11,638322,15692,W
397,-0.68,-0.28,-0.31,30.94,14,6.06,-9.23,1.63,2.37,-0.61,0.12,0.78,0.11,638360,15730,W
398,-0.12,-0.11,-0.11,30.94,14,6.06,-9.23,1.63,2.37,-0.61,0.12,0.78,0.11,638401,15771,T
399,-0.01,-0.04,0,30.94,14,6.06,-9.23,1.63,2.37,-0.61,0.12,0.78,0.11,638442,15812,T
400,-0.01,-0.04,0,30.94,14,6.06,-9.16,1.75,2.56,-0.61,0.12,0.78,0.11,638482,15852,T
401,-0.01,-0.04,0,30.94,14,6.06,-9.2,1.71,2.52,-0.61,0.12,0.78,0.11,638522,15892,T
402,-0.01,-0.04,0,30.94,14,6.06,-9.23,1.67,2.45,-0.61,0.12,0.78,0.11,638561,15931,T
403,-0.01,0,0.01,30.94,14,6.06,-9.23,1.67,2.45,-0.61,0.12,0.78,0.11,638602,15972,T
404,-0.01,0.03,-0.01,30.94,14,6.06,-9.23,1.67,2.45,-0.61,0.12,0.78,0.11,638641,16011,T
405,-0.01,0.03,-0.01,30.94,14,6.06,-9.27,1.71,2.45,-0.61,0.12,0.78,0.11,638682,16052,T
406,-0.01,0.03,-0.01,30.94,14,6.06,-9.2,1.71,2.45,-0.61,0.12,0.78,0.11,638722,16092,T
407,-0.01,0.03,-0.01,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,638759,16129,T
408,0,0,0,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,638799,16169,T
409,0,0,0,30.94,14,6.06,-9.23,1.75,2.45,-0.61,0.12,0.78,0.11,638840,16210,T
410,0.01,0.02,0,30.94,14,6.06,-9.23,1.75,2.45,-0.61,0.12,0.78,0.11,638880,16250,T
411,0.01,0.02,0,30.94,14,6.06,-9.23,1.71,2.45,-0.61,0.12,0.78,0.11,638919,16289,T
412,0.01,0.02,0,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,638957,16327,T
413,0.01,0.02,0,30.94,14,6.06,-9.23,1.71,2.45,-0.61,0.12,0.78,0.11,638996,16366,T
414,-0.01,0.01,-0.02,30.94,14,6.06,-9.23,1.71,2.45,-0.61,0.12,0.78,0.11,639035,16405,T
415,-0.01,0.01,-0.02,30.94,14,6.06,-9.27,1.71,2.41,-0.61,0.12,0.78,0.11,639074,16444,T
416,-0.01,0.01,-0.02,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639112,16482,T
417,-0.01,0.01,-0.02,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639153,16523,T
418,0.01,0.02,-0.03,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639192,16562,T
419,0.01,0.02,-0.03,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639232,16602,T
420,0.01,0.02,-0.03,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639270,16640,T
421,0.01,0.02,-0.03,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639308,16678,T
422,0,0.02,-0.02,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639348,16718,T
423,0,0.02,-0.03,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639387,16757,T
424,0,0.02,-0.03,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639426,16796,T
425,0,0.02,-0.03,30.94,14,6.06,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639464,16834,T
426,0,0.02,-0.03,15.19,21.56,-3.81,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639503,16873,T
427,0,0.02,-0.03,15.19,21.56,-3.81,-9.23,1.71,2.41,-0.61,0.12,0.78,0.11,639543,16913,T
428,0,0.02,-0.03,15.19,21.56,-3.81,-9.27,1.71,2.37,-0.61,0.12,0.78,0.11,639583,16953,T
429,0,0.02,-0.03,15.19,21.56,-3.81,-9.23,1.67,2.37,-0.61,0.12,0.78,0.11,639624,16994,T
430,0,0.02,-0.03,15.19,21.56,-3.81,-9.23,1.67,2.37,-0.61,0.12,0.78,0.11,639662,17032,T
431,0.02,0.01,-0.02,15.19,21.56,-3.81,-9.23,1.67,2.37,-0.61,0.12,0.78,0.11,639702,17072,T
432,0.01,0.01,-0.02,15.19,21.56,-3.81,-9.23,1.67,2.37,-0.61,0.12,0.78,0.11,639741,17111,T
433,0.01,0.01,-0.02,15.19,21.56,-3.81,-9.27,1.67,2.33,-0.61,0.12,0.78,0.11,639781,17151,T
434,0.01,0.01,-0.02,15.19,21.56,-3.81,-9.23,1.67,2.37,-0.61,0.12,0.78,0.11,639821,17191,T
435,0.01,0.01,-0.02,15.19,21.56,-3.81,-9.27,1.67,2.33,-0.61,0.12,0.78,0.11,639859,17229,T
436,0.01,0.02,-0.01,15.19,21.56,-3.81,-9.27,1.67,2.33,-0.61,0.12,0.78,0.11,639899,17269,T
437,0.01,0.02,-0.01,15.19,21.56,-3.81,-9.27,1.63,2.33,-0.61,0.12,0.78,0.11,639940,17310,T
438,-0.01,0,-0.03,15.19,21.56,-3.81,-9.27,1.63,2.33,-0.61,0.12,0.78,0.11,639980,17350,T
439,-0.01,0,-0.03,15.19,21.56,-3.81,-9.27,1.63,2.37,-0.61,0.12,0.78,0.11,640020,17390,T
440,-0.01,0,-0.03,15.19,21.56,-3.81,-9.27,1.63,2.33,-0.61,0.12,0.78,0.11,640059,17429,T
441,0.02,0.03,-0.02,15.19,21.56,-3.81,-9.27,1.63,2.33,-0.61,0.12,0.78,0.11,640100,17470,T
442,-0.02,-0.02,-0.04,15.19,21.56,-3.81,-9.27,1.63,2.33,-0.61,0.12,0.78,0.11,640140,17510,T
443,-0.02,-0.02,-0.04,15.19,21.56,-3.81,-9.27,1.59,2.33,-0.61,0.12,0.78,0.11,640181,17551,T
444,-0.02,-0.02,-0.04,15.19,21.56,-3.81,-9.23,1.59,2.37,-0.61,0.12,0.78,0.11,640222,17592,T
445,-0.02,-0.02,-0.04,15.19,21.56,-3.81,-9.23,1.55,2.33,-0.61,0.12,0.78,0.11,640261,17631,T
446,0.01,0.05,-0.04,15.19,21.56,-3.81,-9.23,1.55,2.33,-0.61,0.12,0.78,0.11,640302,17672,T
447,0.01,0.05,-0.04,15.19,21.56,-3.81,-9.31,1.55,2.3,-0.61,0.12,0.78,0.11,640343,17713,T
448,0.05,0.02,0,15.19,21.56,-3.81,-9.31,1.55,2.3,-0.61,0.12,0.78,0.11,640381,17751,T
449,0.05,0.02,0,15.19,21.56,-3.81,-9.35,1.55,2.22,-0.61,0.12,0.78,0.11,640421,17791,T
450,0.05,0.02,0,15.19,21.56,-3.81,-9.31,1.55,2.3,-0.61,0.12,0.78,0.11,640459,17829,T
451,0,-0.02,-0.02,15.19,21.56,-3.81,-9.31,1.55,2.3,-0.61,0.12,0.78,0.11,640500,17870,T
452,0.02,-0.04,0,15.19,21.56,-3.81,-9.31,1.55,2.3,-0.61,0.12,0.78,0.11,640541,17911,T
453,0.02,-0.04,0,15.19,21.56,-3.81,-9.31,1.55,2.26,-0.61,0.12,0.78,0.11,640581,17951,T
454,0.02,-0.04,0,15.19,21.56,-3.81,-9.23,1.59,2.33,-0.61,0.12,0.78,0.11,640622,17992,T
455,0.02,-0.04,0,15.19,21.56,-3.81,-9.31,1.59,2.26,-0.61,0.12,0.78,0.11,640661,18031,T
456,0.02,-0.04,0,14.75,21,-2.75,-9.31,1.59,2.26,-0.61,0.12,0.78,0.11,640701,18071,W
457,0.03,-0.03,-0.01,14.75,21,-2.75,-9.31,1.59,2.26,-0.61,0.12,0.78,0.11,640742,18112,W
458,0.03,-0.03,-0.01,14.75,21,-2.75,-9.27,1.59,2.26,-0.61,0.12,0.78,0.11,640783,18153,W
459,0.03,-0.03,-0.01,14.75,21,-2.75,-9.31,1.63,2.22,-0.61,0.12,0.78,0.11,640823,18193,W
460,0.03,-0.03,-0.01,14.75,21,-2.75,-9.31,1.63,2.26,-0.61,0.12,0.78,0.11,640861,18231,W
461,0.05,-0.03,0.04,14.75,21,-2.75,-9.31,1.63,2.26,-0.61,0.12,0.78,0.11,640902,18272,W
462,0.05,-0.03,0.04,14.75,21,-2.75,-9.27,1.63,2.3,-0.61,0.12,0.78,0.11,640943,18313,W
463,0,-0.04,-0.01,14.75,21,-2.75,-9.27,1.63,2.3,-0.61,0.12,0.78,0.11,640982,18352,W
464,0,-0.04,-0.01,14.75,21,-2.75,-9.31,1.67,2.33,-0.61,0.12,0.78,0.11,641021,18391,W
465,0,-0.04,-0.01,14.75,21,-2.75,-9.35,1.71,2.3,-0.61,0.12,0.78,0.11,641060,18430,W
466,0.03,0.03,-0.02,14.75,21,-2.75,-9.35,1.71,2.3,-0.61,0.12,0.78,0.11,641101,18471,W
467,0.08,0.11,-0.12,14.75,21,-2.75,-9.35,1.71,2.3,-0.61,0.12,0.78,0.11,641141,18511,W
468,0.08,0.11,-0.12,14.75,21,-2.75,-9.5,1.63,2.11,-0.61,0.12,0.78,0.11,641181,18551,W
469,0.08,0.11,-0.12,14.75,21,-2.75,-9.81,1.71,2.22,-0.61,0.12,0.78,0.11,641221,18591,W
470,0.08,0.11,-0.12,14.75,21,-2.75,-12.22,1.52,-0.2,-0.61,0.12,0.78,0.11,641259,18629,W
471,1.7,-0.36,-1.31,14.75,21,-2.75,-12.22,1.52,-0.2,-0.61,0.12,0.78,0.11,641300,18670,W
472,1.7,-0.36,-1.31,14.75,21,-2.75,-10.65,-0.36,-1.42,-0.61,0.12,0.78,0.11,641343,18713,W
473,5.18,-1.17,-1.29,14.75,21,-2.75,-10.65,-0.36,-1.42,-0.61,0.12,0.78,0.11,641384,18754,W
474,5.18,-1.17,-1.29,14.75,21,-2.75,-8.5,3.47,-1.57,-0.61,0.12,0.78,0.11,641425,18795,W
475,5.18,-1.17,-1.29,14.75,21,-2.75,-7.74,4.47,-1.3,-0.61,0.12,0.78,0.11,641465,18835,W
