,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
259,0.05,-0.37,0.04,28.06,14.81,19.5,-9.23,2.29,2.45,0.61,-0.05,-0.78,0.14,460504,10340,W
260,0.12,0.1,-0.07,28.06,14.81,19.5,-9.23,2.29,2.45,0.61,-0.05,-0.78,0.14,460544,10380,W
261,0.12,0.1,-0.07,28.06,14.81,19.5,-9.23,2.09,2.52,0.61,-0.05,-0.78,0.14,460583,10419,W
262,0.12,0.1,-0.07,28.06,14.81,19.5,-9.12,2.21,2.11,0.61,-0.05,-0.78,0.14,460623,10459,W
263,0.12,0.1,-0.07,28.06,14.81,19.5,-9.16,2.21,2.22,0.61,-0.05,-0.78,0.14,460661,10497,W
264,-0.12,-0.05,0,28.06,14.81,19.5,-9.16,2.21,2.22,0.61,-0.05,-0.78,0.14,460701,10537,W
265,-0.12,-0.05,0,28.06,14.81,19.5,-9.12,2.13,2.41,0.61,-0.05,-0.78,0.14,460742,10578,W
266,-0.11,0.05,0.05,28.06,14.81,19.5,-9.12,2.13,2.41,0.61,-0.05,-0.78,0.14,460783,10619,W
267,-0.11,0.05,0.05,28.06,14.81,19.5,-9.08,2.25,2.3,0.61,-0.05,-0.78,0.14,460823,10659,W
268,-0.11,0.05,0.05,28.06,14.81,19.5,-9.23,2.13,2.33,0.61,-0.05,-0.78,0.14,460862,10698,W
269,-0.09,0,0.07,28.06,14.81,19.5,-9.23,2.13,2.33,0.61,-0.05,-0.78,0.14,460902,10738,W
270,-0.04,-0.01,0.14,28.06,14.81,19.5,-9.23,2.13,2.33,0.61,-0.05,-0.78,0.14,460942,10778,W
271,-0.04,-0.01,0.14,28.06,14.81,19.5,-9.12,2.29,2.26,0.61,-0.05,-0.78,0.14,460983,10819,W
272,-0.04,-0.01,0.14,28.06,14.81,19.5,-9.16,2.21,2.3,0.61,-0.05,-0.78,0.14,461024,10860,W
273,-0.04,-0.01,0.14,28.06,14.81,19.5,-9.08,2.4,2.37,0.61,-0.05,-0.78,0.14,461064,10900,W
274,-0.04,-0.01,0.14,27.81,13.56,18.88,-9.08,2.4,2.37,0.61,-0.05,-0.78,0.14,461103,10939,W
275,-0.04,-0.01,0.14,27.81,13.56,18.88,-9.08,2.52,2.37,0.61,-0.05,-0.78,0.14,461144,10980,W
276,-0.04,0.02,0.31,27.81,13.56,18.88,-9.08,2.52,2.37,0.61,-0.05,-0.78,0.14,461184,11020,W
277,-0.04,0.02,0.31,27.81,13.56,18.88,-9,2.44,2.22,0.61,-0.05,-0.78,0.14,461223,11059,W
278,-0.04,0.02,0.31,27.81,13.56,18.88,-10,3.47,2.33,0.61,-0.05,-0.78,0.14,461261,11097,W
279,-0.04,0.02,0.31,27.81,13.56,18.88,-10,3.47,2.33,0.31,0.52,-0.15,0.78,461302,11138,W
280,0.43,0.13,1.87,27.81,13.56,18.88,-10,3.47,2.33,0.31,0.52,-0.15,0.78,461342,11178,W
281,0.43,0.13,1.87,27.81,13.56,18.88,-11.15,5.16,2.41,0.31,0.52,-0.15,0.78,461382,11218,W
282,0.43,0.13,1.87,27.81,13.56,18.88,-9.77,6.57,1.99,0.31,0.52,-0.15,0.78,461422,11258,W
283,0.43,0.13,1.87,27.81,13.56,18.88,-10.5,7.95,-0.62,0.31,0.52,-0.15,0.78,461460,11296,W
284,-0.55,2.74,3.99,27.81,13.56,18.88,-10.5,7.95,-0.62,0.31,0.52,-0.15,0.78,461500,11336,W
285,-2.16,1.17,0.29,27.81,13.56,18.88,-10.5,7.95,-0.62,0.31,0.52,-0.15,0.78,461541,11377,W
286,-2.16,1.17,0.29,27.81,13.56,18.88,-7.2,0.64,1.14,0.31,0.52,-0.15,0.78,461582,11418,W
287,-2.16,1.17,0.29,27.81,13.56,18.88,-7.89,0.83,2.3,0.31,0.52,-0.15,0.78,461622,11458,W
288,-2.16,1.17,0.29,27.81,13.56,18.88,-6.63,2.55,2.07,0.31,0.52,-0.15,0.78,461660,11496,W
289,0.12,-0.42,-2.24,27.81,13.56,18.88,-6.63,2.55,2.07,0.31,0.52,-0.15,0.78,461700,11536,W
290,0.12,-0.42,-2.24,27.81,13.56,18.88,-8.77,5,2.6,0.31,0.52,-0.15,0.78,461741,11577,W
291,-0.54,-0.03,-2.94,27.81,13.56,18.88,-8.77,5,2.6,0.31,0.52,-0.15,0.78,461780,11616,W
292,-0.54,-0.03,-2.94,27.81,13.56,18.88,-9.73,6.61,0.57,0.31,0.52,-0.15,0.78,461821,11657,W
293,-0.54,-0.03,-2.94,27.81,13.56,18.88,-9.58,6.73,-0.58,0.31,0.52,-0.15,0.78,461860,11696,W
294,-0.24,0.28,-2.59,27.81,13.56,18.88,-9.58,6.73,-0.58,0.31,0.52,-0.15,0.78,461901,11737,W
295,-0.66,1.08,-2.02,27.81,13.56,18.88,-9.58,6.73,-0.58,0.31,0.52,-0.15,0.78,461942,11778,W
296,-0.66,1.08,-2.02,27.81,13.56,18.88,-9.12,9.1,3.37,0.31,0.52,-0.15,0.78,461982,11818,W
297,-0.66,1.08,-2.02,27.81,13.56,18.88,-8.39,9.03,3.29,0.31,0.52,-0.15,0.78,462023,11859,W
298,-0.66,1.08,-2.02,27.81,13.56,18.88,-7.28,8.61,4.29,0.31,0.52,-0.15,0.78,462062,11898,W
299,-0.66,1.08,-2.02,27.56,19.19,13.63,-7.28,8.61,4.29,0.31,0.52,-0.15,0.78,462102,11938,W
300,-0.66,1.08,-2.02,27.56,19.19,13.63,-6.44,9.03,1.84,0.31,0.52,-0.15,0.78,462142,11978,W
301,0.71,-1.05,1.61,27.56,19.19,13.63,-6.44,9.03,1.84,0.31,0.52,-0.15,0.78,462182,12018,W
302,0.71,-1.05,1.61,27.56,19.19,13.63,-8.62,2.48,4.71,0.31,0.52,-0.15,0.78,462222,12058,W
303,0.71,-1.05,1.61,27.56,19.19,13.63,-11.72,4.31,5.51,0.31,0.52,-0.15,0.78,462260,12096,W
304,0.03,0.31,0.37,27.56,19.19,13.63,-11.72,4.31,5.51,0.31,0.52,-0.15,0.78,462301,12137,W
305,0.09,0.1,0.05,27.56,19.19,13.63,-11.72,4.31,5.51,0.31,0.52,-0.15,0.78,462341,12177,W
306,0.09,0.1,0.05,27.56,19.19,13.63,-9.08,1.98,2.45,0.31,0.52,-0.15,0.78,462381,12217,W
307,0.09,0.1,0.05,27.56,19.19,13.63,-9.08,2.13,2.68,0.31,0.52,-0.15,0.78,462419,12255,W
308,0.09,0.1,0.05,27.56,19.19,13.63,-9.04,2.13,2.41,0.31,0.52,-0.15,0.78,462457,12293,W
309,-0.09,-0.07,0.08,27.56,19.19,13.63,-9.04,2.13,2.41,0.31,0.52,-0.15,0.78,462497,12333,W
310,0.08,0.08,0.08,27.56,19.19,13.63,-9.04,2.13,2.41,0.31,0.52,-0.15,0.78,462537,12373,W
311,0.08,0.08,0.08,27.56,19.19,13.63,-9.08,2.17,2.37,0.31,0.52,-0.15,0.78,462578,12414,W
312,0.08,0.08,0.08,27.56,19.19,13.63,-9.08,2.21,2.41,0.31,0.52,-0.15,0.78,462617,12453,W
313,0.08,0.08,0.08,27.56,19.19,13.63,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,462655,12491,W
314,-0.03,-0.03,0.11,27.56,19.19,13.63,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,462694,12530,W
315,-0.03,-0.03,0.11,27.56,19.19,13.63,-9.08,2.32,2.45,0.31,0.52,-0.15,0.78,462734,12570,W
316,-0.03,-0.03,0.11,27.56,19.19,13.63,-9.08,2.32,2.49,0.31,0.52,-0.15,0.78,462774,12610,W
317,-0.03,-0.03,0.11,27.56,19.19,13.63,-9.04,2.44,2.45,0.31,0.52,-0.15,0.78,462813,12649,W
318,-0.03,-0.03,0.11,34.31,13,5.63,-9.04,2.44,2.45,0.31,0.52,-0.15,0.78,462853,12689,W
319,-0.03,-0.03,0.11,34.31,13,5.63,-9.04,2.63,2.52,0.31,0.52,-0.15,0.78,462892,12728,W
320,-0.08,0.03,0.38,34.31,13,5.63,-9.04,2.63,2.52,0.31,0.52,-0.15,0.78,462930,12766,W
321,-0.08,0.03,0.38,34.31,13,5.63,-9.08,3.05,2.37,0.31,0.52,-0.15,0.78,462970,12806,W
322,-0.08,0.03,0.38,34.31,13,5.63,-9.46,3.24,2.41,0.31,0.52,-0.15,0.78,463007,12843,W
323,0.17,0.04,1.04,34.31,13,5.63,-9.46,3.24,2.41,0.31,0.52,-0.15,0.78,463048,12884,W
324,0.24,-0.27,1.42,34.31,13,5.63,-9.46,3.24,2.41,0.31,0.52,-0.15,0.78,463087,12923,W
325,0.24,-0.27,1.42,34.31,13,5.63,-11.03,4.85,2.95,0.31,0.52,-0.15,0.78,463125,12961,W
326,0.24,-0.27,1.42,34.31,13,5.63,-10.04,5.46,2.45,0.31,0.52,-0.15,0.78,463164,13000,W
327,0.24,-0.27,1.42,34.31,13,5.63,-10.5,6.38,2.3,0.31,0.52,-0.15,0.78,463203,13039,W
328,-0.13,0.56,3.58,34.31,13,5.63,-10.5,6.38,2.3,0.31,0.52,-0.15,0.78,463242,13078,W
329,-0.99,1.41,0.95,34.31,13,5.63,-10.5,6.38,2.3,0.31,0.52,-0.15,0.78,463281,13117,W
330,-0.99,1.41,0.95,34.31,13,5.63,-7.66,0.37,1.61,0.31,0.52,-0.15,0.78,463321,13157,W
331,-0.99,1.41,0.95,34.31,13,5.63,-7.13,0.18,1.53,0.31,0.52,-0.15,0.78,463358,13194,W
332,0.53,0.01,-1.43,34.31,13,5.63,-7.13,0.18,1.53,0.31,0.52,-0.15,0.78,463398,13234,W
333,0.26,-0.15,-1.92,34.31,13,5.63,-7.13,0.18,1.53,0.31,0.52,-0.15,0.78,463437,13273,W
334,0.26,-0.15,-1.92,34.31,13,5.63,-7.66,5.39,2.95,0.31,0.52,-0.15,0.78,463477,13313,W
335,0.26,-0.15,-1.92,34.31,13,5.63,-8.46,5.46,2.11,0.31,0.52,-0.15,0.78,463518,13354,W
336,0.26,-0.15,-1.92,34.31,13,5.63,-9.31,5.81,1.57,0.31,0.52,-0.15,0.78,463557,13393,W
337,0.16,-0.12,-2.27,34.31,13,5.63,-9.31,5.81,1.57,0.31,0.52,-0.15,0.78,463597,13433,W
338,0.16,-0.12,-2.27,34.31,13,5.63,-9.04,6.73,1.91,0.31,0.52,-0.15,0.78,463636,13472,W
339,0.16,-0.12,-2.27,34.31,13,5.63,-9.08,6.61,2.18,0.31,0.52,-0.15,0.78,463676,13512,W
340,0.16,-0.12,-2.27,34.31,13,5.63,-9.16,6.27,2.22,0.31,0.52,-0.15,0.78,463716,13552,W
341,0.16,-0.12,-2.27,34.31,13,5.63,-9.58,6.5,2.64,0.31,0.52,-0.15,0.78,463753,13589,W
342,-0.06,0.23,-1.39,34.31,13,5.63,-9.58,6.5,2.64,0.31,0.52,-0.15,0.78,463793,13629,W
343,-0.06,0.23,-1.39,34.31,13,5.63,-7.13,7.42,2.37,0.31,0.52,-0.15,0.78,463833,13669,W
344,-0.06,0.23,-1.39,34.31,13,5.63,-5.59,9.68,3.98,0.31,0.52,-0.15,0.78,463872,13708,W
345,-0.06,0.23,-1.39,34.31,13,5.63,-10.57,-2.01,1.72,0.31,0.52,-0.15,0.78,463909,13745,W
346,0.43,-0.1,1.68,34.31,13,5.63,-10.57,-2.01,1.72,0.31,0.52,-0.15,0.78,463950,13786,W
347,0.43,-0.1,1.68,34.31,13,5.63,-12.18,3.82,4.82,0.31,0.52,-0.15,0.78,463991,13827,W
348,0.08,0.06,0.23,34.31,13,5.63,-12.18,3.82,4.82,0.31,0.52,-0.15,0.78,464031,13867,W
349,0.08,0.06,0.23,34.31,13,5.63,-9.35,2.09,2.41,0.31,0.52,-0.15,0.78,464070,13906,W
350,0.08,0.06,0.23,34.31,13,5.63,-9.16,1.86,2.41,0.31,0.52,-0.15,0.78,464108,13944,W
351,0.05,0.06,-0.02,34.31,13,5.63,-9.16,1.86,2.41,0.31,0.52,-0.15,0.78,464148,13984,W
352,0.05,0.08,0.01,34.31,13,5.63,-9.16,1.86,2.41,0.31,0.52,-0.15,0.78,464187,14023,W
353,0.05,0.08,0.01,34.31,13,5.63,-9.2,1.86,2.3,0.31,0.52,-0.15,0.78,464226,14062,W
354,0.05,0.08,0.01,34.31,13,5.63,-9.2,1.82,2.3,0.31,0.52,-0.15,0.78,464266,14102,W
355,0.05,0.08,0.01,34.31,13,5.63,-9.16,1.98,2.56,0.31,0.52,-0.15,0.78,464303,14139,W
356,0,-0.01,0.04,34.31,13,5.63,-9.16,1.98,2.56,0.31,0.52,-0.15,0.78,464342,14178,W
357,0,-0.01,0.04,34.31,13,5.63,-9.16,1.94,2.52,0.31,0.52,-0.15,0.78,464380,14216,W
358,0,-0.01,0.04,34.31,13,5.63,-9.12,2.02,2.49,0.31,0.52,-0.15,0.78,464419,14255,W
359,0,-0.01,0.04,34.31,13,5.63,-9.2,1.82,2.64,0.31,0.52,-0.15,0.78,464457,14293,W
360,-0.1,0.02,0.05,34.31,13,5.63,-9.2,1.82,2.64,0.31,0.52,-0.15,0.78,464497,14333,W
361,-0.01,0,0.12,34.31,13,5.63,-9.2,1.82,2.64,0.31,0.52,-0.15,0.78,464536,14372,W
362,-0.01,0,0.12,34.31,13,5.63,-9.16,2.05,2.41,0.31,0.52,-0.15,0.78,464576,14412,W
363,-0.01,0,0.12,34.31,13,5.63,-9.12,2.05,2.52,0.31,0.52,-0.15,0.78,464616,14452,W
364,-0.01,0,0.12,34.31,13,5.63,-9.08,2.21,2.37,0.31,0.52,-0.15,0.78,464654,14490,W
365,-0.1,-0.11,0.23,34.31,13,5.63,-9.08,2.21,2.37,0.31,0.52,-0.15,0.78,464693,14529,W
366,-0.1,-0.11,0.23,34.31,13,5.63,-9.04,2.52,2.49,0.31,0.52,-0.15,0.78,464732,14568,W
367,-0.1,-0.11,0.23,34.31,13,5.63,-9.27,2.82,2.6,0.31,0.52,-0.15,0.78,464773,14609,W
368,-0.1,-0.11,0.23,34.31,13,5.63,-10,2.82,3.25,0.31,0.52,-0.15,0.78,464812,14648,W
369,-0.1,-0.11,0.23,31.38,7.19,16.5,-10,2.82,3.25,0.31,0.52,-0.15,0.78,464850,14686,W
370,-0.1,-0.11,0.23,31.38,7.19,16.5,-10.42,3.97,3.33,0.31,0.52,-0.15,0.78,464890,14726,W
371,-0.1,-0.11,0.23,31.38,7.19,16.5,-9.27,4.93,2.56,0.31,0.52,-0.15,0.78,464930,14766,W
372,-0.1,-0.11,0.23,31.38,7.19,16.5,-10.73,6.34,3.64,0.31,0.52,-0.15,0.78,464970,14806,W
373,-0.1,-0.11,0.23,31.38,7.19,16.5,-9.04,0.25,3.64,0.31,0.52,-0.15,0.78,465008,14844,W
374,-0.84,1.01,-0.06,31.38,7.19,16.5,-9.04,0.25,3.64,0.31,0.52,-0.15,0.78,465049,14885,W
375,0.47,-0.55,-1.68,31.38,7.19,16.5,-9.04,0.25,3.64,0.31,0.52,-0.15,0.78,465089,14925,W
376,0.47,-0.55,-1.68,31.38,7.19,16.5,-7.09,4.05,1.34,0.31,0.52,-0.15,0.78,465129,14965,W
377,0.47,-0.55,-1.68,31.38,7.19,16.5,-6.17,6.15,1.3,0.31,0.52,-0.15,0.78,465169,15005,W
378,0.47,-0.55,-1.68,31.38,7.19,16.5,-7.2,8.07,2.37,0.31,0.52,-0.15,0.78,465207,15043,W
379,-0.21,0.22,-2.01,31.38,7.19,16.5,-7.2,8.07,2.37,0.31,0.52,-0.15,0.78,465247,15083,W
380,-0.01,0.06,-1.49,31.38,7.19,16.5,-7.2,8.07,2.37,0.31,0.52,-0.15,0.78,465287,15123,W
381,-0.01,0.06,-1.49,31.38,7.19,16.5,-7.01,9.6,1.64,0.31,0.52,-0.15,0.78,465327,15163,W
382,-0.01,0.06,-1.49,31.38,7.19,16.5,-10.07,8.64,3.98,0.31,0.52,-0.15,0.78,465368,15204,W
383,-0.01,0.06,-1.49,31.38,7.19,16.5,-8.5,-0.44,3.87,0.31,0.52,-0.15,0.78,465405,15241,W
384,0.36,-0.25,-0.31,31.38,7.19,16.5,-8.89,2.78,2.71,0.31,0.52,-0.15,0.78,465487,15323,W
385,-0.07,0.21,-0.15,31.38,7.19,16.5,-8.89,2.78,2.71,0.31,0.52,-0.15,0.78,465527,15363,W
386,-0.07,0.21,-0.15,31.38,7.19,16.5,-9.08,2.29,2.41,0.31,0.52,-0.15,0.78,465566,15402,W
387,-0.07,0.21,-0.15,31.38,7.19,16.5,-9.08,2.29,2.37,0.31,0.52,-0.15,0.78,465605,15441,W
388,-0.04,0,-0.01,31.38,7.19,16.5,-9.08,2.29,2.37,0.31,0.52,-0.15,0.78,465645,15481,W
389,-0.01,0,-0.01,31.38,7.19,16.5,-9.08,2.29,2.37,0.31,0.52,-0.15,0.78,465686,15522,W
390,-0.01,0,-0.01,31.38,7.19,16.5,-9.08,2.29,2.45,0.31,0.52,-0.15,0.78,465725,15561,W
391,-0.01,0,-0.01,31.38,7.19,16.5,-9.08,2.29,2.41,0.31,0.52,-0.15,0.78,465765,15601,W
392,-0.01,0,-0.01,31.38,7.19,16.5,-9.08,2.29,2.41,0.31,0.52,-0.15,0.78,465803,15639,W
393,-0.05,-0.03,-0.01,31.38,7.19,16.5,-9.08,2.29,2.41,0.31,0.52,-0.15,0.78,465842,15678,W
394,-0.01,-0.01,0,31.38,7.19,16.5,-9.08,2.29,2.41,0.31,0.52,-0.15,0.78,465882,15718,T
395,-0.01,-0.01,0,31.38,7.19,16.5,-9.12,2.29,2.45,0.31,0.52,-0.15,0.78,465922,15758,T
396,-0.01,-0.01,0,31.38,7.19,16.5,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,465960,15796,T
397,0.02,0,0,31.38,7.19,16.5,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,466000,15836,T
398,0,-0.02,0.02,31.38,7.19,16.5,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,466039,15875,T
399,0,-0.02,0.02,31.38,7.19,16.5,-9.12,2.25,2.45,0.31,0.52,-0.15,0.78,466079,15915,T
400,0,-0.02,0.02,31.38,7.19,16.5,-9.08,2.29,2.45,0.31,0.52,-0.15,0.78,466119,15955,T
401,0,-0.02,0.02,31.38,7.19,16.5,-9.12,2.29,2.45,0.31,0.52,-0.15,0.78,466157,15993,T
402,0.01,0,0.01,31.38,7.19,16.5,-9.12,2.29,2.45,0.31,0.52,-0.15,0.78,466197,16033,T
403,0.01,0,0.01,31.38,7.19,16.5,-9.08,2.29,2.45,0.31,0.52,-0.15,0.78,466238,16074,T
404,-0.01,0,0,31.38,7.19,16.5,-9.08,2.29,2.45,0.31,0.52,-0.15,0.78,466277,16113,T
405,-0.01,0,0,31.38,7.19,16.5,-9.12,2.25,2.45,0.31,0.52,-0.15,0.78,466317,16153,T
406,-0.01,0,0,31.38,7.19,16.5,-9.08,2.25,2.45,0.31,0.52,-0.15,0.78,466355,16191,T
407,0.01,0,0.01,31.38,7.19,16.5,-9.08,2.25,2.45,0.31,0.52,-0.15,0.78,466396,16232,T
408,0,0,0,31.38,7.19,16.5,-9.08,2.25,2.45,0.31,0.52,-0.15,0.78,466435,16271,T
409,0,0,0,31.38,7.19,16.5,-9.12,2.25,2.45,0.31,0.52,-0.15,0.78,466472,16308,T
410,0,0,0,31.38,7.19,16.5,-9.08,2.25,2.45,0.31,0.52,-0.15,0.78,466510,16346,T
411,0,0,0,21.75,19.88,3.63,-9.08,2.25,2.45,0.31,0.52,-0.15,0.78,466550,16386,T
412,-0.01,-0.01,0,21.75,19.88,3.63,-9.08,2.25,2.45,0.31,0.52,-0.15,0.78,466589,16425,T
413,0.01,0,0,21.75,19.88,3.63,-9.08,2.25,2.45,0.31,0.52,-0.15,0.78,466629,16465,T
414,0.01,0,0,21.75,19.88,3.63,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,466668,16504,T
415,0.01,0,0,21.75,19.88,3.63,-9.08,2.25,2.41,0.31,0.52,-0.15,0.78,466706,16542,T
416,-0.01,-0.01,0.01,21.75,19.88,3.63,-9.08,2.25,2.41,0.31,0.52,-0.15,0.78,466746,16582,T
417,-0.01,-0.01,0.01,21.75,19.88,3.63,-9.08,2.25,2.41,0.31,0.52,-0.15,0.78,466786,16622,T
418,-0.01,-0.01,0.01,21.75,19.88,3.63,-9.08,2.29,2.45,0.31,0.52,-0.15,0.78,466825,16661,T
419,-0.01,-0.01,0.01,21.75,19.88,3.63,-9.12,2.29,2.45,0.31,0.52,-0.15,0.78,466865,16701,T
420,-0.01,-0.01,0.01,21.75,19.88,3.63,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,466902,16738,T
421,0.01,-0.01,0.01,21.75,19.88,3.63,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,466941,16777,T
422,0.01,-0.01,0.01,21.75,19.88,3.63,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,466979,16815,T
423,0.01,-0.01,0.01,21.75,19.88,3.63,-9.08,2.29,2.45,0.31,0.52,-0.15,0.78,467019,16855,T
424,0.01,-0.01,0.01,21.75,19.88,3.63,-9.12,2.25,2.45,0.31,0.52,-0.15,0.78,467057,16893,T
425,0.01,-0.01,0.01,21.56,21.19,5.75,-9.12,2.25,2.45,0.31,0.52,-0.15,0.78,467096,16932,T
426,0.01,0,-0.02,21.56,21.19,5.75,-9.12,2.25,2.45,0.31,0.52,-0.15,0.78,467136,16972,T
427,0.01,0,-0.02,21.56,21.19,5.75,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,467176,17012,T
428,0.01,0,-0.02,21.56,21.19,5.75,-9.12,2.21,2.41,0.31,0.52,-0.15,0.78,467216,17052,T
429,0.01,0,-0.02,21.56,21.19,5.75,-9.12,2.21,2.41,0.31,0.52,-0.15,0.78,467253,17089,T
430,0,0.04,-0.04,21.56,21.19,5.75,-9.12,2.21,2.41,0.31,0.52,-0.15,0.78,467292,17128,T
431,0,0.04,-0.04,21.56,21.19,5.75,-9.12,2.17,2.41,0.31,0.52,-0.15,0.78,467331,17167,T
432,0,0.04,-0.04,21.56,21.19,5.75,-9.12,2.21,2.33,0.31,0.52,-0.15,0.78,467371,17207,T
433,0,0.04,-0.04,21.56,21.19,5.75,-9.16,2.17,2.3,0.31,0.52,-0.15,0.78,467408,17244,T
434,-0.02,-0.02,0,21.56,21.19,5.75,-9.16,2.17,2.3,0.31,0.52,-0.15,0.78,467448,17284,T
435,-0.02,-0.02,0,21.56,21.19,5.75,-9.16,2.17,2.33,0.31,0.52,-0.15,0.78,467489,17325,T
436,-0.04,0.01,0.02,21.56,21.19,5.75,-9.16,2.17,2.33,0.31,0.52,-0.15,0.78,467529,17365,T
437,-0.04,0.01,0.02,21.56,21.19,5.75,-9.12,2.17,2.37,0.31,0.52,-0.15,0.78,467569,17405,T
438,-0.04,0.01,0.02,21.56,21.19,5.75,-9.16,2.13,2.33,0.31,0.52,-0.15,0.78,467607,17443,T
439,-0.01,-0.01,0.05,21.56,21.19,5.75,-9.16,2.13,2.33,0.31,0.52,-0.15,0.78,467647,17483,T
440,0,-0.03,0.07,21.56,21.19,5.75,-9.16,2.13,2.33,0.31,0.52,-0.15,0.78,467687,17523,T
441,0,-0.03,0.07,21.56,21.19,5.75,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,467727,17563,T
442,0,-0.03,0.07,21.56,21.19,5.75,-9.08,2.25,2.41,0.31,0.52,-0.15,0.78,467767,17603,T
443,0,-0.03,0.07,21.56,21.19,5.75,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,467805,17641,T
444,0,-0.06,0.03,21.56,21.19,5.75,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,467845,17681,T
445,0,-0.02,0.01,21.56,21.19,5.75,-9.12,2.25,2.41,0.31,0.52,-0.15,0.78,467883,17719,T
446,0,-0.02,0.01,21.56,21.19,5.75,-9.12,2.29,2.41,0.31,0.52,-0.15,0.78,467922,17758,T
447,0,-0.02,0.01,21.56,21.19,5.75,-9.08,2.29,2.49,0.31,0.52,-0.15,0.78,467961,17797,T
448,0,-0.02,0.01,22.88,20.25,5,-9.08,2.29,2.49,0.31,0.52,-0.15,0.78,467999,17835,T
449,0.04,-0.01,-0.03,22.88,20.25,5,-9.08,2.29,2.49,0.31,0.52,-0.15,0.78,468039,17875,T
450,0.04,-0.01,-0.03,22.88,20.25,5,-9.12,2.29,2.45,0.31,0.52,-0.15,0.78,468079,17915,T
451,0.04,-0.01,-0.03,22.88,20.25,5,-9.12,2.25,2.49,0.31,0.52,-0.15,0.78,468120,17956,T
452,0.04,-0.01,-0.03,22.88,20.25,5,-9.12,2.21,2.49,0.31,0.52,-0.15,0.78,468158,17994,T
453,-0.02,-0.06,0,22.88,20.25,5,-9.12,2.21,2.49,0.31,0.52,-0.15,0.78,468197,18033,W
454,-0.02,-0.06,0,22.88,20.25,5,-9.08,2.29,2.6,0.31,0.52,-0.15,0.78,468239,18075,W
455,-0.01,-0.02,-0.08,22.88,20.25,5,-9.08,2.29,2.6,0.31,0.52,-0.15,0.78,468279,18115,W
456,-0.01,-0.02,-0.08,22.88,20.25,5,-9.35,2.36,2.45,0.31,0.52,-0.15,0.78,468320,18156,W
457,-0.01,-0.02,-0.08,22.88,20.25,5,-9.54,2.25,2.14,0.31,0.52,-0.15,0.78,468358,18194,W
458,0.98,0.02,-0.68,22.88,20.25,5,-9.54,2.25,2.14,0.31,0.52,-0.15,0.78,468399,18235,W
459,2.82,-0.44,-1.55,22.88,20.25,5,-9.54,2.25,2.14,0.31,0.52,-0.15,0.78,468439,18275,W
460,2.82,-0.44,-1.55,22.88,20.25,5,-10.07,1.02,-1.42,0.31,0.52,-0.15,0.78,468478,18314,W
461,2.82,-0.44,-1.55,22.88,20.25,5,-9.54,2.59,-0.31,0.31,0.52,-0.15,0.78,468520,18356,W
462,2.82,-0.44,-1.55,22.88,20.25,5,-6.59,5.16,-1.07,0.31,0.52,-0.15,0.78,468558,18394,W
463,5.8,-1.16,-1.14,22.88,20.25,5,-6.59,5.16,-1.07,0.31,0.52,-0.15,0.78,468599,18435,W
464,6.14,-1.44,-1.19,22.88,20.25,5,-6.59,5.16,-1.07,0.31,0.52,-0.15,0.78,468639,18475,W
465,6.14,-1.44,-1.19,22.88,20.25,5,-8.39,4.16,2.41,0.31,0.52,-0.15,0.78,468679,18515,W
466,6.14,-1.44,-1.19,22.88,20.25,5,-8.7,4.47,3.48,0.31,0.52,-0.15,0.78,468719,18555,W
467,6.14,-1.44,-1.19,22.88,20.25,5,-7.51,5.23,2.52,0.31,0.52,-0.15,0.78,468757,18593,W
468,3.8,-0.78,-1.15,22.88,20.25,5,-7.51,5.23,2.52,0.31,0.52,-0.15,0.78,468797,18633,W
469,3.8,-0.78,-1.15,22.88,20.25,5,-6.47,6.61,2.45,0.31,0.52,-0.15,0.78,468838,18674,W
470,1.42,-0.9,-0.72,22.88,20.25,5,-6.47,6.61,2.45,0.31,0.52,-0.15,0.78,468878,18714,W
471,1.42,-0.9,-0.72,22.88,20.25,5,-7.7,5.43,0.95,0.31,0.52,-0.15,0.78,468918,18754,W
472,1.42,-0.9,-0.72,22.88,20.25,5,-9.27,1.59,2.3,0.31,0.52,-0.15,0.78,468956,18792,W
473,-0.74,-0.11,-0.45,22.88,20.25,5,-9.27,1.59,2.3,0.31,0.52,-0.15,0.78,468996,18832,W
474,0.08,0.37,-0.13,22.88,20.25,5,-9.27,1.59,2.3,0.31,0.52,-0.15,0.78,469037,18873,W
475,0.08,0.37,-0.13,22.88,20.25,5,-9.04,2.13,2.37,0.31,0.52,-0.15,0.78,469075,18911,W
