,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direc1ion,Sensor 1ime,1ime,Label
597,0.1,0.01,-0.07,8.38,-48.31,52.25,-9.2,1.16,4.01,0.54,0.18,-0.8,0.17,320160,23908,0
598,0.1,0.01,-0.07,8.38,-48.31,52.25,-8.73,0.82,4.51,0.54,0.18,-0.8,0.17,320200,23948,0
599,0.1,0.01,-0.07,8.38,-48.31,52.25,-8.93,0.78,4.24,0.54,0.18,-0.8,0.17,320240,23988,0
600,0.1,0.01,-0.07,8.38,-48.31,52.25,-8.96,0.7,4.32,0.54,0.18,-0.8,0.17,320278,24026,0
601,0.08,-0.01,-0.25,8.38,-48.31,52.25,-8.96,0.7,4.32,0.54,0.18,-0.8,0.17,320318,24066,0
602,0.05,-0.12,-0.1,8.38,-48.31,52.25,-8.96,0.7,4.32,0.54,0.18,-0.8,0.17,320358,24106,0
603,0.05,-0.12,-0.1,8.38,-48.31,52.25,-8.81,0.36,4.4,0.54,0.18,-0.8,0.17,320400,24148,0
604,0.05,-0.12,-0.1,8.38,-48.31,52.25,-8.81,0.4,4.43,0.54,0.18,-0.8,0.17,320440,24188,0
605,0.05,-0.12,-0.1,8.38,-48.31,52.25,-8.81,0.44,4.4,0.54,0.18,-0.8,0.17,320479,24227,0
606,0.02,-0.07,-0.02,8.38,-48.31,52.25,-8.81,0.44,4.4,0.54,0.18,-0.8,0.17,320519,24267,0
607,0.02,-0.07,-0.02,8.38,-48.31,52.25,-8.62,0.44,4.66,0.54,0.18,-0.8,0.17,320560,24308,0
608,-0.02,-0.02,0.05,8.38,-48.31,52.25,-8.62,0.44,4.66,0.54,0.18,-0.8,0.17,320600,24348,0
609,-0.02,-0.02,0.05,8.38,-48.31,52.25,-8.66,0.36,4.55,0.54,0.18,-0.8,0.17,320640,24388,0
610,-0.02,-0.02,0.05,8.38,-48.31,52.25,-8.77,0.44,4.47,0.54,0.18,-0.8,0.17,320678,24426,0
611,0,-0.06,0.03,8.38,-48.31,52.25,-8.77,0.44,4.47,0.54,0.18,-0.8,0.17,320719,24467,0
612,0,-0.02,0.01,8.38,-48.31,52.25,-8.77,0.44,4.47,0.54,0.18,-0.8,0.17,320758,24506,0
613,0,-0.02,0.01,8.38,-48.31,52.25,-8.62,0.47,4.66,0.54,0.18,-0.8,0.17,320799,24547,0
614,0,-0.02,0.01,8.38,-48.31,52.25,-8.58,0.47,4.74,0.54,0.18,-0.8,0.17,320840,24588,0
615,0,-0.02,0.01,8.38,-48.31,52.25,-8.62,0.47,4.7,0.54,0.18,-0.8,0.17,320879,24627,0
616,-0.04,0.09,0.02,8.38,-48.31,52.25,-8.62,0.47,4.7,0.54,0.18,-0.8,0.17,320919,24667,0
617,-0.04,0.09,0.02,8.38,-48.31,52.25,-8.81,0.47,4.36,0.54,0.18,-0.8,0.17,320959,24707,0
618,-0.04,0.09,0.02,8.38,-48.31,52.25,-8.62,0.47,4.59,0.54,0.18,-0.8,0.17,321000,24748,0
619,-0.04,0.09,0.02,8.38,-48.31,52.25,-8.7,0.4,4.47,0.54,0.18,-0.8,0.17,321039,24787,0
620,-0.04,0.09,0.02,8.38,-48.31,52.25,-8.73,0.4,4.47,0.54,0.18,-0.8,0.17,321077,24825,0
621,-0.01,0.07,0.1,8.38,-48.31,52.25,-8.73,0.4,4.47,0.54,0.18,-0.8,0.17,321118,24866,0
622,-0.09,-0.28,0.45,8.38,-48.31,52.25,-8.73,0.4,4.47,0.54,0.18,-0.8,0.17,321158,24906,0
623,-0.09,-0.28,0.45,8.38,-48.31,52.25,-17.93,-2.17,3.21,0.54,0.18,-0.8,0.17,321199,24947,0
624,-0.09,-0.28,0.45,8.38,-48.31,52.25,-8.7,-3.82,-1.77,0.54,0.18,-0.8,0.17,321240,24988,0
625,-0.09,-0.28,0.45,8.38,-48.31,52.25,-12.18,-4.28,-1,0.54,0.18,-0.8,0.17,321280,25028,0
626,1.86,0.36,-1.45,8.38,-48.31,52.25,-12.18,-4.28,-1,0.54,0.18,-0.8,0.17,321320,25068,0
627,1.06,0.3,-1.72,8.38,-48.31,52.25,-12.18,-4.28,-1,0.54,0.18,-0.8,0.17,321361,25109,0
628,1.06,0.3,-1.72,8.38,-48.31,52.25,-10.19,-1.55,1.52,0.54,0.18,-0.8,0.17,321403,25151,0
629,1.1,0.58,-1.5,8.38,-48.31,52.25,-10.19,-1.55,1.52,0.54,0.18,-0.8,0.17,321443,25191,0
630,1.1,0.58,-1.5,8.38,-48.31,52.25,-11,2.16,5.28,0.54,0.18,-0.8,0.17,321483,25231,0
631,1.1,0.58,-1.5,8.38,-48.31,52.25,-10.11,1.66,5.32,0.54,0.18,-0.8,0.17,321522,25270,0
632,-0.3,0.87,-1.18,8.38,-48.31,52.25,-10.11,1.66,5.32,0.54,0.18,-0.8,0.17,321562,25310,0
633,-0.51,1.02,-1.7,8.38,-48.31,52.25,-10.11,1.66,5.32,0.54,0.18,-0.8,0.17,321602,25350,0
634,-0.51,1.02,-1.7,8.38,-48.31,52.25,-7.74,1.2,3.94,0.54,0.18,-0.8,0.17,321642,25390,0
635,-0.51,1.02,-1.7,8.38,-48.31,52.25,-8.54,1.55,4.28,0.54,0.18,-0.8,0.17,321681,25429,0
636,-0.51,1.02,-1.7,23.69,-101.19,-1.5,-8.54,1.55,4.28,0.54,0.18,-0.8,0.17,321721,25469,0
637,-0.37,0.17,-0.36,23.69,-101.19,-1.5,-8.54,1.55,4.28,0.54,0.18,-0.8,0.17,321761,25509,0
638,-0.37,0.17,-0.36,23.69,-101.19,-1.5,-6.82,0.4,3.75,0.54,0.18,-0.8,0.17,321802,25550,0
639,-0.37,0.17,-0.36,23.69,-101.19,-1.5,-7.05,0.74,4.09,0.54,0.18,-0.8,0.17,321843,25591,0
640,-0.37,0.17,-0.36,23.69,-101.19,-1.5,-9.43,-4.43,-0.35,0.54,0.18,-0.8,0.17,321884,25632,0
641,-0.37,0.17,-0.36,23.69,-101.19,-1.5,-9.27,-1.86,2.79,0.54,0.18,-0.8,0.17,321925,25673,0
642,0.79,-0.81,1.96,23.69,-101.19,-1.5,-9.27,-1.86,2.79,0.54,0.18,-0.8,0.17,321968,25716,0
643,0.88,-1.12,0.78,23.69,-101.19,-1.5,-9.27,-1.86,2.79,0.54,0.18,-0.8,0.17,322009,25757,0
644,0.88,-1.12,0.78,23.69,-101.19,-1.5,-9.96,0.78,4.21,0.54,0.18,-0.8,0.17,322050,25798,0
645,0.88,-1.12,0.78,23.69,-101.19,-1.5,-7.66,0.25,6.62,0.54,0.18,-0.8,0.17,322091,25839,0
646,0.88,-1.12,0.78,23.69,-101.19,-1.5,-8.43,0.4,5.7,0.54,0.18,-0.8,0.17,322129,25877,0
647,0.13,0.08,0.2,23.69,-101.19,-1.5,-8.43,0.4,5.7,0.54,0.18,-0.8,0.17,322170,25918,0
648,0.04,0.27,0.23,23.69,-101.19,-1.5,-8.43,0.4,5.7,0.54,0.18,-0.8,0.17,322210,25958,0
649,0.04,0.27,0.23,23.69,-101.19,-1.5,-9,0.44,4.32,0.54,0.18,-0.8,0.17,322250,25998,0
650,0.04,0.27,0.23,23.69,-101.19,-1.5,-8.93,0.63,4.36,0.54,0.18,-0.8,0.17,322290,26038,0
651,0.04,0.27,0.23,23.69,-101.19,-1.5,-8.81,0.74,4.4,0.54,0.18,-0.8,0.17,322329,26077,0
652,-0.05,-0.08,0.28,23.69,-101.19,-1.5,-8.81,0.74,4.4,0.54,0.18,-0.8,0.17,322369,26117,0
653,-0.05,-0.08,0.28,23.69,-101.19,-1.5,-8.66,0.97,4.66,0.54,0.18,-0.8,0.17,322410,26158,0
654,-0.07,-0.08,0.23,23.69,-101.19,-1.5,-8.66,0.97,4.66,0.54,0.18,-0.8,0.17,322451,26199,0
655,-0.07,-0.08,0.23,23.69,-101.19,-1.5,-8.7,1.09,4.47,0.54,0.18,-0.8,0.17,322492,26240,0
656,-0.07,-0.08,0.23,23.69,-101.19,-1.5,-8.54,1.13,4.7,0.54,0.18,-0.8,0.17,322533,26281,0
657,-0.07,-0.08,0.23,5.31,-90,14.31,-8.54,1.13,4.7,0.54,0.18,-0.8,0.17,322573,26321,0
658,0.11,-0.13,0.72,5.31,-90,14.31,-8.54,1.13,4.7,0.54,0.18,-0.8,0.17,322612,26360,0
659,0.11,-0.13,0.72,5.31,-90,14.31,-9.23,1.01,4.86,0.54,0.18,-0.8,0.17,322653,26401,0
660,0.89,-0.51,2.49,5.31,-90,14.31,-9.23,1.01,4.86,0.54,0.18,-0.8,0.17,322692,26440,0
661,0.89,-0.51,2.49,5.31,-90,14.31,-12.91,1.63,6.31,0.54,0.18,-0.8,0.17,322729,26477,0
662,0.89,-0.51,2.49,-1.06,-73.81,19.44,-12.91,1.63,6.31,0.54,0.18,-0.8,0.17,322768,26516,0
663,0.89,-0.51,2.49,-1.06,-73.81,19.44,-20.15,3.96,6.62,0.54,0.18,-0.8,0.17,322810,26558,0
664,-0.73,0.37,-1.05,-1.06,-73.81,19.44,-20.15,3.96,6.62,0.54,0.18,-0.8,0.17,322850,26598,0
665,-0.73,0.37,-1.05,-1.06,-73.81,19.44,-6.21,-2.29,2.02,0.54,0.18,-0.8,0.17,322891,26639,0
666,-0.73,0.37,-1.05,-1.06,-73.81,19.44,-6.4,-1.94,1.41,0.54,0.18,-0.8,0.17,322931,26679,0
667,-0.73,0.37,-1.05,1.56,-78.5,28.63,-6.4,-1.94,1.41,0.54,0.18,-0.8,0.17,322971,26719,0
668,-1.3,0.98,-2.71,1.56,-78.5,28.63,-6.4,-1.94,1.41,0.54,0.18,-0.8,0.17,323011,26759,0
669,-1.3,0.98,-2.71,1.56,-78.5,28.63,-8.7,3.62,5.2,0.54,0.18,-0.8,0.17,323051,26799,0
670,-1.3,0.98,-2.71,1.56,-78.5,28.63,-9.31,5.42,5.97,0.54,0.18,-0.8,0.17,323092,26840,0
671,-1.3,0.98,-2.71,1.56,-78.5,28.63,-10.92,6.72,8.04,0.54,0.18,-0.8,0.17,323131,26879,0
672,-1.3,0.98,-2.71,67.94,-122.38,24.31,-10.92,6.72,8.04,0.54,0.18,-0.8,0.17,323170,26918,0
673,-0.85,0.91,-2.04,67.94,-122.38,24.31,-10.92,6.72,8.04,0.54,0.18,-0.8,0.17,323211,26959,0
674,-0.85,0.91,-2.04,67.94,-122.38,24.31,-9.7,5.84,5.93,0.54,0.18,-0.8,0.17,323254,27002,0
675,-0.85,0.91,-2.04,67.94,-122.38,24.31,-6.25,6.72,4.93,0.54,0.18,-0.8,0.17,323296,27044,0
676,-0.85,0.91,-2.04,67.94,-122.38,24.31,-6.17,7.14,4.93,0.54,0.18,-0.8,0.17,323337,27085,0
677,-0.85,0.91,-2.04,67.94,-122.38,24.31,-7.28,7.02,4.36,0.54,0.18,-0.8,0.17,323377,27125,0
678,0.39,-1.61,2.03,67.94,-122.38,24.31,-7.28,7.02,4.36,0.54,0.18,-0.8,0.17,323419,27167,0
679,0.79,-1.33,1.05,67.94,-122.38,24.31,-7.28,7.02,4.36,0.54,0.18,-0.8,0.17,323460,27208,0
680,0.79,-1.33,1.05,67.94,-122.38,24.31,-11.04,1.78,4.82,0.54,0.18,-0.8,0.17,323501,27249,0
681,0.79,-1.33,1.05,67.94,-122.38,24.31,-8.2,0.44,6.12,0.54,0.18,-0.8,0.17,323540,27288,0
682,0.79,-1.33,1.05,67.94,-122.38,24.31,-8.39,0.28,5.09,0.54,0.18,-0.8,0.17,323580,27328,0
683,0.79,-1.33,1.05,75.69,-123.56,25.06,-8.39,0.28,5.09,0.54,0.18,-0.8,0.17,323619,27367,0
684,0.79,-1.33,1.05,75.69,-123.56,25.06,-8.7,0.51,4.74,0.54,0.18,-0.8,0.17,323660,27408,0
685,0.03,0.03,0.3,75.69,-123.56,25.06,-8.7,0.51,4.74,0.54,0.18,-0.8,0.17,323700,27448,0
686,0.03,0.03,0.3,75.69,-123.56,25.06,-8.81,0.7,4.47,0.54,0.18,-0.8,0.17,323740,27488,0
687,0.03,0.03,0.3,75.69,-123.56,25.06,-8.62,0.74,4.78,0.54,0.18,-0.8,0.17,323780,27528,0
688,0.03,0.03,0.3,72.56,-123.81,26.69,-8.62,0.74,4.78,0.54,0.18,-0.8,0.17,323820,27568,0
689,0.08,0.05,0.3,72.56,-123.81,26.69,-8.62,0.74,4.78,0.54,0.18,-0.8,0.17,323860,27608,0
690,0.08,0.05,0.3,72.56,-123.81,26.69,-8.62,1.16,4.7,0.54,0.18,-0.8,0.17,323900,27648,0
691,0.08,0.05,0.3,72.56,-123.81,26.69,-8.89,1.24,4.32,0.54,0.18,-0.8,0.17,323940,27688,0
692,0.08,0.05,0.3,72.56,-123.81,26.69,-9.04,1.24,4.47,0.54,0.18,-0.8,0.17,323979,27727,0
693,0.08,0.05,0.3,68.25,-128.06,27.56,-9.04,1.24,4.47,0.54,0.18,-0.8,0.17,324019,27767,0
694,0.08,0.05,0.3,68.25,-128.06,27.56,-8.89,2.05,4.82,0.54,0.18,-0.8,0.17,324058,27806,0
695,0.08,0.05,0.3,68.25,-128.06,27.56,-9.2,2.27,4.51,0.54,0.18,-0.8,0.17,324099,27847,0
696,0.08,0.05,0.3,68.25,-128.06,27.56,-11.8,1.82,6.04,0.54,0.18,-0.8,0.17,324139,27887,0
697,0.08,0.05,0.3,68.25,-128.06,27.56,-16.74,2.43,7.42,0.54,0.18,-0.8,0.17,324177,27925,0
698,1.75,-1.04,5.68,68.25,-128.06,27.56,-16.74,2.43,7.42,0.54,0.18,-0.8,0.17,324218,27966,0
699,-0.68,-0.51,-0.77,68.25,-128.06,27.56,-16.74,2.43,7.42,0.54,0.18,-0.8,0.17,324259,28007,0
700,-0.68,-0.51,-0.77,68.25,-128.06,27.56,-5.29,-2.9,0.95,0.54,0.18,-0.8,0.17,324301,28049,0
701,-0.68,-0.51,-0.77,68.25,-128.06,27.56,-7.59,-1.9,0.53,0.54,0.18,-0.8,0.17,324343,28091,0
702,-0.68,-0.51,-0.77,68.25,-128.06,27.56,-5.79,4.23,4.51,0.54,0.18,-0.8,0.17,324385,28133,0
703,-0.68,-0.51,-0.77,68.25,-128.06,27.56,-8.89,5.26,5.93,0.54,0.18,-0.8,0.17,324425,28173,0
704,-1.37,0.74,-3.65,68.25,-128.06,27.56,-8.89,5.26,5.93,0.54,0.18,-0.8,0.17,324468,28216,0
705,-0.77,1.09,-3.26,68.25,-128.06,27.56,-8.89,5.26,5.93,0.54,0.18,-0.8,0.17,324509,28257,0
706,-0.77,1.09,-3.26,68.25,-128.06,27.56,-10.65,7.21,6.58,0.54,0.18,-0.8,0.17,324550,28298,0
707,-0.77,1.09,-3.26,68.25,-128.06,27.56,-10.38,8.4,7.19,0.54,0.18,-0.8,0.17,324591,28339,0
708,-0.77,1.09,-3.26,68.25,-128.06,27.56,-9.62,8.37,6.81,0.54,0.18,-0.8,0.17,324633,28381,0
709,-0.77,1.09,-3.26,144.44,-77.06,15.31,-9.62,8.37,6.81,0.54,0.18,-0.8,0.17,324673,28421,0
710,-0.79,0.35,-0.66,144.44,-77.06,15.31,-9.62,8.37,6.81,0.54,0.18,-0.8,0.17,324715,28463,0
711,-0.79,0.35,-0.66,144.44,-77.06,15.31,-6.71,7.25,5.97,0.54,0.18,-0.8,0.17,324757,28505,0
712,-0.79,0.35,-0.66,144.44,-77.06,15.31,-13.45,-3.66,-1.66,0.54,0.18,-0.8,0.17,324797,28545,0
713,-0.79,0.35,-0.66,144.44,-77.06,15.31,-13.56,4.19,7.73,0.54,0.18,-0.8,0.17,324840,28588,0
714,-0.79,0.35,-0.66,144.44,-77.06,15.31,-9.73,0.28,4.21,0.54,0.18,-0.8,0.17,324882,28630,0
715,-0.79,0.35,-0.66,148.06,-85.88,7,-9.73,0.28,4.21,0.54,0.18,-0.8,0.17,324922,28670,0
716,0.3,-0.54,0.23,148.06,-85.88,7,-9.73,0.28,4.21,0.54,0.18,-0.8,0.17,324963,28711,0
717,0.3,-0.54,0.23,148.06,-85.88,7,-8.89,0.32,4.63,0.54,0.18,-0.8,0.17,325005,28753,0
718,0.11,-0.07,0.21,148.06,-85.88,7,-8.89,0.32,4.63,0.54,0.18,-0.8,0.17,325045,28793,0
719,0.11,-0.07,0.21,148.06,-85.88,7,-8.77,0.51,4.59,0.54,0.18,-0.8,0.17,325086,28834,0
720,0.11,-0.07,0.21,148.06,-85.88,7,-8.85,0.55,4.47,0.54,0.18,-0.8,0.17,325124,28872,0
721,0.08,0.02,0.19,148.06,-85.88,7,-8.85,0.55,4.47,0.54,0.18,-0.8,0.17,325165,28913,0
722,0.02,0.02,0.25,148.06,-85.88,7,-8.85,0.55,4.47,0.54,0.18,-0.8,0.17,325204,28952,0
723,0.02,0.02,0.25,148.06,-85.88,7,-8.7,0.74,4.63,0.54,0.18,-0.8,0.17,325243,28991,0
724,0.02,0.02,0.25,148.06,-85.88,7,-8.77,0.82,4.55,0.54,0.18,-0.8,0.17,325283,29031,0
725,0.02,0.02,0.25,148.06,-85.88,7,-8.89,1.13,4.32,0.54,0.18,-0.8,0.17,325321,29069,0
726,-0.04,-0.15,0.64,148.06,-85.88,7,-8.89,1.13,4.32,0.54,0.18,-0.8,0.17,325360,29108,0
727,-0.04,-0.15,0.64,148.06,-85.88,7,-8.77,0.97,4.7,0.54,0.18,-0.8,0.17,325400,29148,0
728,-0.04,-0.15,0.64,148.06,-85.88,7,-9,1.43,4.7,0.54,0.18,-0.8,0.17,325441,29189,0
729,-0.04,-0.15,0.64,148.06,-85.88,7,-11.69,1.47,4.78,0.54,0.18,-0.8,0.17,325480,29228,0
730,-0.04,-0.15,0.64,134.56,-121.06,2.75,-11.69,1.47,4.78,0.54,0.18,-0.8,0.17,325520,29268,0
731,1.2,0.01,5.02,134.56,-121.06,2.75,-11.69,1.47,4.78,0.54,0.18,-0.8,0.17,325562,29310,0
732,1.2,0.01,5.02,134.56,-121.06,2.75,-16.44,-1.36,3.98,0.54,0.18,-0.8,0.17,325604,29352,0
733,1.2,0.01,5.02,134.56,-121.06,2.75,-7.16,-1.32,3.05,0.54,0.18,-0.8,0.17,325645,29393,0
734,1.2,0.01,5.02,134.56,-121.06,2.75,-6.29,-4.28,-1,0.54,0.18,-0.8,0.17,325686,29434,0
735,1.2,0.01,5.02,134.56,-121.06,2.75,-5.94,-1.79,0.38,0.54,0.18,-0.8,0.17,325726,29474,0
736,-0.2,0.75,-2.86,134.56,-121.06,2.75,-5.94,-1.79,0.38,0.54,0.18,-0.8,0.17,325767,29515,0
737,-1.17,0.47,-3.13,134.56,-121.06,2.75,-5.94,-1.79,0.38,0.54,0.18,-0.8,0.17,325808,29556,0
738,-1.17,0.47,-3.13,134.56,-121.06,2.75,-8.96,4.15,3.52,0.54,0.18,-0.8,0.17,325850,29598,0
739,-1.17,0.47,-3.13,134.56,-121.06,2.75,-9.81,4.92,5.32,0.54,0.18,-0.8,0.17,325891,29639,0
740,-1.17,0.47,-3.13,134.56,-121.06,2.75,-11.19,5.3,6.31,0.54,0.18,-0.8,0.17,325931,29679,0
741,-1.17,0.47,-3.13,103.38,-38.75,16.38,-11.19,5.3,6.31,0.54,0.18,-0.8,0.17,325972,29720,0
742,-1.51,0.98,-1.62,103.38,-38.75,16.38,-11.19,5.3,6.31,0.54,0.18,-0.8,0.17,326014,29762,0
743,-1.3,0.63,-1.34,103.38,-38.75,16.38,-11.19,5.3,6.31,0.54,0.18,-0.8,0.17,326056,29804,0
744,-1.3,0.63,-1.34,103.38,-38.75,16.38,-5.79,8.06,6.16,0.54,0.18,-0.8,0.17,326098,29846,0
745,-1.3,0.63,-1.34,103.38,-38.75,16.38,-4.79,2.5,5.74,0.54,0.18,-0.8,0.17,326139,29887,0
746,-1.3,0.63,-1.34,103.38,-38.75,16.38,-15.9,-0.94,-0.58,0.54,0.18,-0.8,0.17,326179,29927,0
747,-1.3,0.63,-1.34,94.94,-37.5,19.13,-15.9,-0.94,-0.58,0.54,0.18,-0.8,0.17,326222,29970,0
748,0.47,-0.95,0.56,94.94,-37.5,19.13,-15.9,-0.94,-0.58,0.54,0.18,-0.8,0.17,326265,30013,0
749,0.2,-0.49,0.35,94.94,-37.5,19.13,-15.9,-0.94,-0.58,0.54,0.18,-0.8,0.17,326306,30054,0
750,0.2,-0.49,0.35,94.94,-37.5,19.13,-8.7,0.36,5.01,0.54,0.18,-0.8,0.17,326348,30096,0
751,0.2,-0.49,0.35,94.94,-37.5,19.13,-8.62,0.36,4.78,0.54,0.18,-0.8,0.17,326388,30136,1
752,0.2,-0.49,0.35,94.94,-37.5,19.13,-8.7,0.59,4.7,0.54,0.18,-0.8,0.17,326427,30175,1
753,0.08,-0.02,0.17,94.94,-37.5,19.13,-8.7,0.59,4.7,0.54,0.18,-0.8,0.17,326467,30215,1
754,0.08,-0.02,0.17,94.94,-37.5,19.13,-8.77,0.47,4.55,0.54,0.18,-0.8,0.17,326507,30255,1
755,0.06,0.07,0.24,94.94,-37.5,19.13,-8.77,0.47,4.55,0.54,0.18,-0.8,0.17,326547,30295,1
756,0.06,0.07,0.24,94.94,-37.5,19.13,-8.7,0.63,4.55,0.54,0.18,-0.8,0.17,326587,30335,1
757,0.06,0.07,0.24,94.94,-37.5,19.13,-8.54,1.28,4.74,0.54,0.18,-0.8,0.17,326625,30373,1
758,0.02,-0.01,0.26,94.94,-37.5,19.13,-8.54,1.28,4.74,0.54,0.18,-0.8,0.17,326665,30413,1
759,-0.03,-0.02,0.31,94.94,-37.5,19.13,-8.54,1.28,4.74,0.54,0.18,-0.8,0.17,326705,30453,1
760,-0.03,-0.02,0.31,94.94,-37.5,19.13,-8.93,1.2,4.32,0.54,0.18,-0.8,0.17,326746,30494,1
761,-0.03,-0.02,0.31,94.94,-37.5,19.13,-8.89,1.24,4.28,0.54,0.18,-0.8,0.17,326788,30536,1
762,-0.03,-0.02,0.31,94.94,-37.5,19.13,-10.08,1.39,4.4,0.54,0.18,-0.8,0.17,326827,30575,1
763,0.23,-1.12,1.38,94.94,-37.5,19.13,-10.08,1.39,4.4,0.54,0.18,-0.8,0.17,326866,30614,1
764,0.23,-1.12,1.38,94.94,-37.5,19.13,-11.8,5.49,4.17,0.54,0.18,-0.8,0.17,326908,30656,1
765,-3.13,-1.4,3.05,94.94,-37.5,19.13,-11.8,5.49,4.17,0.54,0.18,-0.8,0.17,326948,30696,1
766,-3.13,-1.4,3.05,94.94,-37.5,19.13,-7.43,-5.08,-1.93,0.54,0.18,-0.8,0.17,326989,30737,1
767,-3.13,-1.4,3.05,94.94,-37.5,19.13,-5.79,-2.51,3.59,0.54,0.18,-0.8,0.17,327030,30778,1
768,-3.13,-1.4,3.05,93.81,-69.63,7.38,-5.79,-2.51,3.59,0.54,0.18,-0.8,0.17,327071,30819,1
769,-2.76,1.97,0.25,93.81,-69.63,7.38,-5.79,-2.51,3.59,0.54,0.18,-0.8,0.17,327112,30860,1
770,-2.76,1.97,0.25,93.81,-69.63,7.38,-6.63,2.43,10.18,0.54,0.18,-0.8,0.17,327153,30901,1
771,-2.76,1.97,0.25,93.81,-69.63,7.38,-7.2,2.62,9.26,0.54,0.18,-0.8,0.17,327194,30942,1
772,-2.76,1.97,0.25,93.81,-69.63,7.38,-7.28,0.78,7.12,0.54,0.18,-0.8,0.17,327234,30982,1
773,-2.76,1.97,0.25,93.81,-69.63,7.38,-7.36,0.36,7.69,0.54,0.18,-0.8,0.17,327272,31020,1
774,-2.06,0.43,0.54,93.81,-69.63,7.38,-7.36,0.36,7.69,0.54,0.18,-0.8,0.17,327313,31061,1
775,0.43,-1.58,0.27,93.81,-69.63,7.38,-7.36,0.36,7.69,0.54,0.18,-0.8,0.17,327353,31101,1
776,0.43,-1.58,0.27,93.81,-69.63,7.38,-6.97,1.59,6.89,0.54,0.18,-0.8,0.17,327393,31141,1
777,0.43,-1.58,0.27,93.81,-69.63,7.38,-9.12,0.17,3.59,0.54,0.18,-0.8,0.17,327433,31181,1
778,0.43,-1.58,0.27,93.81,-69.63,7.38,-10.11,-0.06,2.25,0.54,0.18,-0.8,0.17,327471,31219,1
779,0.1,-0.11,-0.1,93.81,-69.63,7.38,-10.11,-0.06,2.25,0.54,0.18,-0.8,0.17,327512,31260,1
780,0.28,-0.26,0,93.81,-69.63,7.38,-10.11,-0.06,2.25,0.54,0.18,-0.8,0.17,327554,31302,1
781,0.28,-0.26,0,93.81,-69.63,7.38,-8.47,0.74,5.2,0.54,0.18,-0.8,0.17,327596,31344,1
782,0.28,-0.26,0,93.81,-69.63,7.38,-9.58,0.59,3.4,0.54,0.18,-0.8,0.17,327635,31383,1
783,0.28,-0.26,0,93.81,-69.63,7.38,-8.85,0.17,4.28,0.54,0.18,-0.8,0.17,327673,31421,1
784,0.13,-0.12,-0.01,93.81,-69.63,7.38,-8.85,0.17,4.28,0.54,0.18,-0.8,0.17,327713,31461,1
785,0.13,-0.12,-0.01,93.81,-69.63,7.38,-8.93,0.47,4.47,0.54,0.18,-0.8,0.17,327755,31503,1
786,-0.04,0.08,0.11,93.81,-69.63,7.38,-8.93,0.47,4.47,0.54,0.18,-0.8,0.17,327795,31543,1
787,-0.04,0.08,0.11,93.81,-69.63,7.38,-8.93,0.55,4.21,0.54,0.18,-0.8,0.17,327835,31583,1
788,-0.04,0.08,0.11,93.81,-69.63,7.38,-8.81,0.55,4.36,0.54,0.18,-0.8,0.17,327873,31621,1
789,-0.04,0.08,0.11,93.81,-69.63,7.38,-9.23,0.55,3.86,0.54,0.18,-0.8,0.17,327914,31662,1
790,0.04,0.12,0.04,93.81,-69.63,7.38,-9.23,0.55,3.86,0.54,0.18,-0.8,0.17,327954,31702,1
791,0.04,0.12,0.04,93.81,-69.63,7.38,-8.89,0.66,4.09,0.54,0.18,-0.8,0.17,327993,31741,1
792,0.04,0.12,0.04,93.81,-69.63,7.38,-8.85,0.47,4.05,0.54,0.18,-0.8,0.17,328034,31782,1
793,0.04,0.12,0.04,93.81,-69.63,7.38,-8.85,0.55,4.13,0.54,0.18,-0.8,0.17,328072,31820,1
794,-0.02,0.02,0.03,93.81,-69.63,7.38,-8.85,0.55,4.13,0.54,0.18,-0.8,0.17,328111,31859,1
795,-0.02,0.02,0.03,93.81,-69.63,7.38,-8.96,0.59,4.01,0.54,0.18,-0.8,0.17,328150,31898,1
796,-0.02,0.02,0.03,93.81,-69.63,7.38,-8.93,0.59,4.09,0.54,0.18,-0.8,0.17,328189,31937,1
797,-0.02,0.02,0.03,93.81,-69.63,7.38,-8.93,0.63,4.09,0.54,0.18,-0.8,0.17,328228,31976,1
798,-0.02,0.02,0.03,88.56,-75.38,19.38,-8.93,0.63,4.09,0.54,0.18,-0.8,0.17,328266,32014,1
799,-0.01,-0.03,0.02,88.56,-75.38,19.38,-8.93,0.63,4.09,0.54,0.18,-0.8,0.17,328306,32054,1
800,-0.01,-0.03,0.02,88.56,-75.38,19.38,-8.89,0.59,4.17,0.54,0.18,-0.8,0.17,328347,32095,1
801,-0.01,-0.03,0.02,88.56,-75.38,19.38,-8.89,0.63,4.17,0.54,0.18,-0.8,0.17,328387,32135,1
802,-0.01,-0.03,0.02,88.56,-75.38,19.38,-8.89,0.63,4.17,0.54,0.18,-0.8,0.17,328426,32174,1
803,-0.01,0.03,-0.02,88.56,-75.38,19.38,-8.89,0.63,4.17,0.54,0.18,-0.8,0.17,328467,32215,1
804,-0.01,0.03,-0.02,88.56,-75.38,19.38,-8.93,0.59,4.13,0.54,0.18,-0.8,0.17,328508,32256,1
805,-0.01,0.02,0,88.56,-75.38,19.38,-8.93,0.59,4.13,0.54,0.18,-0.8,0.17,328548,32296,1
806,-0.01,0.02,0,88.56,-75.38,19.38,-8.89,0.59,4.13,0.54,0.18,-0.8,0.17,328588,32336,1
