,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direc1ion,Sensor 1ime,1ime,Label
417,-0.55,0.15,1.43,32.94,-58.81,23.13,4.83,9.21,1.3,0.2,-0.63,-0.58,0.48,930789,16692,0
418,-0.5,-0.23,0.61,32.94,-58.81,23.13,4.83,9.21,1.3,0.2,-0.63,-0.58,0.48,930828,16731,0
419,-0.5,-0.23,0.61,32.94,-58.81,23.13,3.8,8.75,2.49,0.2,-0.63,-0.58,0.48,930869,16772,0
420,-0.5,-0.23,0.61,32.94,-58.81,23.13,3.18,5.96,2.38,0.2,-0.63,-0.58,0.48,930910,16813,0
421,-0.5,-0.23,0.61,32.94,-58.81,23.13,5.06,7.76,3.68,0.2,-0.63,-0.58,0.48,930950,16853,0
422,-0.5,-0.23,0.61,39.5,-57.25,22.25,5.06,7.76,3.68,0.2,-0.63,-0.58,0.48,930990,16893,0
423,-0.9,-1.68,-0.59,39.5,-57.25,22.25,5.06,7.76,3.68,0.2,-0.63,-0.58,0.48,931030,16933,0
424,-0.9,-1.68,-0.59,39.5,-57.25,22.25,6.09,7.22,2.95,0.2,-0.63,-0.58,0.48,931072,16975,0
425,-0.9,-1.68,-0.59,39.5,-57.25,22.25,6.32,6.61,2.49,0.2,-0.63,-0.58,0.48,931111,17014,0
426,-0.9,-1.68,-0.59,39.5,-57.25,22.25,6.98,6.5,1.99,0.2,-0.63,-0.58,0.48,931153,17056,0
427,-0.9,-1.68,-0.59,39.5,-57.25,22.25,7.32,6.3,2.18,0.2,-0.63,-0.58,0.48,931193,17096,0
428,-0.87,-1.07,-0.12,39.5,-57.25,22.25,7.32,6.3,2.18,0.2,-0.63,-0.58,0.48,931234,17137,0
429,-0.63,-0.85,-0.03,39.5,-57.25,22.25,7.32,6.3,2.18,0.2,-0.63,-0.58,0.48,931275,17178,0
430,-0.63,-0.85,-0.03,39.5,-57.25,22.25,8.24,6.15,1.38,0.2,-0.63,-0.58,0.48,931318,17221,0
431,-0.63,-0.85,-0.03,39.5,-57.25,22.25,7.89,5.42,0.39,0.2,-0.63,-0.58,0.48,931359,17262,0
432,-0.63,-0.85,-0.03,39.5,-57.25,22.25,8.01,6.34,0.27,0.2,-0.63,-0.58,0.48,931399,17302,0
433,-0.66,-0.71,-0.2,39.5,-57.25,22.25,8.01,6.34,0.27,0.2,-0.63,-0.58,0.48,931440,17343,0
434,-0.66,-0.71,-0.2,39.5,-57.25,22.25,7.55,5.31,0.27,0.2,-0.63,-0.58,0.48,931482,17385,0
435,-0.4,-0.34,-0.14,39.5,-57.25,22.25,7.55,5.31,0.27,0.2,-0.63,-0.58,0.48,931523,17426,0
436,-0.4,-0.34,-0.14,39.5,-57.25,22.25,7.55,4.85,0.69,0.2,-0.63,-0.58,0.48,931565,17468,0
437,-0.4,-0.34,-0.14,39.5,-57.25,22.25,6.82,5.61,1.42,0.2,-0.63,-0.58,0.48,931607,17510,0
438,-0.4,-0.34,-0.14,39.5,-57.25,22.25,7.74,6.15,0.65,0.2,-0.63,-0.58,0.48,931646,17549,0
439,-0.11,-0.37,-0.24,39.5,-57.25,22.25,7.74,6.15,0.65,0.2,-0.63,-0.58,0.48,931687,17590,0
440,-0.11,-0.37,-0.24,39.5,-57.25,22.25,7.93,7.03,1.65,0.2,-0.63,-0.58,0.48,931729,17632,0
441,0.06,0.18,-0.17,39.5,-57.25,22.25,7.93,7.03,1.65,0.2,-0.63,-0.58,0.48,931770,17673,0
442,0.06,0.18,-0.17,39.5,-57.25,22.25,7.32,7.22,0.77,0.2,-0.63,-0.58,0.48,931810,17713,0
443,0.06,0.18,-0.17,39.5,-57.25,22.25,7.28,7.57,0.69,0.2,-0.63,-0.58,0.48,931850,17753,0
444,0.06,0.18,-0.17,51.5,-59.44,25.88,7.28,7.57,0.69,0.2,-0.63,-0.58,0.48,931889,17792,0
445,0.05,0.15,-0.27,51.5,-59.44,25.88,7.28,7.57,0.69,0.2,-0.63,-0.58,0.48,931929,17832,0
446,0.05,0.15,-0.27,51.5,-59.44,25.88,7.09,8.14,0.46,0.2,-0.63,-0.58,0.48,931969,17872,0
447,0.05,0.15,-0.27,51.5,-59.44,25.88,7.2,8.26,0.46,0.2,-0.63,-0.58,0.48,932009,17912,0
448,0.05,0.15,-0.27,51.5,-59.44,25.88,7.17,7.95,0.46,0.2,-0.63,-0.58,0.48,932048,17951,0
449,0.05,0.15,-0.27,52.94,-59.5,23.06,7.17,7.95,0.46,0.2,-0.63,-0.58,0.48,932087,17990,0
450,0.05,0.15,-0.27,52.94,-59.5,23.06,6.9,7.72,0.69,0.2,-0.63,-0.58,0.48,932127,18030,0
451,-0.07,0.2,-0.01,52.94,-59.5,23.06,6.9,7.72,0.69,0.2,-0.63,-0.58,0.48,932167,18070,0
452,-0.07,0.2,-0.01,52.94,-59.5,23.06,6.82,7.64,1,0.2,-0.63,-0.58,0.48,932208,18111,0
453,-0.07,0.2,-0.01,52.94,-59.5,23.06,6.94,7.53,1.11,0.2,-0.63,-0.58,0.48,932247,18150,0
454,0.03,0.04,-0.05,52.94,-59.5,23.06,6.94,7.53,1.11,0.2,-0.63,-0.58,0.48,932288,18191,0
455,0,0.13,-0.12,52.94,-59.5,23.06,6.94,7.53,1.11,0.2,-0.63,-0.58,0.48,932328,18231,0
456,0,0.13,-0.12,52.94,-59.5,23.06,6.4,7.57,1.07,0.2,-0.63,-0.58,0.48,932369,18272,0
457,0,0.13,-0.12,52.94,-59.5,23.06,6.36,7.72,1.07,0.2,-0.63,-0.58,0.48,932409,18312,0
458,0,0.13,-0.12,52.94,-59.5,23.06,6.52,7.8,0.96,0.2,-0.63,-0.58,0.48,932448,18351,0
459,0.03,0.19,-0.07,52.94,-59.5,23.06,6.52,7.8,0.96,0.2,-0.63,-0.58,0.48,932489,18392,0
460,-0.13,0.12,0.04,52.94,-59.5,23.06,6.52,7.8,0.96,0.2,-0.63,-0.58,0.48,932529,18432,0
461,-0.13,0.12,0.04,52.94,-59.5,23.06,6.4,7.8,1.04,0.2,-0.63,-0.58,0.48,932569,18472,0
462,-0.13,0.12,0.04,52.94,-59.5,23.06,6.48,7.68,1.34,0.2,-0.63,-0.58,0.48,932609,18512,0
463,-0.13,0.12,0.04,52.94,-59.5,23.06,6.36,7.3,1.3,0.2,-0.63,-0.58,0.48,932647,18550,0
464,-0.23,0.58,0.51,52.94,-59.5,23.06,6.36,7.3,1.3,0.2,-0.63,-0.58,0.48,932686,18589,0
465,-0.23,0.58,0.51,52.94,-59.5,23.06,6.29,6.72,1.69,0.2,-0.63,-0.58,0.48,932727,18630,0
466,-0.34,0.39,0.49,52.94,-59.5,23.06,6.29,6.72,1.69,0.2,-0.63,-0.58,0.48,932767,18670,0
467,-0.34,0.39,0.49,52.94,-59.5,23.06,6.94,6.5,2.26,0.2,-0.63,-0.58,0.48,932807,18710,0
468,-0.34,0.39,0.49,52.94,-59.5,23.06,7.63,6.65,2.61,0.2,-0.63,-0.58,0.48,932845,18748,0
469,-0.09,0.36,0.44,52.94,-59.5,23.06,7.63,6.65,2.61,0.2,-0.63,-0.58,0.48,932886,18789,0
470,-0.31,0.4,0.42,52.94,-59.5,23.06,7.63,6.65,2.61,0.2,-0.63,-0.58,0.48,932926,18829,0
471,-0.31,0.4,0.42,52.94,-59.5,23.06,7.63,6.3,2.91,0.2,-0.63,-0.58,0.48,932967,18870,0
472,-0.31,0.4,0.42,52.94,-59.5,23.06,7.51,6.5,3.03,0.2,-0.63,-0.58,0.48,933008,18911,0
473,-0.31,0.4,0.42,52.94,-59.5,23.06,7.93,6.15,2.84,0.2,-0.63,-0.58,0.48,933046,18949,0
474,-0.04,0.23,0.12,52.94,-59.5,23.06,7.93,6.15,2.84,0.2,-0.63,-0.58,0.48,933087,18990,0
475,-0.04,0.23,0.12,52.94,-59.5,23.06,8.85,5.92,3.18,0.2,-0.63,-0.58,0.48,933127,19030,0
476,-0.04,0.23,0.12,52.94,-59.5,23.06,8.2,5.42,3.18,0.2,-0.63,-0.58,0.48,933168,19071,0
477,-0.04,0.23,0.12,52.94,-59.5,23.06,6.79,4.5,3.45,0.2,-0.63,-0.58,0.48,933207,19110,0
478,-0.04,0.23,0.12,52.94,-59.5,23.06,6.13,4.73,3.87,0.2,-0.63,-0.58,0.48,933245,19148,0
479,0.32,0.05,-0.26,52.94,-59.5,23.06,6.13,4.73,3.87,0.2,-0.63,-0.58,0.48,933286,19189,0
480,0.19,-0.07,-0.31,52.94,-59.5,23.06,6.13,4.73,3.87,0.2,-0.63,-0.58,0.48,933326,19229,0
481,0.19,-0.07,-0.31,52.94,-59.5,23.06,7.39,6.11,3.68,0.2,-0.63,-0.58,0.48,933366,19269,0
482,0.19,-0.07,-0.31,52.94,-59.5,23.06,7.43,6.38,3.49,0.2,-0.63,-0.58,0.48,933407,19310,0
483,0.19,-0.07,-0.31,52.94,-59.5,23.06,6.71,6.5,3.41,0.2,-0.63,-0.58,0.48,933446,19349,0
484,0.07,0.04,-0.09,52.94,-59.5,23.06,6.71,6.5,3.41,0.2,-0.63,-0.58,0.48,933487,19390,0
485,0.11,-0.13,-0.08,52.94,-59.5,23.06,6.71,6.5,3.41,0.2,-0.63,-0.58,0.48,933526,19429,0
486,0.11,-0.13,-0.08,52.94,-59.5,23.06,7.17,6.27,3.18,0.2,-0.63,-0.58,0.48,933567,19470,0
487,0.11,-0.13,-0.08,52.94,-59.5,23.06,7.09,6.3,3.41,0.2,-0.63,-0.58,0.48,933608,19511,0
488,0.11,-0.13,-0.08,52.94,-59.5,23.06,6.82,6.34,3.18,0.2,-0.63,-0.58,0.48,933647,19550,0
489,0.02,-0.17,-0.01,52.94,-59.5,23.06,6.82,6.34,3.18,0.2,-0.63,-0.58,0.48,933687,19590,0
490,0.02,-0.17,-0.01,52.94,-59.5,23.06,7.43,6.61,3.34,0.2,-0.63,-0.58,0.48,933728,19631,0
491,-0.02,0.07,0.11,52.94,-59.5,23.06,7.43,6.61,3.34,0.2,-0.63,-0.58,0.48,933768,19671,0
492,-0.02,0.07,0.11,52.94,-59.5,23.06,7.2,6.38,3.45,0.2,-0.63,-0.58,0.48,933808,19711,0
493,-0.02,0.07,0.11,52.94,-59.5,23.06,7.47,6.46,3.56,0.2,-0.63,-0.58,0.48,933847,19750,0
494,-0.11,-0.06,0.19,52.94,-59.5,23.06,7.47,6.46,3.56,0.2,-0.63,-0.58,0.48,933886,19789,0
495,-0.19,-0.04,0.26,52.94,-59.5,23.06,7.47,6.46,3.56,0.2,-0.63,-0.58,0.48,933926,19829,0
496,-0.19,-0.04,0.26,52.94,-59.5,23.06,8.2,6.53,3.68,0.2,-0.63,-0.58,0.48,933967,19870,0
497,-0.19,-0.04,0.26,52.94,-59.5,23.06,8.62,6.76,3.87,0.2,-0.63,-0.58,0.48,934008,19911,0
498,-0.19,-0.04,0.26,52.94,-59.5,23.06,8.78,6.42,3.79,0.2,-0.63,-0.58,0.48,934048,19951,0
499,-0.19,-0.04,0.26,50.88,-60.19,25.5,8.78,6.42,3.79,0.2,-0.63,-0.58,0.48,934088,19991,0
500,-0.19,-0.04,0.26,50.88,-60.19,25.5,9.23,6.42,3.91,0.2,-0.63,-0.58,0.48,934128,20031,0
501,-0.19,-0.04,0.26,50.88,-60.19,25.5,9.35,6.53,3.83,0.2,-0.63,-0.58,0.48,934168,20071,0
502,-0.19,-0.04,0.26,50.88,-60.19,25.5,9.35,6.42,3.79,0.2,-0.63,-0.58,0.48,934209,20112,0
503,-0.19,-0.04,0.26,50.88,-60.19,25.5,9.31,6.3,3.75,0.2,-0.63,-0.58,0.48,934248,20151,0
504,-0.19,-0.04,0.26,46.13,-62.56,24.31,9.31,6.3,3.75,0.2,-0.63,-0.58,0.48,934288,20191,0
505,-0.25,-0.02,0.39,46.13,-62.56,24.31,9.31,6.3,3.75,0.2,-0.63,-0.58,0.48,934329,20232,0
506,-0.25,0.18,0.57,46.13,-62.56,24.31,9.31,6.3,3.75,0.2,-0.63,-0.58,0.48,934369,20272,0
507,-0.25,0.18,0.57,46.13,-62.56,24.31,8.89,4.85,4.06,0.2,-0.63,-0.58,0.48,934409,20312,0
508,-0.25,0.18,0.57,46.13,-62.56,24.31,8.2,4.27,3.95,0.2,-0.63,-0.58,0.48,934449,20352,0
509,-0.25,0.18,0.57,40.88,-63.38,23.13,8.2,4.27,3.95,0.2,-0.63,-0.58,0.48,934488,20391,0
510,-0.55,0.3,1.01,40.88,-63.38,23.13,8.2,4.27,3.95,0.2,-0.63,-0.58,0.48,934528,20431,0
511,-0.55,0.3,1.01,40.88,-63.38,23.13,6.67,2.7,3.49,0.2,-0.63,-0.58,0.48,934568,20471,0
512,-0.62,0.57,0.94,40.88,-63.38,23.13,6.67,2.7,3.49,0.2,-0.63,-0.58,0.48,934607,20510,0
513,-0.62,0.57,0.94,40.88,-63.38,23.13,5.29,1.9,3.83,0.2,-0.63,-0.58,0.48,934646,20549,0
514,-0.81,0.21,0.67,40.88,-63.38,23.13,5.29,1.9,3.83,0.2,-0.63,-0.58,0.48,934686,20589,0
515,-0.81,0.21,0.67,40.88,-63.38,23.13,5.82,1.4,2.95,0.2,-0.63,-0.58,0.48,934726,20629,0
516,-1.02,0.2,-0.07,40.88,-63.38,23.13,5.82,1.4,2.95,0.2,-0.63,-0.58,0.48,934766,20669,0
517,-1.02,0.2,-0.07,40.88,-63.38,23.13,6.25,1.13,3.75,0.2,-0.63,-0.58,0.48,934807,20710,0
518,-1.02,0.2,-0.07,40.88,-63.38,23.13,7.59,1.71,4.6,0.2,-0.63,-0.58,0.48,934846,20749,0
519,-1.4,0.13,-1,40.88,-63.38,23.13,7.59,1.71,4.6,0.2,-0.63,-0.58,0.48,934887,20790,0
520,-1.69,-0.45,-0.99,40.88,-63.38,23.13,7.59,1.71,4.6,0.2,-0.63,-0.58,0.48,934928,20831,0
521,-1.69,-0.45,-0.99,40.88,-63.38,23.13,6.94,1.71,5.82,0.2,-0.63,-0.58,0.48,934969,20872,0
522,-1.69,-0.45,-0.99,40.88,-63.38,23.13,7.43,1.78,5.55,0.2,-0.63,-0.58,0.48,935090,20993,0
523,-2.4,-0.35,-1.5,40.88,-63.38,23.13,7.43,1.78,5.55,0.2,-0.63,-0.58,0.48,935133,21036,0
524,-2.49,-0.24,-1.57,40.88,-63.38,23.13,7.43,1.78,5.55,0.2,-0.63,-0.58,0.48,935175,21078,0
525,-2.49,-0.24,-1.57,40.88,-63.38,23.13,7.97,1.09,4.64,0.2,-0.63,-0.58,0.48,935215,21118,0
526,-2.49,-0.24,-1.57,40.88,-63.38,23.13,8.62,1.05,4.37,0.2,-0.63,-0.58,0.48,935256,21159,0
527,-2.49,-0.24,-1.57,40.88,-63.38,23.13,8.97,0.71,4.21,0.2,-0.63,-0.58,0.48,935296,21199,0
528,-2.49,-0.24,-1.57,41.94,-69.88,10.63,8.97,0.71,4.21,0.2,-0.63,-0.58,0.48,935336,21239,0
529,-1.68,-0.31,-1.29,41.94,-69.88,10.63,8.97,0.71,4.21,0.2,-0.63,-0.58,0.48,935377,21280,0
530,-1.68,-0.31,-1.29,41.94,-69.88,10.63,9.58,-0.05,4.06,0.2,-0.63,-0.58,0.48,935419,21322,0
531,-1.68,-0.31,-1.29,41.94,-69.88,10.63,9.43,-0.02,3.6,0.2,-0.63,-0.58,0.48,935460,21363,0
532,-1.68,-0.31,-1.29,41.94,-69.88,10.63,9.2,-0.13,3.6,0.2,-0.63,-0.58,0.48,935502,21405,0
533,-1.68,-0.31,-1.29,41.94,-69.88,10.63,9.2,0.02,3.34,0.2,-0.63,-0.58,0.48,935542,21445,0
534,-0.39,-0.18,-0.88,41.94,-69.88,10.63,9.2,0.02,3.34,0.2,-0.63,-0.58,0.48,935584,21487,0
535,-0.15,-0.46,-0.87,41.94,-69.88,10.63,9.2,0.02,3.34,0.2,-0.63,-0.58,0.48,935626,21529,0
536,-0.15,-0.46,-0.87,41.94,-69.88,10.63,7.89,1.55,3.53,0.2,-0.63,-0.58,0.48,935667,21570,0
537,-0.15,-0.46,-0.87,41.94,-69.88,10.63,7.24,3.16,3.22,0.2,-0.63,-0.58,0.48,935708,21611,0
538,-0.15,-0.46,-0.87,41.94,-69.88,10.63,6.94,4.39,2.88,0.2,-0.63,-0.58,0.48,935748,21651,0
539,-0.15,-0.46,-0.87,47.25,-71.25,7.81,6.94,4.39,2.88,0.2,-0.63,-0.58,0.48,935789,21692,0
540,0.25,-0.37,-1.71,47.25,-71.25,7.81,6.94,4.39,2.88,0.2,-0.63,-0.58,0.48,935830,21733,0
541,0.41,-0.28,-1.89,47.25,-71.25,7.81,6.94,4.39,2.88,0.2,-0.63,-0.58,0.48,935870,21773,0
542,0.41,-0.28,-1.89,47.25,-71.25,7.81,6.75,6.84,2.22,0.2,-0.63,-0.58,0.48,935909,21812,0
543,0.41,-0.28,-1.89,47.25,-71.25,7.81,6.67,7.22,2.11,0.2,-0.63,-0.58,0.48,935950,21853,0
544,0.41,-0.28,-1.89,47.25,-71.25,7.81,6.9,8.75,2.3,0.2,-0.63,-0.58,0.48,935988,21891,0
545,0.64,-0.47,-2.51,47.25,-71.25,7.81,6.9,8.75,2.3,0.2,-0.63,-0.58,0.48,936027,21930,0
546,0.64,-0.47,-2.51,47.25,-71.25,7.81,6.52,10.17,2.18,0.2,-0.63,-0.58,0.48,936067,21970,1
547,0.64,-0.47,-2.51,47.25,-71.25,7.81,6.32,10.48,1.84,0.2,-0.63,-0.58,0.48,936108,22011,1
548,0.64,-0.47,-2.51,47.25,-71.25,7.81,5.86,12.63,1.69,0.2,-0.63,-0.58,0.48,936147,22050,1
549,0.64,-0.47,-2.51,54.88,-63.75,9.75,5.86,12.63,1.69,0.2,-0.63,-0.58,0.48,936186,22089,1
550,0.64,-0.47,-2.51,54.88,-63.75,9.75,5.37,11.89,0.65,0.2,-0.63,-0.58,0.48,936227,22130,1
551,0.46,-0.5,-1.87,54.88,-63.75,9.75,5.37,11.89,0.65,0.2,-0.63,-0.58,0.48,936267,22170,1
552,0.46,-0.5,-1.87,54.88,-63.75,9.75,2.19,8.95,0.8,0.2,-0.63,-0.58,0.48,936308,22211,1
553,0.46,-0.5,-1.87,54.88,-63.75,9.75,1.57,8.98,0.8,0.2,-0.63,-0.58,0.48,936347,22250,1
554,0.46,-0.5,-1.87,55.56,-62.69,8.56,1.57,8.98,0.8,0.2,-0.63,-0.58,0.48,936386,22289,1
555,0.21,-0.53,-0.96,55.56,-62.69,8.56,1.57,8.98,0.8,0.2,-0.63,-0.58,0.48,936427,22330,1
556,0.21,-0.53,-0.96,55.56,-62.69,8.56,2.15,7.68,1.88,0.2,-0.63,-0.58,0.48,936466,22369,1
557,0.21,-0.53,-0.96,55.56,-62.69,8.56,2.26,7.64,1.84,0.2,-0.63,-0.58,0.48,936507,22410,1
558,0.21,-0.53,-0.96,55.56,-62.69,8.56,2.53,8.49,1.61,0.2,-0.63,-0.58,0.48,936547,22450,1
559,0.21,-0.53,-0.96,56.81,-60.81,8.94,2.53,8.49,1.61,0.2,-0.63,-0.58,0.48,936586,22489,1
560,-0.19,-0.01,0.77,56.81,-60.81,8.94,2.53,8.49,1.61,0.2,-0.63,-0.58,0.48,936625,22528,1
561,-0.19,-0.01,0.77,56.81,-60.81,8.94,3.53,8.52,1.77,0.2,-0.63,-0.58,0.48,936665,22568,1
562,-0.19,-0.01,0.77,56.81,-60.81,8.94,3.8,9.9,1.42,0.2,-0.63,-0.58,0.48,936705,22608,1
563,-0.19,-0.01,0.77,56.81,-60.81,8.94,4.41,9.87,1.11,0.2,-0.63,-0.58,0.48,936743,22646,1
564,-0.27,0.86,2.02,56.81,-60.81,8.94,4.41,9.87,1.11,0.2,-0.63,-0.58,0.48,936783,22686,1
565,-0.27,0.86,2.02,56.81,-60.81,8.94,4.56,11.55,1.19,0.2,-0.63,-0.58,0.48,936824,22727,1
566,-0.31,1.18,2.44,56.81,-60.81,8.94,4.56,11.55,1.19,0.2,-0.63,-0.58,0.48,936863,22766,1
567,-0.31,1.18,2.44,56.81,-60.81,8.94,5.86,13.31,1,0.2,-0.63,-0.58,0.48,936904,22807,1
568,-0.31,1.18,2.44,56.81,-60.81,8.94,5.9,12.63,0.46,0.2,-0.63,-0.58,0.48,936943,22846,1
569,-0.76,1.22,2.74,56.81,-60.81,8.94,5.9,12.63,0.46,0.2,-0.63,-0.58,0.48,936983,22886,1
570,-1.08,0.67,2.95,56.81,-60.81,8.94,5.9,12.63,0.46,0.2,-0.63,-0.58,0.48,937024,22927,1
571,-1.08,0.67,2.95,56.81,-60.81,8.94,6.67,10.55,1.5,0.2,-0.63,-0.58,0.48,937063,22966,1
572,-1.08,0.67,2.95,56.81,-60.81,8.94,6.21,10.09,2.11,0.2,-0.63,-0.58,0.48,937104,23007,1
573,-1.08,0.67,2.95,56.81,-60.81,8.94,5.86,8.83,1.8,0.2,-0.63,-0.58,0.48,937143,23046,1
574,-0.92,0.75,2.64,56.81,-60.81,8.94,5.86,8.83,1.8,0.2,-0.63,-0.58,0.48,937183,23086,1
575,-0.92,0.75,2.64,56.81,-60.81,8.94,4.56,5.19,2.03,0.2,-0.63,-0.58,0.48,937223,23126,1
576,-0.92,0.75,2.64,56.81,-60.81,8.94,4.1,4.04,1.96,0.2,-0.63,-0.58,0.48,937264,23167,1
577,-0.92,0.75,2.64,56.81,-60.81,8.94,3.45,3.43,2.07,0.2,-0.63,-0.58,0.48,937303,23206,1
578,-0.92,0.75,2.64,56.81,-60.81,8.94,3.41,3.43,2.03,0.2,-0.63,-0.58,0.48,937340,23243,1
579,0.04,-0.12,-0.53,56.81,-60.81,8.94,3.41,3.43,2.03,0.2,-0.63,-0.58,0.48,937381,23284,1
580,0.23,-0.33,-1.38,56.81,-60.81,8.94,3.41,3.43,2.03,0.2,-0.63,-0.58,0.48,937422,23325,1
581,0.23,-0.33,-1.38,56.81,-60.81,8.94,5.52,7.57,2.72,0.2,-0.63,-0.58,0.48,937462,23365,1
582,0.23,-0.33,-1.38,56.81,-60.81,8.94,5.1,6.57,3.11,0.2,-0.63,-0.58,0.48,937503,23406,1
583,0.23,-0.33,-1.38,56.81,-60.81,8.94,6.21,7.07,3.49,0.2,-0.63,-0.58,0.48,937542,23445,1
584,0.72,-1.01,-2.99,56.81,-60.81,8.94,6.21,7.07,3.49,0.2,-0.63,-0.58,0.48,937582,23485,1
585,0.56,-1.29,-3.06,56.81,-60.81,8.94,6.21,7.07,3.49,0.2,-0.63,-0.58,0.48,937622,23525,1
586,0.56,-1.29,-3.06,56.81,-60.81,8.94,6.59,9.52,2.61,0.2,-0.63,-0.58,0.48,937663,23566,1
587,0.56,-1.29,-3.06,56.81,-60.81,8.94,7.09,10.59,2.57,0.2,-0.63,-0.58,0.48,937704,23607,1
588,0.56,-1.29,-3.06,56.81,-60.81,8.94,6.9,10.63,1.88,0.2,-0.63,-0.58,0.48,937743,23646,1
589,0.24,-1.07,-2.87,56.81,-60.81,8.94,6.9,10.63,1.88,0.2,-0.63,-0.58,0.48,937784,23687,1
590,0.24,-1.07,-2.87,56.81,-60.81,8.94,6.86,10.82,1.65,0.2,-0.63,-0.58,0.48,937825,23728,1
591,0.37,-0.3,-2.15,56.81,-60.81,8.94,6.86,10.82,1.65,0.2,-0.63,-0.58,0.48,937866,23769,1
592,0.37,-0.3,-2.15,56.81,-60.81,8.94,5.98,10.09,1.54,0.2,-0.63,-0.58,0.48,937907,23810,1
593,0.37,-0.3,-2.15,56.81,-60.81,8.94,5.71,10.02,1.61,0.2,-0.63,-0.58,0.48,937946,23849,1
594,0.27,-0.2,-1.14,56.81,-60.81,8.94,5.71,10.02,1.61,0.2,-0.63,-0.58,0.48,937986,23889,1
595,0.28,-0.06,-0.63,56.81,-60.81,8.94,5.71,10.02,1.61,0.2,-0.63,-0.58,0.48,938025,23928,1
596,0.28,-0.06,-0.63,56.81,-60.81,8.94,4.06,10.86,1.73,0.2,-0.63,-0.58,0.48,938066,23969,1
597,0.28,-0.06,-0.63,56.81,-60.81,8.94,3.61,9.45,1.5,0.2,-0.63,-0.58,0.48,938106,24009,1
598,0.28,-0.06,-0.63,56.81,-60.81,8.94,3.57,7.64,2.11,0.2,-0.63,-0.58,0.48,938145,24048,1
599,0.28,-0.06,-0.63,70.44,-86.63,0.56,3.57,7.64,2.11,0.2,-0.63,-0.58,0.48,938184,24087,1
600,0.28,-0.06,-0.63,70.44,-86.63,0.56,3.18,9.6,0.19,0.2,-0.63,-0.58,0.48,938224,24127,1
601,0.28,-0.06,-0.63,70.44,-86.63,0.56,3.57,8.33,0.23,0.2,-0.63,-0.58,0.48,938265,24168,1
602,0.28,-0.06,-0.63,70.44,-86.63,0.56,4.1,9.29,0,0.2,-0.63,-0.58,0.48,938304,24207,1
603,0.28,-0.06,-0.63,70.44,-86.63,0.56,5.1,10.82,-0.3,0.2,-0.63,-0.58,0.48,938343,24246,1
604,-0.79,0.07,2.39,70.44,-86.63,0.56,5.1,10.82,-0.3,0.2,-0.63,-0.58,0.48,938386,24289,1
605,-0.63,0.37,2.8,70.44,-86.63,0.56,5.1,10.82,-0.3,0.2,-0.63,-0.58,0.48,938426,24329,1
606,-0.63,0.37,2.8,70.44,-86.63,0.56,6.09,11.55,1.27,0.2,-0.63,-0.58,0.48,938466,24369,1
607,-0.63,0.37,2.8,70.44,-86.63,0.56,5.75,11.51,1.54,0.2,-0.63,-0.58,0.48,938506,24409,1
608,-0.63,0.37,2.8,70.44,-86.63,0.56,6.36,10.82,1.96,0.2,-0.63,-0.58,0.48,938545,24448,1
609,-0.71,0.92,2.64,70.44,-86.63,0.56,6.36,10.82,1.96,0.2,-0.63,-0.58,0.48,938585,24488,1
610,-0.78,0.46,2.32,70.44,-86.63,0.56,6.36,10.82,1.96,0.2,-0.63,-0.58,0.48,938624,24527,1
611,-0.78,0.46,2.32,70.44,-86.63,0.56,7.09,9.02,3.07,0.2,-0.63,-0.58,0.48,938663,24566,1
612,-0.78,0.46,2.32,70.44,-86.63,0.56,6.75,6.8,3.3,0.2,-0.63,-0.58,0.48,938703,24606,1
613,-0.78,0.46,2.32,70.44,-86.63,0.56,5.48,6.27,3.22,0.2,-0.63,-0.58,0.48,938741,24644,1
614,-0.46,0.71,1.7,70.44,-86.63,0.56,5.48,6.27,3.22,0.2,-0.63,-0.58,0.48,938781,24684,1
615,-0.46,0.71,1.7,70.44,-86.63,0.56,3.49,3.47,3.07,0.2,-0.63,-0.58,0.48,938822,24725,1
616,-0.05,0.13,0.52,70.44,-86.63,0.56,3.49,3.47,3.07,0.2,-0.63,-0.58,0.48,938862,24765,1
617,-0.05,0.13,0.52,70.44,-86.63,0.56,2.99,2.47,2.72,0.2,-0.63,-0.58,0.48,938902,24805,1
618,-0.05,0.13,0.52,70.44,-86.63,0.56,3.64,3.05,2.91,0.2,-0.63,-0.58,0.48,938940,24843,1
619,-0.05,0.13,0.52,70.44,-86.63,0.56,4.22,3.13,2.84,0.2,-0.63,-0.58,0.48,938981,24884,1
620,0.51,-0.53,-1.28,70.44,-86.63,0.56,4.22,3.13,2.84,0.2,-0.63,-0.58,0.48,939021,24924,1
621,0.51,-0.53,-1.28,70.44,-86.63,0.56,5.63,3.39,3.72,0.2,-0.63,-0.58,0.48,939060,24963,1
622,0.51,-0.53,-1.28,70.44,-86.63,0.56,6.48,4.35,3.83,0.2,-0.63,-0.58,0.48,939101,25004,1
623,0.51,-0.53,-1.28,70.44,-86.63,0.56,7.13,5.12,4.21,0.2,-0.63,-0.58,0.48,939140,25043,1
624,0.49,-1.13,-2.22,70.44,-86.63,0.56,7.13,5.12,4.21,0.2,-0.63,-0.58,0.48,939180,25083,1
