,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direc1ion,Sensor 1ime,1ime,Label
430,0.77,-0.59,2.35,48.5,-36.88,38.19,-12.38,1.66,5.16,0.21,0.47,-0.3,0.8,425646,17523,1
431,0.77,-0.59,2.35,48.5,-36.88,38.19,-14.45,-0.45,5.62,0.21,0.47,-0.3,0.8,425687,17564,1
432,0.77,-0.59,2.35,48.5,-36.88,38.19,-11.95,-6.42,-0.66,0.21,0.47,-0.3,0.8,425726,17603,1
433,-0.2,-0.92,-0.34,48.5,-36.88,38.19,-11.95,-6.42,-0.66,0.21,0.47,-0.3,0.8,425767,17644,1
434,-0.25,-0.2,-1.69,48.5,-36.88,38.19,-11.95,-6.42,-0.66,0.21,0.47,-0.3,0.8,425810,17687,1
435,-0.25,-0.2,-1.69,48.5,-36.88,38.19,-6.9,-0.91,1.79,0.21,0.47,-0.3,0.8,425854,17731,1
436,-0.25,-0.2,-1.69,48.5,-36.88,38.19,-9.85,3,4.74,0.21,0.47,-0.3,0.8,425896,17773,1
437,-0.25,-0.2,-1.69,48.5,-36.88,38.19,-10.5,4.23,3.13,0.21,0.47,-0.3,0.8,425937,17814,1
438,-0.25,-0.2,-1.69,48.5,-36.88,38.19,-11.49,5.07,2.82,0.21,0.47,-0.3,0.8,425978,17855,1
439,3.1,-0.48,-3.3,48.5,-36.88,38.19,-11.49,5.07,2.82,0.21,0.47,-0.3,0.8,426019,17896,1
440,3.43,-0.51,-2.68,48.5,-36.88,38.19,-11.49,5.07,2.82,0.21,0.47,-0.3,0.8,426060,17937,1
441,3.43,-0.51,-2.68,48.5,-36.88,38.19,-10.69,5.22,1.83,0.21,0.47,-0.3,0.8,426103,17980,1
442,3.43,-0.51,-2.68,48.5,-36.88,38.19,-9.66,3.84,1.71,0.21,0.47,-0.3,0.8,426143,18020,1
443,3.43,-0.51,-2.68,48.5,-36.88,38.19,-9.7,3.31,1.71,0.21,0.47,-0.3,0.8,426184,18061,1
444,3.43,-0.51,-2.68,48.5,-36.88,38.19,-9.27,3.58,1.29,0.21,0.47,-0.3,0.8,426224,18101,1
445,1.47,0.77,-1.55,48.5,-36.88,38.19,-9.27,3.58,1.29,0.21,0.47,-0.3,0.8,426265,18142,1
446,2.29,0.29,0.09,48.5,-36.88,38.19,-9.27,3.58,1.29,0.21,0.47,-0.3,0.8,426305,18182,1
447,2.29,0.29,0.09,48.5,-36.88,38.19,-6.86,3.31,16.08,0.21,0.47,-0.3,0.8,426346,18223,1
448,2.29,0.29,0.09,48.5,-36.88,38.19,-10.88,1.28,2.18,0.21,0.47,-0.3,0.8,426386,18263,1
449,2.29,0.29,0.09,48.5,-36.88,38.19,-9.23,0.47,3.71,0.21,0.47,-0.3,0.8,426425,18302,1
450,0.02,-0.04,0.01,48.5,-36.88,38.19,-9.23,0.47,3.71,0.21,0.47,-0.3,0.8,426465,18342,1
451,0.02,-0.04,0.01,48.5,-36.88,38.19,-8.96,0.36,4.09,0.21,0.47,-0.3,0.8,426506,18383,1
452,0.02,-0.05,0.02,48.5,-36.88,38.19,-8.96,0.36,4.09,0.21,0.47,-0.3,0.8,426546,18423,1
453,0.02,-0.05,0.02,48.5,-36.88,38.19,-8.89,0.36,4.21,0.21,0.47,-0.3,0.8,426586,18463,1
454,0.02,-0.05,0.02,48.5,-36.88,38.19,-9.08,0.44,3.94,0.21,0.47,-0.3,0.8,426625,18502,1
455,0.01,-0.03,0.08,48.5,-36.88,38.19,-9.08,0.44,3.94,0.21,0.47,-0.3,0.8,426665,18542,1
456,0.01,-0.01,-0.04,48.5,-36.88,38.19,-9.08,0.44,3.94,0.21,0.47,-0.3,0.8,426705,18582,1
457,0.01,-0.01,-0.04,48.5,-36.88,38.19,-8.93,0.36,4.05,0.21,0.47,-0.3,0.8,426745,18622,1
458,0.01,-0.01,-0.04,48.5,-36.88,38.19,-8.77,0.4,4.24,0.21,0.47,-0.3,0.8,426786,18663,1
459,0.01,-0.01,-0.04,48.5,-36.88,38.19,-9.12,0.44,3.86,0.21,0.47,-0.3,0.8,426825,18702,1
460,0.02,-0.05,0.03,48.5,-36.88,38.19,-9.12,0.44,3.86,0.21,0.47,-0.3,0.8,426866,18743,1
461,-0.01,0.03,-0.01,48.5,-36.88,38.19,-9.12,0.44,3.86,0.21,0.47,-0.3,0.8,426906,18783,1
462,-0.01,0.03,-0.01,48.5,-36.88,38.19,-9.04,0.47,3.94,0.21,0.47,-0.3,0.8,426947,18824,1
463,-0.01,0.03,-0.01,48.5,-36.88,38.19,-8.81,0.44,4.24,0.21,0.47,-0.3,0.8,426987,18864,1
464,-0.01,0.03,-0.01,48.5,-36.88,38.19,-8.93,0.55,4.09,0.21,0.47,-0.3,0.8,427026,18903,1
465,0,-0.06,0.02,48.5,-36.88,38.19,-8.93,0.55,4.09,0.21,0.47,-0.3,0.8,427067,18944,1
466,0,-0.04,0.01,48.5,-36.88,38.19,-8.93,0.55,4.09,0.21,0.47,-0.3,0.8,427107,18984,1
467,0.03,-0.13,0.04,48.5,-36.88,38.19,-8.93,0.55,4.09,0.21,0.47,-0.3,0.8,427147,19024,1
468,0.03,-0.13,0.04,48.5,-36.88,38.19,-8.81,0.44,4.24,0.21,0.47,-0.3,0.8,427188,19065,1
469,0.03,-0.13,0.04,48.5,-36.88,38.19,-8.73,0.59,4.4,0.21,0.47,-0.3,0.8,427226,19103,1
470,0.02,-0.12,0.04,48.5,-36.88,38.19,-8.73,0.59,4.4,0.21,0.47,-0.3,0.8,427266,19143,1
471,0.01,-0.04,0.05,48.5,-36.88,38.19,-8.73,0.59,4.4,0.21,0.47,-0.3,0.8,427305,19182,1
472,0.01,-0.04,0.05,48.5,-36.88,38.19,-8.81,0.66,4.28,0.21,0.47,-0.3,0.8,427345,19222,1
473,0.01,-0.04,0.05,48.5,-36.88,38.19,-8.7,0.63,4.51,0.21,0.47,-0.3,0.8,427386,19263,1
474,0.01,-0.04,0.05,48.5,-36.88,38.19,-8.73,0.55,4.4,0.21,0.47,-0.3,0.8,427424,19301,1
475,-0.01,-0.01,0.06,48.5,-36.88,38.19,-8.73,0.55,4.4,0.21,0.47,-0.3,0.8,427465,19342,1
476,-0.01,-0.01,0.06,48.5,-36.88,38.19,-8.77,0.63,4.36,0.21,0.47,-0.3,0.8,427506,19383,1
477,-0.02,0,0.07,48.5,-36.88,38.19,-8.77,0.63,4.36,0.21,0.47,-0.3,0.8,427547,19424,1
478,-0.02,0,0.07,48.5,-36.88,38.19,-8.81,0.7,4.36,0.21,0.47,-0.3,0.8,427587,19464,1
479,-0.02,0,0.07,48.5,-36.88,38.19,-8.85,0.66,4.32,0.21,0.47,-0.3,0.8,427626,19503,1
480,-0.01,-0.04,0.05,48.5,-36.88,38.19,-8.85,0.66,4.32,0.21,0.47,-0.3,0.8,427666,19543,1
481,-0.01,-0.03,0.04,48.5,-36.88,38.19,-8.85,0.66,4.32,0.21,0.47,-0.3,0.8,427707,19584,1
482,-0.01,-0.03,0.04,48.5,-36.88,38.19,-8.7,0.78,4.51,0.21,0.47,-0.3,0.8,427747,19624,1
483,-0.01,-0.03,0.04,48.5,-36.88,38.19,-8.77,0.74,4.43,0.21,0.47,-0.3,0.8,427788,19665,1
484,-0.01,-0.03,0.04,48.5,-36.88,38.19,-8.77,0.78,4.4,0.21,0.47,-0.3,0.8,427828,19705,1
485,-0.01,-0.03,0.04,3.13,-55.94,52.25,-8.77,0.78,4.4,0.21,0.47,-0.3,0.8,427867,19744,1
486,0,0,0,3.13,-55.94,52.25,-8.77,0.78,4.4,0.21,0.47,-0.3,0.8,427907,19784,1
487,0,0,0,3.13,-55.94,52.25,-8.81,0.7,4.36,0.21,0.47,-0.3,0.8,427947,19824,1
488,0,0,0,3.13,-55.94,52.25,-8.77,0.74,4.43,0.21,0.47,-0.3,0.8,427986,19863,1
489,0,0,0,3.13,-55.94,52.25,-8.77,0.74,4.43,0.21,0.47,-0.3,0.8,428024,19901,1
490,0.01,0,-0.01,3.13,-55.94,52.25,-8.77,0.74,4.43,0.21,0.47,-0.3,0.8,428064,19941,1
491,0.01,0,-0.01,3.13,-55.94,52.25,-8.77,0.74,4.43,0.21,0.47,-0.3,0.8,428105,19982,1
492,0.03,0.01,-0.05,3.13,-55.94,52.25,-8.77,0.74,4.43,0.21,0.47,-0.3,0.8,428145,20022,1
493,0.03,0.01,-0.05,3.13,-55.94,52.25,-8.85,0.66,4.36,0.21,0.47,-0.3,0.8,428185,20062,1
494,0.03,0.01,-0.05,3.13,-55.94,52.25,-8.81,0.7,4.4,0.21,0.47,-0.3,0.8,428223,20100,1
495,0.03,-0.02,-0.04,3.13,-55.94,52.25,-8.81,0.7,4.4,0.21,0.47,-0.3,0.8,428263,20140,1
496,0.03,-0.02,-0.02,3.13,-55.94,52.25,-8.81,0.7,4.4,0.21,0.47,-0.3,0.8,428304,20181,1
497,0.03,-0.02,-0.02,3.13,-55.94,52.25,-8.81,0.7,4.4,0.21,0.47,-0.3,0.8,428344,20221,1
498,0.03,-0.02,-0.02,3.13,-55.94,52.25,-8.7,0.66,4.55,0.21,0.47,-0.3,0.8,428385,20262,0
499,0.03,-0.02,-0.02,3.13,-55.94,52.25,-8.77,0.59,4.4,0.21,0.47,-0.3,0.8,428424,20301,0
500,0,0.01,-0.02,3.13,-55.94,52.25,-8.77,0.59,4.4,0.21,0.47,-0.3,0.8,428464,20341,0
501,0,0.01,-0.02,3.13,-55.94,52.25,-8.77,0.63,4.43,0.21,0.47,-0.3,0.8,428505,20382,0
502,0,-0.01,0.01,3.13,-55.94,52.25,-8.77,0.63,4.43,0.21,0.47,-0.3,0.8,428545,20422,0
503,0,-0.01,0.01,3.13,-55.94,52.25,-8.73,0.66,4.47,0.21,0.47,-0.3,0.8,428584,20461,0
504,0,-0.01,0.01,3.13,-55.94,52.25,-8.77,0.66,4.43,0.21,0.47,-0.3,0.8,428622,20499,0
505,0,-0.01,0.01,3.13,-55.94,52.25,-8.77,0.66,4.43,0.21,0.47,-0.3,0.8,428664,20541,0
506,0.03,0.01,-0.01,3.13,-55.94,52.25,-8.77,0.66,4.43,0.21,0.47,-0.3,0.8,428704,20581,0
507,0.03,0.01,-0.01,3.13,-55.94,52.25,-8.77,0.63,4.47,0.21,0.47,-0.3,0.8,428744,20621,0
508,0.03,0.01,-0.01,3.13,-55.94,52.25,-8.73,0.7,4.43,0.21,0.47,-0.3,0.8,428784,20661,0
509,0.03,0.01,-0.01,3.13,-55.94,52.25,-8.73,0.66,4.47,0.21,0.47,-0.3,0.8,428822,20699,0
510,0.01,0.03,0,3.13,-55.94,52.25,-8.73,0.66,4.47,0.21,0.47,-0.3,0.8,428862,20739,0
511,0,0.02,0.02,3.13,-55.94,52.25,-8.73,0.66,4.47,0.21,0.47,-0.3,0.8,428902,20779,0
512,0,0.02,0.02,3.13,-55.94,52.25,-8.73,0.7,4.43,0.21,0.47,-0.3,0.8,428942,20819,0
513,0,0.02,0.02,3.13,-55.94,52.25,-8.58,0.66,4.63,0.21,0.47,-0.3,0.8,428981,20858,0
514,0,0.02,0.02,3.13,-55.94,52.25,-8.7,0.7,4.51,0.21,0.47,-0.3,0.8,429019,20896,0
515,-0.08,0.08,0,3.13,-55.94,52.25,-8.7,0.7,4.51,0.21,0.47,-0.3,0.8,429058,20935,0
516,-0.08,0.08,0,3.13,-55.94,52.25,-8.81,0.66,4.32,0.21,0.47,-0.3,0.8,429096,20973,0
517,-0.08,0.08,0,3.13,-55.94,52.25,-8.7,0.7,4.43,0.21,0.47,-0.3,0.8,429136,21013,0
518,-0.08,0.08,0,3.13,-55.94,52.25,-9,0.59,4.17,0.21,0.47,-0.3,0.8,429176,21053,0
519,-0.08,0.08,0,2.81,-55.94,51.44,-9,0.59,4.17,0.21,0.47,-0.3,0.8,429215,21092,0
520,-0.08,0.08,0,2.81,-55.94,51.44,-8.96,0.63,4.17,0.21,0.47,-0.3,0.8,429255,21132,0
521,-0.08,0.08,0,2.81,-55.94,51.44,-8.77,0.66,4.43,0.21,0.47,-0.3,0.8,429295,21172,0
522,-0.08,0.08,0,2.81,-55.94,51.44,-8.93,0.59,4.32,0.21,0.47,-0.3,0.8,429335,21212,0
523,-0.08,0.08,0,2.81,-55.94,51.44,-8.93,0.59,4.28,0.21,0.47,-0.3,0.8,429373,21250,0
524,0.03,0.04,-0.13,2.81,-55.94,51.44,-8.93,0.59,4.28,0.21,0.47,-0.3,0.8,429414,21291,0
525,0.05,-0.04,-0.04,2.81,-55.94,51.44,-8.93,0.59,4.28,0.21,0.47,-0.3,0.8,429454,21331,0
526,0.05,-0.04,-0.04,2.81,-55.94,51.44,-8.93,0.51,4.28,0.21,0.47,-0.3,0.8,429495,21372,0
527,0.05,-0.04,-0.04,2.81,-55.94,51.44,-8.81,0.47,4.43,0.21,0.47,-0.3,0.8,429535,21412,0
528,0.05,-0.04,-0.04,2.81,-55.94,51.44,-8.85,0.47,4.36,0.21,0.47,-0.3,0.8,429573,21450,0
529,-0.01,0.01,-0.06,2.81,-55.94,51.44,-8.85,0.47,4.36,0.21,0.47,-0.3,0.8,429614,21491,0
530,0.01,0,-0.17,2.81,-55.94,51.44,-8.85,0.47,4.36,0.21,0.47,-0.3,0.8,429654,21531,0
531,0.01,0,-0.17,2.81,-55.94,51.44,-8.85,0.4,4.43,0.21,0.47,-0.3,0.8,429694,21571,0
532,0.01,0,-0.17,2.81,-55.94,51.44,-8.7,0.02,4.36,0.21,0.47,-0.3,0.8,429734,21611,0
533,0.01,0,-0.17,2.81,-55.94,51.44,-8.96,0.25,4.21,0.21,0.47,-0.3,0.8,429772,21649,0
534,0,-0.07,0.01,2.81,-55.94,51.44,-8.96,0.25,4.21,0.21,0.47,-0.3,0.8,429811,21688,0
535,0,-0.07,0.01,2.81,-55.94,51.44,-8.89,0.28,4.28,0.21,0.47,-0.3,0.8,429852,21729,0
536,0.06,-0.19,-0.11,2.81,-55.94,51.44,-8.89,0.28,4.28,0.21,0.47,-0.3,0.8,429892,21769,0
537,0.06,-0.19,-0.11,2.81,-55.94,51.44,-8.77,0.36,4.55,0.21,0.47,-0.3,0.8,429933,21810,0
538,0.06,-0.19,-0.11,2.81,-55.94,51.44,-8.85,0.47,4.66,0.21,0.47,-0.3,0.8,429971,21848,0
539,0.06,-0.19,-0.11,2.81,-55.94,51.44,-9.04,0.05,4.17,0.21,0.47,-0.3,0.8,430013,21890,0
540,2.29,0.92,-1.3,2.81,-55.94,51.44,-9.04,0.05,4.17,0.21,0.47,-0.3,0.8,430053,21930,0
541,2.29,0.92,-1.3,2.81,-55.94,51.44,-13.52,0.09,-1.93,0.21,0.47,-0.3,0.8,430092,21969,0
542,2.29,0.92,-1.3,2.81,-55.94,51.44,-11.91,2.81,2.21,0.21,0.47,-0.3,0.8,430133,22010,0
543,2.29,0.92,-1.3,2.81,-55.94,51.44,-8.09,1.97,3.17,0.21,0.47,-0.3,0.8,430172,22049,0
544,4.68,0.58,-1.88,2.81,-55.94,51.44,-8.09,1.97,3.17,0.21,0.47,-0.3,0.8,430212,22089,0
545,4.81,0.38,-2.34,2.81,-55.94,51.44,-8.09,1.97,3.17,0.21,0.47,-0.3,0.8,430252,22129,0
546,4.81,0.38,-2.34,2.81,-55.94,51.44,-7.82,0.55,2.41,0.21,0.47,-0.3,0.8,430290,22167,0
547,4.81,0.38,-2.34,2.81,-55.94,51.44,-8.85,5.07,5.01,0.21,0.47,-0.3,0.8,430330,22207,0
548,4.81,0.38,-2.34,2.81,-55.94,51.44,-8.2,5.61,4.09,0.21,0.47,-0.3,0.8,430368,22245,0
549,0.53,0.64,-0.72,2.81,-55.94,51.44,-8.2,5.61,4.09,0.21,0.47,-0.3,0.8,430408,22285,0
550,0.53,0.64,-0.72,2.81,-55.94,51.44,-8.51,6.18,5.93,0.21,0.47,-0.3,0.8,430448,22325,0
551,0.53,-1.16,0.45,2.81,-55.94,51.44,-8.51,6.18,5.93,0.21,0.47,-0.3,0.8,430487,22364,0
552,0.53,-1.16,0.45,2.81,-55.94,51.44,-7.43,2.31,9.88,0.21,0.47,-0.3,0.8,430526,22403,0
553,0.53,-1.16,0.45,-20.19,-75,20.25,-7.43,2.31,9.88,0.21,0.47,-0.3,0.8,430564,22441,0
554,0.53,-1.16,0.45,-20.19,-75,20.25,-9.5,0.36,3.55,0.21,0.47,-0.3,0.8,430605,22482,0
555,0.23,-0.03,-0.1,-20.19,-75,20.25,-9.5,0.36,3.55,0.21,0.47,-0.3,0.8,430646,22523,0
556,0.23,-0.03,-0.1,-20.19,-75,20.25,-9.08,-0.37,3.63,0.21,0.47,-0.3,0.8,430687,22564,0
557,0.23,-0.03,-0.1,-20.19,-75,20.25,-9.66,0.05,3.4,0.21,0.47,-0.3,0.8,430728,22605,0
558,0.23,-0.03,-0.1,-20.88,-75.69,23,-9.66,0.05,3.4,0.21,0.47,-0.3,0.8,430769,22646,0
559,0.13,0.14,0.13,-20.88,-75.69,23,-9.66,0.05,3.4,0.21,0.47,-0.3,0.8,430811,22688,0
560,0.13,0.14,0.13,-20.88,-75.69,23,-8.96,-0.02,3.75,0.21,0.47,-0.3,0.8,430852,22729,0
561,0.06,-0.18,0.2,-20.88,-75.69,23,-8.96,-0.02,3.75,0.21,0.47,-0.3,0.8,430893,22770,0
562,0.06,-0.18,0.2,-20.88,-75.69,23,-9.12,0.36,4.01,0.21,0.47,-0.3,0.8,430934,22811,0
563,0.06,-0.18,0.2,-20.88,-75.69,23,-9.08,0.44,4.13,0.21,0.47,-0.3,0.8,430972,22849,0
564,-0.01,0.01,0.14,-20.88,-75.69,23,-9.08,0.44,4.13,0.21,0.47,-0.3,0.8,431014,22891,0
565,0.02,-0.06,0.17,-20.88,-75.69,23,-9.08,0.44,4.13,0.21,0.47,-0.3,0.8,431055,22932,0
566,0.02,-0.06,0.17,-20.88,-75.69,23,-8.96,0.4,4.01,0.21,0.47,-0.3,0.8,431095,22972,0
567,0.02,-0.06,0.17,-20.88,-75.69,23,-9,0.55,3.98,0.21,0.47,-0.3,0.8,431136,23013,0
568,0.02,-0.06,0.17,-20.88,-75.69,23,-9,0.59,4.09,0.21,0.47,-0.3,0.8,431176,23053,0
569,0.02,-0.06,0.17,-22.63,-69.56,24.94,-9,0.59,4.09,0.21,0.47,-0.3,0.8,431215,23092,0
570,-0.02,-0.05,0.46,-22.63,-69.56,24.94,-9,0.59,4.09,0.21,0.47,-0.3,0.8,431255,23132,0
571,-0.02,-0.05,0.46,-22.63,-69.56,24.94,-9,0.93,4.17,0.21,0.47,-0.3,0.8,431297,23174,0
572,-0.02,-0.05,0.46,-22.63,-69.56,24.94,-9.08,1.05,4.21,0.21,0.47,-0.3,0.8,431338,23215,0
573,-0.02,-0.05,0.46,-22.63,-69.56,24.94,-9.58,1.32,3.9,0.21,0.47,-0.3,0.8,431380,23257,0
574,-0.02,-0.05,0.46,-22.63,-69.56,24.94,-10.46,1.59,4.21,0.21,0.47,-0.3,0.8,431420,23297,0
575,1.04,-0.58,3.68,-22.63,-69.56,24.94,-10.46,1.59,4.21,0.21,0.47,-0.3,0.8,431462,23339,0
576,1.53,-0.47,5.07,-22.63,-69.56,24.94,-10.46,1.59,4.21,0.21,0.47,-0.3,0.8,431503,23380,0
577,1.53,-0.47,5.07,-22.63,-69.56,24.94,-16.78,5.19,4.32,0.21,0.47,-0.3,0.8,431545,23422,0
578,1.53,-0.47,5.07,-22.63,-69.56,24.94,-12.41,-1.86,1.98,0.21,0.47,-0.3,0.8,431585,23462,0
579,1.53,-0.47,5.07,-22.63,-69.56,24.94,-5.1,-4.43,-0.62,0.21,0.47,-0.3,0.8,431625,23502,0
580,-0.9,0.43,-2.57,-22.63,-69.56,24.94,-5.1,-4.43,-0.62,0.21,0.47,-0.3,0.8,431666,23543,0
581,-0.9,0.43,-2.57,-22.63,-69.56,24.94,-6.82,0.25,2.63,0.21,0.47,-0.3,0.8,431710,23587,0
582,-1.8,1.58,-3.66,-22.63,-69.56,24.94,-6.82,0.25,2.63,0.21,0.47,-0.3,0.8,431751,23628,0
583,-1.8,1.58,-3.66,-22.63,-69.56,24.94,-10.57,3.77,6.5,0.21,0.47,-0.3,0.8,431792,23669,0
584,-1.8,1.58,-3.66,-22.63,-69.56,24.94,-11.84,5.07,6.5,0.21,0.47,-0.3,0.8,431834,23711,0
585,-1.8,1.58,-3.66,-22.63,-69.56,24.94,-12.11,5.91,7.23,0.21,0.47,-0.3,0.8,431874,23751,0
586,0.12,1.21,-2.8,-22.63,-69.56,24.94,-12.11,5.91,7.23,0.21,0.47,-0.3,0.8,431915,23792,0
587,0.12,1.21,-2.8,-22.63,-69.56,24.94,-9.43,7.68,7.12,0.21,0.47,-0.3,0.8,431956,23833,0
588,0.32,0.34,-1.28,-22.63,-69.56,24.94,-9.43,7.68,7.12,0.21,0.47,-0.3,0.8,431997,23874,0
589,0.32,0.34,-1.28,-22.63,-69.56,24.94,-5.25,8.79,5.81,0.21,0.47,-0.3,0.8,432037,23914,0
590,0.32,0.34,-1.28,-22.63,-69.56,24.94,-2.38,8.82,4.89,0.21,0.47,-0.3,0.8,432080,23957,0
591,0.32,0.34,-1.28,-22.63,-69.56,24.94,-13.07,1.93,3.82,0.21,0.47,-0.3,0.8,432119,23996,0
592,0.93,-1.08,0.65,-22.63,-69.56,24.94,-13.07,1.93,3.82,0.21,0.47,-0.3,0.8,432160,24037,0
593,0.93,-1.08,0.65,-22.63,-69.56,24.94,-9.7,0.7,5.09,0.21,0.47,-0.3,0.8,432202,24079,0
594,0.2,-0.35,0.08,-22.63,-69.56,24.94,-9.7,0.7,5.09,0.21,0.47,-0.3,0.8,432243,24120,0
595,0.2,-0.35,0.08,-22.63,-69.56,24.94,-8.73,-0.02,4.47,0.21,0.47,-0.3,0.8,432283,24160,0
596,0.2,-0.35,0.08,-22.63,-69.56,24.94,-8.85,0.17,4.51,0.21,0.47,-0.3,0.8,432323,24200,0
597,0.04,0,0.04,-22.63,-69.56,24.94,-8.85,0.17,4.51,0.21,0.47,-0.3,0.8,432363,24240,0
598,0.07,0,0.09,-22.63,-69.56,24.94,-8.85,0.17,4.51,0.21,0.47,-0.3,0.8,432403,24280,0
599,0.07,0,0.09,-22.63,-69.56,24.94,-8.81,0.05,4.36,0.21,0.47,-0.3,0.8,432443,24320,0
600,0.07,0,0.09,-22.63,-69.56,24.94,-8.81,0.09,4.32,0.21,0.47,-0.3,0.8,432484,24361,0
601,0.07,0,0.09,-22.63,-69.56,24.94,-9.04,0.25,4.13,0.21,0.47,-0.3,0.8,432522,24399,0
602,0.07,0.01,0.2,-22.63,-69.56,24.94,-9.04,0.25,4.13,0.21,0.47,-0.3,0.8,432563,24440,0
603,0.07,0.01,0.2,-22.63,-69.56,24.94,-9.04,0.4,4.17,0.21,0.47,-0.3,0.8,432603,24480,0
604,0.07,0.01,0.2,-22.63,-69.56,24.94,-8.93,0.51,4.24,0.21,0.47,-0.3,0.8,432644,24521,0
605,0.07,0.01,0.2,-22.63,-69.56,24.94,-9.08,0.47,3.94,0.21,0.47,-0.3,0.8,432684,24561,0
606,0.07,0.01,0.2,-22.63,-69.56,24.94,-9.04,0.7,4.05,0.21,0.47,-0.3,0.8,432721,24598,0
607,-0.08,-0.16,0.41,-22.63,-69.56,24.94,-9.04,0.7,4.05,0.21,0.47,-0.3,0.8,432762,24639,0
608,-0.05,-0.19,0.7,-22.63,-69.56,24.94,-9.04,0.7,4.05,0.21,0.47,-0.3,0.8,432804,24681,0
609,-0.05,-0.19,0.7,-22.63,-69.56,24.94,-9.81,0.28,4.43,0.21,0.47,-0.3,0.8,432845,24722,0
610,-0.05,-0.19,0.7,-22.63,-69.56,24.94,-11.46,0.63,4.4,0.21,0.47,-0.3,0.8,432885,24762,0
611,-0.05,-0.19,0.7,-22.63,-69.56,24.94,-12.11,1.2,4.66,0.21,0.47,-0.3,0.8,432927,24804,0
612,-0.05,-0.19,0.7,39.56,-133.63,30.31,-12.11,1.2,4.66,0.21,0.47,-0.3,0.8,432967,24844,0
613,0.85,0.39,2.62,39.56,-133.63,30.31,-12.11,1.2,4.66,0.21,0.47,-0.3,0.8,433010,24887,0
614,0.85,0.39,2.62,39.56,-133.63,30.31,-11.8,-3.66,3.71,0.21,0.47,-0.3,0.8,433052,24929,0
615,0.85,0.39,2.62,39.56,-133.63,30.31,-6.4,-3.32,1.45,0.21,0.47,-0.3,0.8,433092,24969,0
616,0.85,0.39,2.62,39.56,-133.63,30.31,-6.52,0.02,3.32,0.21,0.47,-0.3,0.8,433133,25010,0
617,0.85,0.39,2.62,39.56,-133.63,30.31,-8.43,1.59,5.05,0.21,0.47,-0.3,0.8,433172,25049,0
618,-1.09,0.78,-3.33,39.56,-133.63,30.31,-8.43,1.59,5.05,0.21,0.47,-0.3,0.8,433212,25089,0
619,-0.83,0.82,-3.09,39.56,-133.63,30.31,-8.43,1.59,5.05,0.21,0.47,-0.3,0.8,433253,25130,0
620,-0.83,0.82,-3.09,39.56,-133.63,30.31,-11.07,4.46,4.59,0.21,0.47,-0.3,0.8,433294,25171,0
621,-0.83,0.82,-3.09,39.56,-133.63,30.31,-11.27,5.95,6.31,0.21,0.47,-0.3,0.8,433335,25212,0
622,-0.83,0.82,-3.09,39.56,-133.63,30.31,-10.08,5.61,5.51,0.21,0.47,-0.3,0.8,433376,25253,0
623,-0.83,0.82,-3.09,113.44,-112,17.38,-10.08,5.61,5.51,0.21,0.47,-0.3,0.8,433418,25295,0
624,-0.45,0.44,-0.94,113.44,-112,17.38,-10.08,5.61,5.51,0.21,0.47,-0.3,0.8,433461,25338,0
625,0.72,-0.43,1.19,113.44,-112,17.38,-10.08,5.61,5.51,0.21,0.47,-0.3,0.8,433503,25380,0
626,0.72,-0.43,1.19,113.44,-112,17.38,-6.48,-0.29,4.82,0.21,0.47,-0.3,0.8,433544,25421,0
627,0.88,-1,1.47,113.44,-112,17.38,-6.48,-0.29,4.82,0.21,0.47,-0.3,0.8,433585,25462,0
628,0.88,-1,1.47,113.44,-112,17.38,-10.77,1.16,7.23,0.21,0.47,-0.3,0.8,433627,25504,0
629,0.88,-1,1.47,117.88,-123.19,14.31,-10.77,1.16,7.23,0.21,0.47,-0.3,0.8,433669,25546,0
630,0.36,-0.54,0.22,117.88,-123.19,14.31,-10.77,1.16,7.23,0.21,0.47,-0.3,0.8,433711,25588,0
631,0.1,0.02,0.18,117.88,-123.19,14.31,-10.77,1.16,7.23,0.21,0.47,-0.3,0.8,433752,25629,0
632,0.1,0.02,0.18,117.88,-123.19,14.31,-9.04,0.09,4.24,0.21,0.47,-0.3,0.8,433794,25671,0
633,0.1,0.02,0.18,117.88,-123.19,14.31,-8.54,0.02,4.89,0.21,0.47,-0.3,0.8,433835,25712,0
634,0.1,0.02,0.18,117.88,-123.19,14.31,-9.04,0.32,4.24,0.21,0.47,-0.3,0.8,433874,25751,0
635,0.1,0.02,0.18,116.38,-128,14.31,-9.04,0.32,4.24,0.21,0.47,-0.3,0.8,433913,25790,0
636,0.1,0.02,0.18,116.38,-128,14.31,-8.73,0.47,4.55,0.21,0.47,-0.3,0.8,433954,25831,0
637,-0.02,0.04,0.24,116.38,-128,14.31,-8.73,0.47,4.55,0.21,0.47,-0.3,0.8,433994,25871,0
638,-0.02,0.04,0.24,116.38,-128,14.31,-8.93,0.59,4.32,0.21,0.47,-0.3,0.8,434035,25912,0
639,-0.02,0.04,0.24,116.38,-128,14.31,-9,0.66,4.17,0.21,0.47,-0.3,0.8,434076,25953,0
640,-0.02,0.04,0.24,112.75,-131.63,13.19,-9,0.66,4.17,0.21,0.47,-0.3,0.8,434117,25994,0
